N	3gram	Vygotskiy__7	Komedia
1	едва ли не	2	5
2	в том что	13	5
3	вместе с тем	4	4
4	о том что	4	4
5	для того чтобы	18	4
6	и столь же	2	3
7	по отношению к	5	3
8	в том числе	1	3
9	в первую очередь	1	3
10	до тех пор	1	3
11	в то время	2	3
12	в то же	1	3
13	в обоих случаях	1	2
14	в силу этого	1	2
15	только потому что	3	2
16	в этом смысле	1	2
17	в одной из	1	2
18	до сих пор	3	2
19	в той же	2	2
20	в отличие от	2	2
21	то время как	2	2
22	с одной стороны	5	2
23	в самом начале	3	2
24	во всяком случае	1	2
25	что у него	1	2
26	после того как	1	2
27	к тому что	6	2
28	можно было бы	1	2
29	друг с другом	2	2
30	что и в	1	2
31	надо признать что	1	2
32	должны были бы	1	1
33	это не означает	1	1
34	в какой мере	2	1
35	мы имеем дело	1	1
36	потому что в	1	1
37	что у нее	3	1
38	в самом деле	4	1
39	каждой из них	1	1
40	того чтобы убедить	1	1
41	никак не может	1	1
42	в соответствии с	1	1
43	в том же	1	1
44	с точки зрения	21	1
45	ни одно из	1	1
46	только в том	1	1
47	и во всех	1	1
48	имеет в виду	3	1
49	с самого начала	7	1
50	и в современной	1	1
51	мы находим в	2	1
52	с той только	1	1
53	том числе и	1	1
54	в углу комнаты	1	1
55	в каком направлении	1	1
56	точно так же	2	1
57	иначе чем это	1	1
58	все это черты	1	1
59	только разницей что	1	1
60	было вызвано тем	1	1
61	и во всяком	1	1
62	нечто такое что	2	1
63	представление о том	2	1
64	той или иной	1	1
65	в этой области	1	1
66	в первом случае	3	1
67	в котором по	1	1
68	сделать вывод что	2	1
69	возможность судить о	1	1
70	ни до ни	1	1
71	это было вызвано	1	1
72	должна была бы	1	1
73	что в ее	1	1
74	по сравнению с	7	1
75	сих пор в	1	1
76	если в основе	1	1
77	благодаря тому что	2	1
78	и представим себе	1	1
79	только после того	1	1
80	само по себе	1	1
81	тех пор пока	1	1
82	бы ожидать что	1	1
83	таким же образом	1	1
84	с другой стороны	1	1
85	мере в какой	2	1
86	вместо того чтобы	1	1
87	не может быть	4	1
88	тем обстоятельством что	1	1
89	что он не	1	1
90	так и в	1	1
91	и уже в	1	1
92	в свою очередь	2	1
93	вызвано тем обстоятельством	1	1
94	не только в	1	1
95	но все же	1	1
96	до ни после	1	1
97	благоприятные условия для	1	1
98	друг от друга	2	1
99	в большинстве случаев	2	1
100	той же мере	2	1
101	с другом и	1	1
102	тем не менее	3	1
103	к выводу что	2	1
104	там и здесь	1	1
105	той только разницей	1	1
106	как мы видели	3	1
