N	3gram	Bakhtin_fo_2	FransuaR
1	в романе рабле	5	8
2	то же время	4	8
3	в то же	4	8
4	кн iv гл	13	5
5	как и все	1	5
6	в большинстве случаев	3	5
7	как мы уже	4	5
8	кн i гл	15	5
9	мы уже говорили	3	5
10	в конце концов	1	4
11	и в то	3	4
12	кн iii гл	4	4
13	в том числе	3	3
14	но и в	3	3
15	для того чтобы	7	3
16	таким образом и	1	3
17	руки и ноги	1	3
18	с другой стороны	1	3
19	с самого начала	1	3
20	ломал руки и	1	2
21	считая женщин и	2	2
22	не считая женщин	2	2
23	другим ломал руки	1	2
24	в монастырском винограднике	1	2
25	с точки зрения	8	2
26	рабле как мы	1	2
27	том числе и	2	2
28	если кто хотел	2	2
29	у рабле в	2	2
30	брата жана и	1	2
31	с одной стороны	1	2
32	не только в	5	2
33	в то время	1	2
34	женщин и детей	2	2
35	о том что	1	2
36	то есть в	1	2
37	там где эта	1	2
38	по всему роману	1	2
39	конце концов он	1	2
40	как мы видели	1	2
41	можно сказать что	1	1
42	и того же	1	1
43	свой положительный полюс	1	1
44	из них кровь	1	1
45	человек не считая	2	1
46	кости если кто	1	1
47	в гуще виноградных	1	1
48	а следовательно и	2	1
49	все разобранные нами	1	1
50	во время карнавала	1	1
51	и целый ряд	1	1
52	i гл vi	1	1
53	со своими спутниками	1	1
54	другой стороны в	1	1
55	с полной ясностью	1	1
56	членов и органов	1	1
57	хотел спрятаться в	1	1
58	через левое ухо	1	1
59	мы уже сказали	3	1
60	и так сказать	1	1
61	как собакам если	1	1
62	спастись бегством тому	1	1
63	ноги выворачивал лопатки	1	1
64	гуще виноградных лоз	1	1
65	головы другим ломал	1	1
66	своей моче человек	1	1
67	то же самое	2	1
68	разбивал голову в	1	1
69	и в системе	1	1
70	рабле в его	1	1
71	на первый план	2	1
72	кн ii гл	12	1
73	до сих пор	2	1
74	повернул налево и	1	1
75	бегством тому разбивал	1	1
76	протекающий у сен-виктора	1	1
77	в чем не	1	1
78	с двух сторон	1	1
79	средневековых представлений о	1	1
80	раздваивается повернул налево	1	1
81	в этом отношении	2	1
82	отношение к времени	1	1
83	голову в куски	1	1
84	образы у лукиана	1	1
85	для рабле и	1	1
86	он не мог	1	1
87	кто хотел спастись	1	1
88	у рабле как	1	1
89	со всех сторон	1	1
90	кто хотел спрятаться	1	1
91	так как все	1	1
92	перебивал крестец и	1	1
93	ручей протекающий у	1	1
94	одно и то	1	1
95	для смеха par	1	1
96	во франции и	1	1
97	здесь мы видим	1	1
98	собакам если кто	1	1
99	характер носит изображение	1	1
100	мы увидим дальше	1	1
101	то время как	1	1
102	весь мир становится	1	1
103	тех местах где	1	1
104	в данном случае	1	1
105	в полую вену	1	1
106	и в них	1	1
107	выпадение прямой кишки	1	1
108	но в то	1	1
109	что на самом	1	1
110	с тех пор	1	1
111	всему роману рабле	1	1
112	на первый взгляд	1	1
113	и все его	1	1
114	рассеяны по всему	1	1
115	ни в чем	1	1
116	и то же	1	1
117	не значит конечно	1	1
118	а также и	1	1
119	может быть и	2	1
120	гл xxvii и	1	1
121	в отличие от	1	1
122	панург хочет жениться	1	1
123	тому разбивал голову	1	1
124	рабле вовсе не	1	1
125	времени а следовательно	1	1
126	налево и вылез	1	1
127	и как бы	1	1
128	др все эти	1	1
129	нам важно подчеркнуть	1	1
130	вена раздваивается повернул	1	1
131	поэтому они не	1	1
132	в связи с	7	1
133	жизни и исторического	1	1
134	это не значит	1	1
135	спрятаться в гуще	1	1
136	и все они	1	1
137	ударяя сзади по	1	1
138	в виду что	1	1
139	значит конечно что	1	1
140	всех этих форм	1	1
141	моче человек не	1	1
142	большую роль в	1	1
143	как мы увидим	1	1
144	и др все	1	1
145	из мочи собак	1	1
146	в своей моче	1	1
147	образов у рабле	1	1
148	гл vi здесь	1	1
149	что ему нужно	1	1
150	xxvii и xxviii	1	1
151	к участию в	1	1
152	все эти образы	1	1
153	время то есть	1	1
154	не может быть	1	1
155	гаргантюа кн i	1	1
156	здесь рядом с	1	1
157	жаркого на вертеле	1	1
158	прославлением жаркого на	1	1
159	смысле но и	1	1
160	вся третья книга	1	1
161	в свою очередь	1	1
162	в куски ударяя	1	1
163	крестец и ломал	1	1
164	прежде всего к	1	1
165	хотел спастись бегством	1	1
166	куски ударяя сзади	1	1
167	локтевые кости если	1	1
168	все они как	1	1
169	одного и того	1	1
170	форм и образов	1	1
171	в четвертой книге	1	1
172	глаза дробил челюсти	1	1
173	в литературу и	1	1
174	на самом деле	1	1
175	в том что	3	1
176	что и в	1	1
177	в его гротескном	1	1
178	в том же	4	1
179	в эпизоде с	3	1
