N	2gram	Losev_Vlad_2	Myslijsy
1	потому что	9	49
2	для нас	7	31
3	то есть	7	30
4	и в	30	24
5	в душе	1	23
6	может быть	7	23
7	в сознании	1	23
8	то что	20	20
9	и не	18	19
10	в том	18	18
11	а не	7	18
12	что в	12	16
13	не только	12	15
14	по себе	5	15
15	того же	5	14
16	при этом	5	13
17	не в	9	13
18	было бы	9	13
19	то же	4	12
20	но не	3	12
21	не может	9	12
22	мы не	2	11
23	таким образом	3	11
24	вместе с	8	11
25	если бы	1	11
26	что и	3	11
27	что мы	1	11
28	только в	6	11
29	как в	3	10
30	в себе	6	10
31	для него	9	10
32	тогда когда	2	10
33	так что	5	10
34	так как	5	10
35	независимо от	1	9
36	в нем	4	9
37	вовсе не	4	9
38	то и	1	9
39	но и	8	9
40	как бы	5	9
41	точно так	3	9
42	и на	4	8
43	а только	1	8
44	в этом	20	8
45	более или	3	8
46	том что	12	8
47	или менее	3	8
48	под влиянием	3	8
49	а в	11	8
50	в чем	2	7
51	во всех	3	7
52	с этим	5	7
53	как и	5	7
54	между собою	1	7
55	всяком случае	6	7
56	того как	2	7
57	не могут	1	7
58	быть может	1	7
59	прежде всего	6	7
60	тем что	1	7
61	того что	5	7
62	во всяком	6	7
63	и т	1	6
64	между двумя	1	6
65	что если	2	6
66	и как	3	6
67	и того	1	6
68	тем не	6	6
69	в то	9	6
70	не имеет	2	6
71	связи с	8	6
72	есть только	1	6
73	свою очередь	2	6
74	на другие	2	6
75	в одном	1	6
76	заметить что	1	6
77	не было	10	6
78	не есть	4	6
79	в свою	3	6
80	только как	1	6
81	по поводу	4	6
82	если б	1	5
83	что они	1	5
84	все же	9	5
85	уже в	3	5
86	на то	2	5
87	есть не	1	5
88	не менее	7	5
89	по крайней	4	5
90	с ним	5	5
91	судя по	1	5
92	так и	5	5
93	о том	4	5
94	крайней мере	4	5
95	тот же	5	5
96	из них	1	5
97	от того	1	5
98	в них	3	5
99	для того	2	5
100	в природе	1	5
101	что не	2	5
102	и их	1	5
103	же в	2	5
104	в которой	4	5
105	сам по	2	4
106	нам кажется	3	4
107	в самом	2	4
108	время как	2	4
109	еще не	1	4
110	удовольствия и	1	4
111	но в	8	4
112	уже не	3	4
113	из этих	3	4
114	как он	2	4
115	так сказать	1	4
116	главным образом	1	4
117	и если	4	4
118	с тем	2	4
119	такой же	1	4
120	в котором	5	4
121	место в	1	4
122	сих пор	1	4
123	между прочим	7	4
124	они не	1	4
125	для меня	4	4
126	сравнительно с	3	4
127	должны быть	1	4
128	то время	6	4
129	так в	1	4
130	никогда не	7	4
131	и что	5	4
132	что он	13	4
133	до сих	1	4
134	влияние на	1	4
135	если не	2	4
136	с а	4	4
137	чувства и	1	4
138	от него	1	4
139	во время	1	4
140	себе не	1	4
141	в таком	3	4
142	говоря о	3	3
143	например в	1	3
144	и то	5	3
145	этого последнего	2	3
146	но тем	2	3
147	с таким	1	3
148	той же	4	3
149	есть нечто	2	3
150	но она	1	3
151	но даже	1	3
152	то это	4	3
153	что его	4	3
154	в создании	1	3
155	только тогда	2	3
156	если в	1	3
157	со стороны	4	3
158	хотя и	6	3
159	что это	4	3
160	в целом	4	3
161	думать что	1	3
162	во многих	2	3
163	что она	1	3
164	т д	1	3
165	слова а	1	3
166	так например	1	3
167	и может	2	3
168	его не	2	3
169	них не	1	3
170	на все	2	3
171	его в	4	3
172	это не	2	3
173	и тем	1	3
174	кажется что	2	3
175	рядом с	1	3
176	далеко не	1	3
177	в этих	4	3
178	и при	2	3
179	себе в	2	3
180	но во	1	3
181	в ней	4	3
182	и притом	2	3
183	на него	1	3
184	которых мы	1	3
185	в каком	1	3
186	если мы	1	3
187	те же	3	3
188	не с	1	3
189	том как	1	3
190	и вообще	10	3
191	на вопрос	1	3
192	но мы	1	3
193	не имеем	1	3
194	и во	2	3
195	как например	1	3
196	которое мы	1	3
197	не так	1	3
198	т п	1	3
199	это будет	1	3
200	что для	2	3
201	в самой	1	3
202	но это	4	3
203	и для	3	3
204	и от	2	3
205	и человек	1	3
206	и все	7	3
207	также что	2	2
208	самом деле	1	2
209	и есть	2	2
210	отношения к	3	2
211	с в	4	2
212	бы что	1	2
213	и слабое	1	2
214	с его	4	2
215	только после	2	2
216	разницы между	2	2
217	совсем не	4	2
218	не то	3	2
219	не все	1	2
220	с которыми	4	2
221	в общем	2	2
222	что во	1	2
223	его на	3	2
224	общего с	1	2
225	в действительности	1	2
226	отношения между	1	2
227	нельзя в	1	2
228	все эти	5	2
229	в нашем	1	2
230	время и	1	2
231	всех этих	3	2
232	невозможно и	1	2
233	ими в	1	2
234	но вместе	1	2
235	и по	2	2
236	на этом	2	2
237	но все	2	2
238	где оно	1	2
239	чувства к	1	2
240	например с	1	2
241	в жизни	1	2
242	этого не	2	2
243	ни с	2	2
244	мы знаем	4	2
245	должно быть	3	2
246	что такое	1	2
247	не столько	3	2
248	мы находим	2	2
249	но он	3	2
250	их в	2	2
251	для нее	1	2
252	или что	1	2
253	а а	3	2
254	и его	6	2
255	что с	1	2
256	с теми	1	2
257	сказать что	11	2
258	самого начала	1	2
259	но только	1	2
260	того чтобы	2	2
261	невозможно но	2	2
262	и весь	1	2
263	же время	3	2
264	с нами	2	2
265	этих последних	1	2
266	к ней	3	2
267	во всем	1	2
268	у нас	6	2
269	когда мы	3	2
270	во все	1	2
271	можно думать	1	2
272	и это	3	2
273	оно может	1	2
274	что все	1	2
275	в собственном	1	2
276	в себя	1	2
277	с самого	1	2
278	видно из	2	2
279	после того	2	2
280	и здесь	1	2
281	нас в	2	2
282	это было	4	2
283	которой мы	2	2
284	если это	1	2
285	не зная	1	2
286	эти последние	4	2
287	этом смысле	1	2
288	что только	1	2
289	в какой	1	2
290	с нею	1	2
291	а это	3	2
292	а то	2	2
293	и других	1	2
294	прибавить что	1	2
295	друг друга	2	2
296	но что	5	2
297	у него	19	2
298	само по	2	2
299	с общим	1	2
300	себе представить	2	2
301	между ними	1	2
302	ничем не	1	2
303	не на	2	2
304	было для	2	2
305	в связи	8	2
306	так же	4	2
307	и потому	2	2
308	как это	7	2
309	или по	2	2
310	с б	1	2
311	она есть	1	2
312	несколько раз	1	2
313	перехода от	1	2
314	некоторое время	1	2
315	сравнении с	1	2
316	все это	5	2
317	заметить при	1	2
318	сознании и	1	2
319	из себя	1	2
320	в его	11	2
321	что нет	1	2
322	а к	2	2
323	мы должны	4	2
324	хотя бы	3	2
325	отношении к	1	2
326	но если	1	2
327	в сравнении	2	2
328	но эти	1	2
329	даже и	3	2
330	к этому	6	2
331	можно назвать	2	2
332	я и	2	1
333	цели но	2	1
334	одним из	1	1
335	дошел до	1	1
336	отношение к	4	1
337	с новыми	1	1
338	но чтобы	1	1
339	не имел	2	1
340	в минуты	1	1
341	но тогда	1	1
342	тех же	1	1
343	мере в	1	1
344	из другого	1	1
345	и до	2	1
346	собственном смысле	1	1
347	и за	1	1
348	мы уже	2	1
349	когда уже	1	1
350	от всякой	2	1
351	для своего	1	1
352	себе как	1	1
353	что между	1	1
354	из своих	1	1
355	единство и	2	1
356	этом не	1	1
357	оно есть	1	1
358	как я	2	1
359	которое не	1	1
360	мы и	1	1
361	значит признавать	1	1
362	и самого	1	1
363	столько же	1	1
364	в отличие	3	1
365	ему с	1	1
366	быть в	3	1
367	на их	1	1
368	жизни все	1	1
369	хотя с	1	1
370	бы то	1	1
371	этим не	1	1
372	не без	1	1
373	воду из	1	1
374	мысли если	1	1
375	мы будем	3	1
376	но как	1	1
377	себе и	2	1
378	отличие от	3	1
379	несколько более	1	1
380	б с	1	1
381	если она	1	1
382	что именно	1	1
383	чем мы	1	1
384	для всех	1	1
385	как к	2	1
386	его со	1	1
387	перед нами	1	1
388	еще больше	1	1
389	смысле а	1	1
390	научный характер	1	1
391	что по	1	1
392	и наконец	4	1
393	это вообще	1	1
394	духа и	1	1
395	знаю что	1	1
396	в противоположность	1	1
397	и свою	1	1
398	этой цели	1	1
399	ясно и	1	1
400	в этот	1	1
401	о самом	1	1
402	то в	5	1
403	будто и	1	1
404	чувств в	1	1
405	бы и	1	1
406	есть для	2	1
407	он в	1	1
408	и и	1	1
409	что так	1	1
410	только на	1	1
411	остановиться на	1	1
412	его и	2	1
413	тому же	1	1
414	при новом	1	1
415	человек не	2	1
416	бы с	2	1
417	он не	4	1
418	нужно не	1	1
419	на том	1	1
420	свою собственную	1	1
421	к одному	1	1
422	не к	1	1
423	том чтобы	2	1
424	еще мало	1	1
425	для ребенка	1	1
426	на земле	2	1
427	его от	1	1
428	никому не	1	1
429	дом и	1	1
430	прежде чем	1	1
431	последнее слово	1	1
432	нам известно	1	1
433	людьми но	1	1
434	том же	3	1
435	то ни	1	1
436	мы его	1	1
437	мы ей	1	1
438	не будет	1	1
439	им как	1	1
440	же касается	5	1
441	чего он	1	1
442	об этом	6	1
443	связанных с	1	1
444	и с	14	1
445	человеческого развития	1	1
446	лишь в	1	1
447	отчет в	2	1
448	он есть	1	1
449	ни в	7	1
450	из нее	1	1
451	не прямо	1	1
452	во внимание	1	1
453	мы видели	2	1
454	оно имеет	1	1
455	чем в	1	1
456	можно считать	1	1
457	лучше всего	1	1
458	что значит	1	1
459	нужно чтобы	1	1
460	я этого	1	1
461	можно сказать	4	1
462	никаких оснований	1	1
463	можно найти	1	1
464	а как	1	1
465	в такой	1	1
466	и без	1	1
467	же это	2	1
468	с точки	3	1
469	ли можно	1	1
470	в их	2	1
471	время с	1	1
472	ни малейшего	1	1
473	на первых	1	1
474	то его	2	1
475	в которых	1	1
476	мысли и	2	1
477	что я	3	1
478	прочим потому	1	1
479	мысли от	1	1
480	со стремлением	1	1
481	поэтому в	1	1
482	дает в	1	1
483	мир и	1	1
484	выше мы	1	1
485	не будем	1	1
486	не понимает	1	1
487	которые в	1	1
488	теми же	1	1
489	своих признаков	2	1
490	случае мы	1	1
491	сам он	1	1
492	всего его	1	1
493	то с	2	1
494	раз и	2	1
495	нем две	1	1
496	содержания а	1	1
497	с которой	2	1
498	наиболее общих	1	1
499	есть а	1	1
500	на котором	2	1
501	дело в	3	1
502	со светом	1	1
503	к этим	2	1
504	в самых	2	1
505	что вы	2	1
506	может только	1	1
507	только не	1	1
508	и всегда	1	1
509	на меня	2	1
510	ничего не	2	1
511	этих двух	1	1
512	или как	2	1
513	всего на	2	1
514	мыслей и	2	1
515	ровно ничего	2	1
516	в слишком	1	1
517	меня и	2	1
