N	3gram	Medvedev_F_3	Psycholo
1	для того чтобы	4	19
2	в том что	3	12
3	все то что	1	11
4	о том что	1	10
5	в самом деле	4	7
6	то же самое	3	6
7	на то что	1	6
8	к тому что	2	5
9	на самом деле	12	5
10	с самого начала	1	5
11	с точки зрения	14	4
12	можно было бы	1	4
13	друг с другом	1	4
14	сами по себе	2	3
15	к тому чтобы	1	3
16	одна из них	1	3
17	и что в	1	3
18	так же как	1	3
19	в конце концов	2	3
20	смысле этого слова	2	3
21	во всяком случае	6	3
22	и т п	5	3
23	до сих пор	1	3
24	это не просто	1	3
25	с одной стороны	1	3
26	сама по себе	1	3
27	потому что он	3	2
28	уже знаем что	2	2
29	сводится к тому	1	2
30	да и не	2	2
31	о том как	2	2
32	сам по себе	1	2
33	фабулы и сюжета	1	2
34	вместе с тем	3	2
35	в это время	1	2
36	фабула и сюжет	2	2
37	с другой стороны	5	2
38	мы все время	1	2
39	и той же	1	2
40	же самое и	1	2
41	но столь же	1	2
42	в нем нет	1	2
43	этого слова и	1	2
44	не только не	2	2
45	и в самом	1	2
46	что это не	1	2
47	одной и той	1	2
48	мы уже знаем	2	2
49	и т д	6	2
50	и в общем	1	1
51	что в этом	1	1
52	совершенно очевидно что	1	1
53	содержания и формы	1	1
54	какой бы то	1	1
55	а не в	3	1
56	том что это	1	1
57	по отношению к	3	1
58	равно как и	2	1
59	непонятно для чего	1	1
60	правом может быть	1	1
61	на этом фоне	2	1
62	подобно тому как	4	1
63	может быть ее	1	1
64	мы не можем	2	1
65	сказать что ни	1	1
66	слова как бы	1	1
67	в таком случае	1	1
68	в той же	1	1
69	бы то ни	4	1
70	только то что	2	1
71	из того что	1	1
72	с тем что	1	1
73	как это делают	1	1
74	то же время	7	1
75	и не может	4	1
76	если бы герой	1	1
77	со всех сторон	1	1
78	с этой точки	1	1
79	так как он	1	1
80	его развертывание в	1	1
81	вот что говорит	1	1
82	в том или	1	1
83	между материалом и	1	1
84	в художественном произведении	3	1
85	то ни было	4	1
86	лежит в основе	1	1
87	как шкловский и	1	1
88	тот факт что	1	1
89	и в то	2	1
90	уже в этом	1	1
91	самом деле он	1	1
92	той же цели	1	1
93	и не было	1	1
94	это не так	1	1
95	и в этой	1	1
96	его со всех	1	1
97	что ни одна	1	1
98	которая нашла свое	1	1
99	и речи его	1	1
100	мы совершенно не	1	1
101	так что она	1	1
102	дело в том	2	1
103	том что они	1	1
104	а не только	1	1
105	и на этом	1	1
106	каждого поступка и	1	1
107	потому что они	1	1
108	самое и в	1	1
109	ни в каком	1	1
110	сходятся в одной	1	1
111	не может быть	14	1
112	вовсе не в	2	1
113	он сводится к	1	1
114	и самая эта	1	1
115	и вместе с	1	1
116	потому что и	1	1
117	и ничем не	1	1
118	в истории литературы	3	1
119	этой точки зрения	1	1
120	и никогда не	1	1
121	но никак не	1	1
122	не только в	1	1
123	можно сказать что	1	1
124	с тем и	1	1
125	так же и	2	1
126	здесь вовсе не	1	1
127	в этом смысле	2	1
128	и романа и	1	1
129	в этом романе	3	1
130	в то же	7	1
131	сюжета если мы	1	1
132	место в этом	1	1
133	совершенно непонятно для	1	1
134	героя и его	1	1
135	том или ином	1	1
136	в ней и	1	1
137	так или иначе	1	1
138	мы увидим что	2	1
139	в жизни и	1	1
140	она не может	1	1
141	самом деле здесь	1	1
142	не больше чем	1	1
143	даже в жизни	1	1
144	отца и для	1	1
145	формы и содержания	2	1
146	нам кажется что	2	1
