N	3gram	Bakhtin_Pr_3	FransuaR
1	то же время	12	8
2	в то же	12	8
3	как и все	2	5
4	в большинстве случаев	2	5
5	как мы уже	1	5
6	мы уже говорили	3	5
7	в конце концов	3	4
8	и в то	5	4
9	и до конца	1	3
10	для того чтобы	1	3
11	с другой стороны	3	3
12	с самого начала	8	3
13	подобно тому как	2	3
14	один и тот	1	2
15	с точки зрения	4	2
16	на самом же	1	2
17	таким образом весь	1	2
18	и в других	1	2
19	в узком смысле	1	2
20	но там где	1	2
21	это конечно не	1	2
22	для правильного понимания	1	2
23	и тот же	1	2
24	самом же деле	1	2
25	о том что	2	2
26	конце концов он	1	2
27	как мы видели	2	2
28	если бы он	1	1
29	можно сказать что	1	1
30	и того же	1	1
31	как она есть	1	1
32	что каждый из	1	1
33	точки зрения на	1	1
34	и почти все	1	1
35	и к тому	2	1
36	после победы над	1	1
37	но все это	2	1
38	до сих пор	1	1
39	и не может	2	1
40	как мы сказали	1	1
41	в чем не	2	1
42	в этом отношении	1	1
43	и то что	1	1
44	за то что	1	1
45	он не мог	1	1
46	со всех сторон	1	1
47	одно и то	1	1
48	как бы снова	1	1
49	и в тоне	1	1
50	но этот голос	1	1
51	в данном случае	1	1
52	все и так	1	1
53	ни в одном	1	1
54	но в то	3	1
55	не хочет принять	1	1
56	что на самом	1	1
57	тем что он	2	1
58	в противоречии с	1	1
59	на этот раз	1	1
60	и все его	1	1
61	смысле этого слова	2	1
62	ни в чем	2	1
63	и то же	1	1
64	может быть и	1	1
65	в отличие от	2	1
66	и как бы	1	1
67	к одному из	1	1
68	в ходу и	1	1
69	о чем он	1	1
70	именно тем что	2	1
71	так и в	2	1
72	других так и	1	1
73	как мы знаем	2	1
74	не может быть	6	1
75	в нем нет	1	1
76	раз и навсегда	1	1
77	по улицам и	1	1
78	в свою очередь	1	1
79	вовсе не такой	1	1
80	мы можем сказать	1	1
81	и даже несколько	1	1
82	но даже и	1	1
83	одного и того	1	1
84	по своему смыслу	2	1
85	мы уже указывали	1	1
86	на самом деле	10	1
87	лицом к лицу	1	1
88	в том что	1	1
89	что и в	1	1
90	к тому же	2	1
91	можем сказать что	1	1
92	в том же	1	1
93	мы видели что	1	1
