N	2gram	Vygotskiy__3	FransuaR
1	и в	25	41
2	мы уже	5	18
3	во всех	1	17
4	таким образом	17	17
5	в нем	2	16
6	и с	1	16
7	тела и	1	15
8	и его	2	13
9	но и	4	13
10	в этом	14	12
11	как мы	8	12
12	все эти	7	11
13	уже говорили	5	11
14	все это	6	11
15	в самом	3	10
16	не только	6	10
17	так как	12	10
18	прежде всего	4	10
19	то что	15	10
20	и на	6	9
21	кроме того	1	9
22	о том	5	9
23	здесь в	1	9
24	и все	4	9
25	в сущности	1	8
26	но в	1	8
27	в этой	5	8
28	никогда не	4	8
29	и до	1	7
30	в них	2	7
31	как и	15	7
32	том что	20	7
33	в его	15	7
34	вовсе не	1	7
35	у него	1	7
36	связаны с	3	7
37	как бы	10	7
38	этот образ	1	7
39	что в	17	7
40	также и	1	6
41	например в	1	6
42	в эпоху	1	6
43	в то	4	6
44	один из	6	6
45	мы видим	3	6
46	с помощью	42	6
47	вместе с	14	6
48	или в	2	6
49	сказать что	4	6
50	что он	6	6
51	и он	1	5
52	с его	2	5
53	в ее	1	5
54	в своем	4	5
55	что это	5	5
56	в себе	2	5
57	то же	2	5
58	той же	4	5
59	еще в	2	5
60	во всем	3	5
61	тем что	8	5
62	так и	5	5
63	и что	10	5
64	а также	2	5
65	из них	4	5
66	в одном	2	5
67	там где	4	5
68	так же	17	5
69	в той	1	5
70	образов и	1	5
71	одним из	5	4
72	того же	6	4
73	в ней	1	4
74	как в	9	4
75	и как	5	4
76	та же	1	4
77	а затем	1	4
78	в другом	1	4
79	не в	6	4
80	даже в	1	4
81	но они	2	4
82	в основе	16	4
83	того чтобы	8	4
84	все же	6	4
85	у нас	1	4
86	роль в	1	4
87	и вообще	1	4
88	с ним	4	4
89	другом месте	1	4
90	все время	2	4
91	тот же	2	4
92	с одной	5	4
93	уже в	7	4
94	в большинстве	1	4
95	в результате	3	4
96	в котором	3	4
97	и даже	1	4
98	с другой	6	4
99	именно в	5	4
100	одной стороны	5	4
101	и от	2	4
102	о котором	2	4
103	а в	4	4
104	не может	6	4
105	все что	2	4
106	не остается	1	3
107	они были	1	3
108	первый план	2	3
109	в чем	2	3
110	мы будем	2	3
111	с этим	4	3
112	перед нами	10	3
113	при этом	5	3
114	и сам	3	3
115	в плане	2	3
116	с другими	2	3
117	было бы	10	3
118	на первый	2	3
119	и их	3	3
120	нас не	1	3
121	к этим	1	3
122	когда они	1	3
123	потому что	6	3
124	этом отношении	3	3
125	говорили что	2	3
126	котором мы	1	3
127	до сих	1	3
128	существенную роль	1	3
129	в него	3	3
130	того что	10	3
131	в ряде	4	3
132	мы увидим	4	3
133	только в	10	3
134	в начале	2	3
135	есть в	1	3
136	до того	1	3
137	выходит за	1	3
138	что не	1	3
139	связано с	1	3
140	и самый	1	3
141	и особенно	2	3
142	в данном	1	3
