N	2gram	Bakhtin_Pr_5	Psycholo
1	то что	10	32
2	и в	35	31
3	в том	5	30
4	то есть	16	26
5	что в	6	23
6	может быть	14	22
7	таким образом	7	20
8	при этом	2	19
9	так как	4	18
10	не может	18	17
11	как и	18	16
12	том что	3	16
13	и не	27	16
14	точки зрения	7	15
15	только в	6	14
16	не только	10	13
17	что и	3	13
18	а не	4	13
19	мы не	1	12
20	так же	7	12
21	в этом	14	12
22	с таким	2	11
23	в самом	6	11
24	не в	10	11
25	в сущности	14	10
26	того что	3	10
27	художественное произведение	1	10
28	потому что	8	10
29	самом деле	10	9
30	по себе	4	9
31	ни в	2	9
32	как в	5	9
33	показать что	2	8
34	и что	6	8
35	никогда не	4	8
36	вместе с	2	8
37	все это	14	8
38	во всяком	4	8
39	сказать что	3	7
40	того чтобы	1	7
41	и его	14	7
42	о том	2	7
43	есть в	1	7
44	тому как	2	7
45	что он	24	7
46	что это	4	6
47	зависимости от	1	6
48	отнюдь не	1	6
49	для того	1	6
50	было бы	3	6
51	если бы	1	6
52	в его	21	6
53	всяком случае	4	6
54	вовсе не	7	6
55	и даже	5	6
56	до конца	4	6
57	а в	7	6
58	то же	15	5
59	время как	2	5
60	в ее	3	5
61	с одной	1	5
62	в целом	3	5
63	и совершенно	1	5
64	подобно тому	2	5
65	она не	1	5
66	в то	11	5
67	в процессе	1	5
68	как будто	4	5
69	не является	1	5
70	то время	1	5
71	с другой	4	5
72	так что	5	5
73	как бы	31	5
74	все же	8	5
75	и для	8	5
76	и все	15	5
77	говорит что	1	5
78	другой стороны	3	5
79	в котором	3	4
80	в которой	2	4
81	совпадает с	2	4
82	в виду	3	4
83	столь же	2	4
84	у него	4	4
85	со всеми	3	4
86	отличие от	2	4
87	в себе	5	4
88	и если	1	4
89	от себя	5	4
90	что я	13	4
91	тому что	2	4
92	одна из	1	4
93	очень часто	2	4
94	к тому	6	4
95	те же	2	4
96	никак не	1	4
97	прежде всего	12	4
98	между тем	4	4
99	все время	4	4
100	один из	1	4
101	мы увидим	2	4
102	для всех	1	4
103	и у	4	4
104	мы можем	2	4
105	там где	7	4
106	и так	4	4
107	этого слова	5	4
108	с этой	2	4
109	в результате	1	4
110	в этих	2	4
111	и другие	1	4
112	в своих	1	4
113	к этому	1	4
114	например в	2	3
115	это и	3	3
116	что эти	1	3
117	той же	2	3
118	вопрос о	2	3
119	из которых	1	3
120	в которых	2	3
121	мысль что	1	3
122	совсем не	3	3
123	но не	6	3
124	с этим	3	3
125	в своем	2	3
126	хотя и	2	3
127	что по	1	3
128	и к	12	3
129	себе не	1	3
130	но в	19	3
131	в произведении	2	3
132	та же	4	3
133	уже в	3	3
134	у каждого	1	3
135	в этой	1	3
136	им в	2	3
137	его и	3	3
138	тому же	3	3
139	и вот	4	3
140	и по	2	3
141	тому чтобы	2	3
142	в каждом	6	3
143	может стать	1	3
144	с тем	3	3
145	в слове	6	3
146	мы знаем	2	3
147	в своей	4	3
148	в отличие	2	3
149	случае в	1	3
150	мысли в	2	3
151	только не	1	3
152	во всем	4	3
153	что на	2	3
154	у меня	6	3
155	не могут	1	3
156	когда мы	1	3
157	и другой	1	3
158	что оно	2	3
159	и это	5	3
160	но только	3	3
161	что все	2	3
162	роль в	1	3
163	так и	8	3
164	что у	6	3
165	но к	1	3
166	но мы	1	3
167	он не	13	3
168	нуждается в	3	3
169	только на	4	3
170	и других	1	3
171	слова в	6	3
172	в конце	5	3
173	и только	1	3
174	точек зрения	2	3
175	до сих	1	3
176	же точно	1	3
177	под влиянием	3	3
178	в одной	3	3
179	из его	2	3
180	где начинается	1	3
181	сих пор	1	3
182	но это	6	3
183	конце концов	3	3
184	это все	1	3
185	как на	1	3
186	я сказал	1	2
187	ту же	1	2
188	зависимость от	2	2
189	того же	1	2
190	и то	5	2
191	и без	4	2
192	на самом	9	2
193	тех же	1	2
194	выходит так	1	2
195	есть не	1	2
196	она в	2	2
197	как мы	8	2
198	почти все	1	2
199	есть нечто	1	2
200	благодаря тому	1	2
201	но даже	1	2
202	быть в	2	2
203	в чем	4	2
204	но как	4	2
205	в голове	2	2
206	не то	1	2
207	с совершенно	1	2
208	отношение к	6	2
209	что они	6	2
210	сама по	1	2
211	независимо от	1	2
212	как к	5	2
213	совершенно другой	1	2
214	мысли но	1	2
215	когда он	3	2
216	увидим что	2	2
217	в себя	1	2
218	к чему	1	2
219	бы и	2	2
220	то я	1	2
221	как он	2	2
222	в нем	16	2
223	главным образом	1	2
224	из виду	1	2
225	совпадают с	1	2
226	и характер	1	2
227	и с	12	2
228	его в	4	2
229	этом смысле	3	2
230	в них	4	2
231	тенденция к	1	2
232	далеко не	1	2
233	и очень	1	2
234	нигде не	1	2
235	этого произведения	1	2
236	такой же	3	2
237	что такое	1	2
238	в такой	4	2
239	с точки	2	2
240	иначе как	1	2
241	мысли и	1	2
242	и другого	2	2
243	теми же	2	2
244	тем не	1	2
245	их в	2	2
246	том и	1	2
247	том же	1	2
248	даже в	5	2
249	не менее	2	2
250	с теми	1	2
251	на два	1	2
252	в основе	1	2
253	ничего не	3	2
254	мыслей и	1	2
255	уже и	2	2
256	этом отношении	1	2
257	ли это	2	2
258	есть только	2	2
259	же самое	1	2
260	в применении	1	2
261	на вопрос	2	2
262	и поэтому	1	2
263	приходит к	1	2
264	образы и	1	2
265	без всякого	2	2
266	приводит к	2	2
267	с ним	7	2
268	все дело	1	2
269	зрения на	1	2
270	но и	14	2
271	случае не	1	2
272	нас в	1	2
273	этих двух	2	2
274	и во	3	2
275	самому себе	1	2
276	что с	2	2
277	или как	3	2
278	отметить что	1	2
279	в другой	1	2
280	я хотел	2	2
281	наконец в	4	2
282	как она	1	2
283	в него	3	2
284	к нему	13	2
285	что здесь	1	2
286	как например	1	2
287	что только	1	2
288	видели что	1	2
289	тот же	4	2
290	будь то	1	2
291	и потому	1	2
292	бы ни	1	2
293	в качестве	1	2
294	из которого	1	2
295	вот что	1	2
296	уже не	3	2
297	в жизни	2	2
298	из них	3	2
299	и их	1	2
300	в одном	6	2
301	но что	2	2
302	как раз	4	2
303	и вместе	1	2
304	себя и	8	2
305	говорит о	2	2
306	то и	1	2
307	о чем	1	2
308	когда она	2	2
309	мы видели	2	2
310	него в	1	2
311	слова то	1	2
312	смысле этого	2	2
313	что же	7	2
314	образ и	1	2
315	по ним	1	2
316	отличается от	1	2
317	точно и	1	2
318	стоит только	1	2
319	к другим	2	2
320	одного и	1	2
321	должна была	2	2
322	и может	1	2
323	и от	3	2
