N	2gram	Propp_Isto_5	FransuaR
1	и в	25	45
2	и не	11	15
3	в этом	10	14
4	но в	1	14
5	не только	13	14
6	во всех	2	13
7	и его	9	13
8	в его	12	13
9	как бы	2	12
10	во время	7	12
11	что в	8	12
12	то же	4	11
13	в своем	1	11
14	в то	3	11
15	право на	1	10
16	в нем	7	10
17	и с	3	10
18	как и	7	10
19	в том	6	10
20	но и	13	10
21	прежде всего	6	10
22	же время	1	9
23	в ней	5	8
24	таким образом	9	8
25	как мы	5	8
26	мира и	1	8
27	жизни и	2	8
28	вовсе не	2	8
29	и др	3	8
30	так же	5	8
31	также и	1	7
32	мы видели	7	7
33	том что	8	7
34	не в	6	7
35	потому что	7	7
36	что и	6	7
37	в конце	1	7
38	и все	3	7
39	все это	4	7
40	здесь не	1	6
41	в этой	3	6
42	он не	4	6
43	всех этих	1	6
44	того чтобы	3	6
45	связи с	8	6
46	что он	22	6
47	так как	11	6
48	для того	3	6
49	одним из	2	5
50	например в	5	5
51	самом деле	2	5
52	на самом	1	5
53	здесь и	1	5
54	и на	8	5
55	и как	3	5
56	и к	1	5
57	в себя	3	5
58	и у	1	5
59	все эти	8	5
60	на этом	3	5
61	его в	9	5
62	с ним	4	5
63	мы видим	8	5
64	одной из	1	5
65	в связи	4	5
66	не может	6	5
67	но это	7	5
68	есть и	1	5
69	же как	4	4
70	мы уже	4	4
71	той же	1	4
72	его не	3	4
73	мы не	5	4
74	и о	1	4
75	но не	5	4
76	эта связь	2	4
77	перед нами	2	4
78	в самом	1	4
79	по своему	1	4
80	об этом	2	4
81	это было	2	4
82	точки зрения	2	4
83	в их	1	4
84	в основе	1	4
85	у него	2	4
86	очень часто	1	4
87	и это	4	4
88	здесь как	2	4
89	ничего не	2	4
90	и здесь	7	4
91	о том	7	4
92	только в	7	4
93	с этим	5	4
94	характерно что	1	4
95	и даже	1	4
96	здесь в	1	4
97	сказать что	2	4
98	а не	2	4
99	чем же	1	4
100	как это	1	4
101	и от	1	4
102	бы в	1	4
103	все они	1	4
104	а также	1	4
105	а в	3	4
106	как на	1	4
107	такой же	2	4
108	том числе	1	4
109	почти всегда	1	3
110	того же	2	3
111	и он	6	3
112	форм в	1	3
113	как в	6	3
114	в одной	1	3
115	выйти из	1	3
116	но на	1	3
117	что она	1	3
118	связанные с	2	3
119	и вот	1	3
120	связанных с	1	3
121	здесь нет	1	3
122	до сих	2	3
123	в своей	2	3
124	в которых	3	3
125	от его	1	3
126	не менее	4	3
127	но они	1	3
128	не имеет	1	3
129	здесь же	1	3
130	что на	1	3
131	не могло	1	3
132	то время	1	3
133	часто в	1	3
134	этот момент	1	3
135	это не	6	3
136	того что	2	3
137	для него	1	3
138	в одном	1	3
139	но он	2	3
140	не было	1	3
141	еще и	1	3
142	о чем	2	3
143	там где	6	3
144	связь с	8	3
145	вместе с	22	3
146	в течение	2	3
147	по существу	2	3
148	сих пор	2	3
149	и для	2	3
150	и другие	1	3
151	ту же	2	2
152	нужно подчеркнуть	1	2
153	и есть	1	2
154	с точки	1	2
155	из его	1	2
156	он знает	1	2
157	совершенно так	1	2
158	представлением о	3	2
159	в целом	3	2
160	это время	2	2
161	к самым	1	2
162	в различных	2	2
163	в данном	3	2
164	отличие от	1	2
165	относится к	1	2
166	в истории	4	2
167	все же	10	2
168	когда он	2	2
169	и наконец	1	2
170	напомним что	1	2
171	от этого	4	2
172	и отчасти	1	2
173	не будем	5	2
174	что это	5	2
175	он в	1	2
176	еще один	2	2
177	роль в	2	2
178	и если	1	2
179	при этом	1	2
180	в xvii	1	2
181	он должен	1	2
182	с представлением	2	2
183	но дело	1	2
184	так например	2	2
185	этих форм	1	2
186	от земли	1	2
187	с которой	1	2
188	было бы	1	2
189	она и	1	2
190	с тем	8	2
191	несмотря на	2	2
192	у народа	1	2
193	народа и	1	2
194	одно из	1	2
195	даже в	2	2
196	что эта	1	2
197	на котором	1	2
198	если в	3	2
199	на него	8	2
200	у этого	1	2
201	к ней	1	2
202	видим что	5	2
203	они и	1	2
204	уже и	2	2
205	с другом	2	2
206	что все	4	2
207	числе и	1	2
208	к тому	1	2
209	должен быть	2	2
210	данном случае	2	2
211	в средневековой	1	2
212	так в	2	2
213	и что	8	2
214	на том	3	2
215	еще в	2	2
216	том как	2	2
217	и вообще	3	2
218	мира а	1	2
219	особенности в	2	2
220	утверждают что	1	2
221	убеждают что	1	2
222	но мы	3	2
223	был представителем	1	2
224	можно сказать	2	2
225	к нему	3	2
226	борьба с	1	2
227	в ту	1	2
228	в свете	3	2
229	и она	3	2
230	и борьбы	1	2
231	происходит в	1	2
232	дает право	1	2
233	ли он	2	2
234	уже говорили	1	2
235	напоминает нам	1	2
236	в эти	1	2
237	в качестве	7	2
238	ведь это	1	2
239	мы можем	2	2
240	может быть	17	2
241	и только	1	2
242	в особенности	3	2
243	а именно	4	2
244	в отличие	1	2
245	мы еще	1	2
246	превращается в	7	2
247	один из	2	2
248	от мира	1	2
249	в одно	2	2
250	один раз	1	2
251	в пределах	4	2
252	конечно не	1	2
253	и там	1	2
254	друг с	2	2
255	только для	1	2
256	это явление	1	2
257	в прекрасном	1	2
258	в другое	1	2
259	хотя бы	1	2
260	то что	7	2
261	и солнце	1	2
262	к этому	2	2
263	вряд ли	1	1
264	то на	1	1
265	также что	3	1
