N	3gram	Vygotskiy__2	Marksizm
1	с точки зрения	18	20
2	не может быть	6	13
3	в самом деле	4	9
4	до сих пор	1	8
5	бы то ни	1	8
6	то ни было	1	8
7	в связи с	6	7
8	в отличие от	3	5
9	с другой стороны	1	5
10	с самого начала	1	4
11	то же самое	2	3
12	мы не будем	1	3
13	в этом отношении	3	3
14	на этот вопрос	5	3
15	в высшей степени	7	3
16	и тот же	1	3
17	все без исключения	1	3
18	один и тот	1	3
19	и т.п в	1	3
20	связи с этим	1	3
21	можно сказать что	1	3
22	для того чтобы	10	3
23	в том что	21	3
24	или хотя бы	1	2
25	сводится к тому	1	2
26	в данный момент	1	2
27	в том числе	3	2
28	самом деле если	1	2
29	на первый план	1	2
30	как и все	1	2
31	сама по себе	2	2
32	на самом же	1	2
33	том числе и	3	2
34	можно было бы	5	2
35	внутренней речи и	1	2
36	как если бы	1	2
37	так же как	1	2
38	во всяком случае	6	2
39	смысле этого слова	3	2
40	отсюда следует что	1	2
41	не могут быть	1	2
42	вопрос о том	2	2
43	упускается из виду	1	2
44	по отношению к	5	2
45	самом же деле	1	2
46	в этом смысле	2	2
47	какого бы то	1	2
48	ничего общего с	1	2
49	все более и	1	1
50	этой проблемы в	1	1
51	между тем мы	1	1
52	и более или	1	1
53	прежде всего как	1	1
54	и есть его	1	1
55	что он является	1	1
56	не следует что	1	1
57	являются с точки	1	1
58	этого слова как	1	1
59	по ту сторону	2	1
60	к этой проблеме	1	1
61	подобно тому как	2	1
62	том что он	1	1
63	как бы ни	1	1
64	ибо как мы	1	1
65	речь и ее	1	1
66	эта проблема является	1	1
67	не имеют ничего	1	1
68	тот или иной	1	1
69	хотя бы и	2	1
70	сами по себе	1	1
71	и т.п но	1	1
72	мира и он	1	1
73	совершенно так же	1	1
74	проблема внутренней речи	1	1
75	рано или поздно	1	1
76	ничего не имеет	1	1
77	лишь в процессе	1	1
78	и вовсе не	1	1
79	в тот или	1	1
80	в процессе своего	1	1
81	по себе лишено	1	1
82	все же и	1	1
83	дело идет о	1	1
84	является необходимым условием	2	1
85	лежит в основе	3	1
86	и с точки	1	1
87	с одной стороны	7	1
88	не в начале	1	1
89	речи таким образом	1	1
90	точки зрения и	1	1
91	проблемы как проблема	1	1
92	связаны между собой	1	1
93	социальной среде в	1	1
94	в последнее время	4	1
95	социологической точки зрения	1	1
96	в социальной среде	1	1
97	вместо того чтобы	1	1
98	речи как и	1	1
99	более или менее	2	1
100	и т.д но	1	1
101	вовсе не в	2	1
102	само по себе	2	1
103	этой точки зрения	1	1
104	с тем что	1	1
105	как и во	1	1
106	и в самом	2	1
107	не только не	1	1
108	более и более	1	1
109	фактический материал и	1	1
110	как он является	1	1
111	или во всяком	2	1
112	друг от друга	2	1
113	точки зрения она	1	1
114	как мы уже	3	1
115	в применении к	1	1
116	имеют ничего общего	1	1
117	таким образом и	1	1
118	между словом и	1	1
119	на самом деле	2	1
120	друг с другом	2	1
121	в совершенно иной	1	1
122	мы тем самым	1	1
123	как мы видели	1	1
124	той или иной	1	1
125	обусловлены прежде всего	1	1
