N	2gram	Vygotskiy__6	Psycholo
1	то что	28	32
2	и в	28	31
3	в том	28	30
4	что в	17	23
5	может быть	13	22
6	таким образом	18	20
7	при этом	3	19
8	ясно что	4	19
9	так как	10	18
10	не может	19	17
11	как и	6	16
12	том что	19	16
13	и не	11	16
14	точки зрения	13	15
15	только в	18	14
16	не только	16	13
17	что и	4	13
18	а не	3	13
19	мы не	6	12
20	если мы	2	12
21	так же	15	12
22	в этом	27	12
23	с таким	1	11
24	в самом	8	11
25	не в	4	11
26	в области	6	11
27	могут быть	5	11
28	в сущности	7	10
29	на то	4	10
30	того что	24	10
31	потому что	22	10
32	самом деле	2	9
33	по себе	3	9
34	ни в	1	9
35	как в	3	9
36	показать что	5	8
37	и что	6	8
38	всякий раз	3	8
39	никогда не	8	8
40	что мы	11	8
41	вместе с	7	8
42	все это	2	8
43	только тогда	4	7
44	заключается в	7	7
45	сказать что	13	7
46	того чтобы	10	7
47	и его	3	7
48	о том	1	7
49	есть в	3	7
50	тому как	1	7
51	что он	18	7
52	что это	1	6
53	зависимости от	5	6
54	очевидно что	3	6
55	отнюдь не	1	6
56	целый ряд	4	6
57	из этих	3	6
58	что она	1	6
59	для того	8	6
60	было бы	9	6
61	если бы	7	6
62	в его	3	6
63	вовсе не	1	6
64	и даже	1	6
65	одной стороны	1	6
66	до конца	3	6
67	а в	2	6
68	в психологии	3	6
69	в зависимости	5	5
70	то же	7	5
71	время как	5	5
72	в ее	1	5
73	с одной	1	5
74	что всякое	2	5
75	в целом	3	5
76	по самому	2	5
77	подобно тому	1	5
78	показывает что	7	5
79	несмотря на	2	5
80	иначе говоря	3	5
81	оказывается что	1	5
82	она не	2	5
83	в то	6	5
84	тогда когда	6	5
85	в процессе	9	5
86	то время	6	5
87	для нас	2	5
88	с другой	2	5
89	мы видим	7	5
90	так что	6	5
91	совершенно не	1	5
92	это есть	3	5
93	как бы	11	5
94	этой точки	1	5
95	все же	2	5
96	и все	5	5
97	другой стороны	2	5
98	же как	6	4
99	в котором	2	4
100	мы имеем	4	4
101	в которой	7	4
102	совпадает с	4	4
103	точка зрения	1	4
104	у него	2	4
105	отличие от	1	4
106	в последнее	2	4
107	в себе	4	4
108	по существу	2	4
109	одной и	3	4
110	в совершенно	2	4
111	различие между	2	4
112	работа мысли	1	4
113	что я	2	4
114	тому что	11	4
115	одна из	1	4
116	у нас	2	4
117	очень часто	1	4
118	к тому	10	4
119	те же	3	4
120	никак не	1	4
121	прежде всего	2	4
122	между тем	1	4
123	все время	3	4
124	один из	3	4
125	мы увидим	1	4
126	для всех	2	4
127	и у	1	4
128	мы можем	9	4
129	там где	7	4
130	как это	3	4
131	этого слова	2	4
132	с этой	2	4
133	и о	1	4
134	в результате	1	4
135	в этих	2	4
136	психологической точки	1	4
137	и другие	2	4
138	в своих	3	4
139	к этому	1	4
