N	2gram	Voloshinov_2	Psycholo
1	то что	4	37
2	и в	19	30
3	в том	7	27
4	что в	2	24
5	и что	1	23
6	потому что	1	23
7	том что	10	21
8	того чтобы	6	20
9	таким образом	14	20
10	все время	2	20
11	для того	6	20
12	как бы	19	19
13	на то	4	17
14	что он	4	17
15	не только	13	16
16	если мы	6	16
17	в этом	15	14
18	в самом	6	14
19	то есть	2	13
20	как раз	4	13
21	так же	5	13
22	в сущности	14	12
23	с одной	3	12
24	одной стороны	3	12
25	вместе с	2	12
26	может быть	28	11
27	если бы	11	11
28	как на	2	11
29	о том	3	10
30	и то	3	9
31	никогда не	7	9
32	увидим что	1	9
33	и когда	1	9
34	так как	3	9
35	с другой	3	9
36	не может	18	9
37	сказать что	4	9
38	мы увидим	2	9
39	самом деле	9	8
40	что это	2	8
41	при этом	9	8
42	заключается в	1	8
43	с тем	1	8
44	не в	10	8
45	к тому	6	8
46	и это	3	8
47	тому что	4	8
48	того что	4	8
49	мы видим	1	8
50	а не	9	8
51	могут быть	3	8
52	то же	16	7
53	зависимости от	2	7
54	но не	2	7
55	все же	5	7
56	и как	6	7
57	в нем	11	7
58	точки зрения	17	7
59	по себе	3	7
60	в основе	9	7
61	этих двух	1	7
62	совершенно прав	1	7
63	мы можем	6	7
64	героя и	1	7
65	как это	1	7
66	в зависимости	2	6
67	мы уже	6	6
68	в своем	2	6
69	и если	1	6
70	что она	1	6
71	что все	1	6
72	ясно что	1	6
73	как и	9	6
74	что с	1	6
75	и его	16	6
76	когда мы	1	6
77	в совершенно	1	6
78	или в	2	6
79	и здесь	5	6
80	о котором	1	6
81	и тем	4	6
82	уже в	2	6
83	тем что	2	6
84	но и	10	6
85	именно в	2	6
86	мы все	1	6
87	и не	19	6
88	и для	7	6
89	что оно	3	6
90	совершенно не	5	6
91	жизни и	2	6
92	еще не	3	5
93	ответ на	2	5
94	что они	2	5
95	что именно	1	5
96	когда он	1	5
97	в себе	4	5
98	в целом	1	5
99	в этой	3	5
100	было бы	4	5
101	рядом с	2	5
102	во внимание	1	5
103	несмотря на	1	5
104	был бы	1	5
105	сих пор	3	5
106	с и	1	5
107	же самое	6	5
108	как мы	15	5
109	но в	7	5
110	сводится к	2	5
111	искусства и	1	5
112	в двух	3	5
113	дело с	1	5
114	только в	8	5
115	именно на	1	5
116	до сих	3	5
117	а с	2	5
118	и потому	2	5
119	бы в	4	5
120	другой стороны	1	5
121	исходит из	3	4
122	то это	1	4
123	в ней	3	4
124	стороны и	2	4
125	могли бы	1	4
126	в основу	1	4
127	в них	1	4
128	в своей	3	4
129	не могли	1	4
130	что эта	1	4
131	и именно	2	4
132	у нас	3	4
133	по сравнению	1	4
134	мысль о	1	4
135	внимание на	1	4
136	в его	5	4
137	в него	1	4
138	только что	3	4
139	только на	4	4
140	по рецепту	1	4
141	содержание и	1	4
142	от того	1	4
143	говорит о	1	4
144	прежде всего	7	4
145	которых мы	1	4
146	как ни	1	4
147	там где	2	4
148	о чем	2	4
149	сравнению с	1	4
150	имеет дело	2	4
151	от него	2	4
152	и все	6	4
153	а в	3	4
154	не есть	3	4
155	совершенно справедливо	2	3
156	сам по	1	3
157	тем же	4	3
158	в их	5	3
159	той же	3	3
160	мы не	2	3
161	и о	2	3
162	в учении	2	3
163	из того	1	3
164	и на	5	3
165	в ее	3	3
166	он говорит	1	3
167	как в	1	3
168	и наконец	1	3
169	в которой	1	3
170	из этих	1	3
171	противоречие которое	1	3
172	он не	3	3
173	не как	3	3
174	в силу	1	3
175	так например	1	3
176	находит себе	2	3
177	одно и	3	3
178	человека в	1	3
179	в другом	3	3
180	это не	4	3
181	эти два	1	3
182	ни в	6	3
183	в этих	3	3
184	одним и	2	3
185	вопрос о	2	3
186	но он	1	3
187	и вся	1	3
188	вовсе не	11	3
189	самого начала	5	3
190	одна из	7	3
191	но только	1	3
192	находятся в	2	3
193	этом отношении	1	3
194	в каком	3	3
195	с другом	1	3
196	не могут	1	3
197	учении о	1	3
198	с самого	5	3
199	так в	1	3
200	так и	10	3
201	и поэтому	1	3
202	что и	3	3
203	и только	1	3
204	что здесь	1	3
205	тот же	1	3
206	так что	1	3
207	для него	9	3
208	в состоянии	1	3
209	у него	2	3
210	со стороны	1	3
211	эти две	1	3
212	и между	1	3
213	в данном	5	3
214	в той	5	3
215	действие и	1	3
216	друг с	1	3
217	как из	2	3
218	не существует	3	3
219	формы и	2	3
220	мы должны	1	3
221	хотя бы	6	3
222	обстоит дело	1	3
223	в свою	6	3
224	и другие	1	3
225	по поводу	1	3
226	к этому	5	3
227	в таком	7	3
228	того же	5	2
229	это и	1	2
230	почти не	1	2
231	к другому	5	2
232	и до	3	2
233	что эти	1	2
234	должна быть	4	2
235	отношения к	2	2
236	а как	4	2
237	это совершенно	1	2
238	он как	1	2
239	но она	1	2
240	что иное	1	2
241	для нашей	1	2
242	и он	2	2
243	он был	2	2
244	между собой	1	2
245	иное как	2	2
246	не найдем	1	2
247	с его	8	2
248	во всех	6	2
249	на самом	7	2
250	совсем не	1	2
251	по отношению	8	2
252	отличие от	3	2
253	друг от	1	2
254	заложено в	1	2
255	в центре	1	2
256	в одной	2	2
257	от друга	1	2
258	его на	1	2
259	с этим	3	2
260	перед нами	3	2
261	нам кажется	1	2
262	показали что	1	2
263	следующим образом	1	2
264	и хотя	1	2
265	все эти	3	2
266	в ответ	1	2
267	в нашем	2	2
268	к самому	1	2
269	вопроса о	1	2
270	как он	1	2
271	противоречие с	1	2
272	в нашей	1	2
273	оно в	1	2
274	и вот	1	2
275	в нее	1	2
276	и следовательно	6	2
277	но все	1	2
278	мы никогда	2	2
279	в каждом	1	2
280	как они	1	2
281	же не	1	2
282	и с	2	2
283	из них	1	2
284	он является	1	2
285	о которых	1	2
286	к которым	3	2
287	перейдем к	2	2
288	должно быть	3	2
289	и того	5	2
290	одного и	4	2
291	бы на	1	2
292	в котором	3	2
293	с точки	13	2
294	или вернее	2	2
295	в отличие	3	2
296	сами по	1	2
297	в отношении	4	2
298	деле это	1	2
299	в то	8	2
300	дело в	1	2
301	и так	1	2
302	и пытается	2	2
303	что самое	1	2
304	эти три	1	2
305	все то	2	2
306	есть только	1	2
307	ли не	1	2
308	если же	2	2
309	должен быть	2	2
310	и понять	1	2
311	в себя	1	2
312	приводит к	2	2
313	на том	1	2
314	мы только	3	2
315	не с	2	2
316	еще в	1	2
317	когда в	1	2
318	понятно что	1	2
319	является в	2	2
320	и даже	2	2
321	ничего не	4	2
322	или иной	5	2
323	находится в	1	2
324	или на	1	2
325	можно сказать	1	2
326	он исходит	1	2
327	но во	1	2
328	от одного	3	2
329	каждый элемент	1	2
330	в форме	5	2
331	которые он	1	2
332	стороны он	1	2
333	слов и	3	2
334	быть и	6	2
335	внутреннее противоречие	1	2
336	их не	1	2
337	это же	2	2
338	в качестве	3	2
339	связи с	13	2
340	ни одного	1	2
341	мы получим	1	2
342	его с	1	2
343	речь в	4	2
344	не дает	1	2
345	в душе	4	2
346	дает ему	1	2
347	мы знаем	2	2
348	в одном	1	2
349	само по	1	2
350	нет в	1	2
351	даже и	2	2
352	это будет	2	2
353	с той	1	2
354	себя и	1	2
355	такое понимание	2	2
356	на которых	1	2
357	и эта	2	2
358	до конца	2	2
359	и самый	1	2
360	или с	1	2
361	с помощью	6	2
362	мы перейдем	1	2
363	в течение	1	2
364	эту мысль	1	2
365	исходя из	1	2
366	этом случае	1	2
367	все это	1	2
368	не является	8	2
369	форма является	2	2
370	до чего	1	2
371	от той	1	2
372	той или	4	2
373	то о	1	2
374	находит свое	1	2
375	и ни	1	2
376	же в	1	2
377	между ними	2	2
378	не знает	2	2
379	противоречий и	1	2
380	не что	1	2
381	из этого	1	2
382	ему удалось	1	2
383	себе не	1	2
384	нас не	2	2
385	гораздо более	1	2
386	этом совершенно	1	1
387	смысле слова	5	1
388	речь идет	1	1
389	одним из	2	1
390	например в	1	1
391	оно ощущается	1	1
392	связана с	2	1
393	языку и	1	1
394	для одних	1	1
395	выражено в	1	1
396	и принципиально	1	1
397	лежащая в	3	1
398	нем нет	2	1
399	уже указывали	1	1
400	чтобы подтвердить	1	1
401	все те	4	1
402	и за	1	1
403	и могут	1	1
404	здесь господствует	1	1
405	принадлежит только	2	1
406	выражение а	2	1
407	а совершенно	1	1
408	ясности и	1	1
409	случае это	2	1
410	этот смысл	1	1
411	contradictio in	1	1
412	in adjecto	1	1
413	почти все	1	1
414	реакцию в	1	1
415	чрезвычайно слабо	1	1
416	больше и	1	1
417	которое не	1	1
418	в составе	1	1
419	мы и	1	1
420	конечно и	2	1
421	следовательно в	1	1
422	бы формулировать	1	1
423	как фактор	2	1
424	столь же	3	1
425	чуть ли	1	1
426	ними в	1	1
427	то мы	2	1
428	как если	4	1
429	ощущения и	1	1
430	как система	3	1
431	видели что	1	1
432	но как	2	1
433	а только	1	1
434	точка зрения	1	1
435	к которой	1	1
436	связано с	3	1
437	для других	3	1
438	правильное понимание	2	1
439	не все	1	1
440	если в	1	1
441	эта особенность	1	1
442	вступают в	1	1
443	или иное	1	1
444	из важнейших	2	1
445	значение имеет	1	1
446	форме и	1	1
447	сильнее и	1	1
448	относится к	3	1
449	мы дадим	1	1
450	данный момент	1	1
451	дает нам	1	1
452	в художественном	1	1
453	и нет	1	1
454	как нам	1	1
455	и различные	1	1
456	еще и	1	1
457	и где	1	1
458	переживания и	4	1
459	включать в	1	1
460	приводят к	1	1
461	хотя и	1	1
462	полнота его	1	1
463	в каком-то	1	1
464	более или	2	1
465	в действительности	1	1
466	от этого	2	1
467	искусство и	1	1
468	что слово	1	1
469	и важным	1	1
470	под ним	1	1
471	бы с	1	1
472	учение о	3	1
473	ни одна	1	1
474	в последнее	1	1
475	нами в	3	1
476	всем его	1	1
477	тому же	2	1
478	достаточно сказать	1	1
479	как основа	2	1
480	так сказать	14	1
481	построения мы	1	1
482	этот процесс	1	1
483	и обеспечивает	1	1
484	мы совершенно	1	1
485	форму не	1	1
486	главным образом	1	1
487	но именно	1	1
488	о которой	1	1
489	собственном смысле	2	1
490	к сохранению	1	1
491	и вообще	1	1
492	в восприятии	1	1
493	не являются	1	1
494	далека от	1	1
495	понятно если	1	1
496	этого вопроса	1	1
497	не к	3	1
498	существует и	1	1
499	языком и	1	1
500	подход к	2	1
501	не из	1	1
502	мы его	1	1
503	выражение и	2	1
504	сознание и	1	1
505	различие между	2	1
506	образом два	1	1
507	самого автора	1	1
508	и второй	1	1
509	оно становится	2	1
510	на этой	5	1
511	с каким-либо	1	1
512	того или	2	1
513	на протяжении	2	1
514	воспринимается как	1	1
515	он есть	1	1
516	в жизни	2	1
517	но уже	1	1
518	этого слова	5	1
519	далеко не	2	1
520	которой он	1	1
521	и вне	1	1
522	и значения	3	1
523	эти тенденции	1	1
524	или менее	2	1
525	мы попытаемся	1	1
526	что такое	1	1
527	мы замечаем	1	1
528	и помимо	1	1
529	именно и	1	1
530	бы к	1	1
531	важным для	1	1
532	не менее	1	1
533	его действия	1	1
534	в корне	3	1
535	выше мы	1	1
536	точку зрения	2	1
537	принадлежит ему	1	1
538	по крайней	2	1
539	значения с	2	1
540	речи в	10	1
541	какое бы	3	1
542	уже сказали	1	1
543	формы как	3	1
544	же мы	1	1
545	нет никакого	1	1
546	в тесной	2	1
547	при всех	1	1
548	но они	2	1
549	до известной	1	1
550	как основного	1	1
551	иной раз	1	1
552	до крайности	1	1
553	тогда когда	1	1
554	лежат на	2	1
555	в процессе	18	1
556	в русской	1	1
557	которые оно	1	1
558	и принципы	1	1
559	в структуре	1	1
560	это еще	1	1
561	не могло	1	1
562	не имеет	3	1
563	нет места	1	1
564	в разных	1	1
565	форму как	1	1
566	его структуры	1	1
567	в противоречие	1	1
568	которые и	1	1
569	всего на	1	1
570	не бывают	1	1
571	преимущественно на	1	1
572	в русском	4	1
573	в разрозненном	1	1
574	и является	2	1
575	свои и	1	1
576	имеет совершенно	1	1
577	здесь же	1	1
578	не принадлежит	1	1
579	исходный пункт	1	1
580	только с	2	1
581	не ее	1	1
582	каждый раз	3	1
583	если только	1	1
584	ему не	1	1
585	тесной связи	2	1
586	конечно только	1	1
587	взаимодействия с	2	1
588	чрезвычайно важно	1	1
589	к себе	1	1
590	являются не	1	1
591	образом оказывается	1	1
592	поэтому не	1	1
593	и другой	1	1
594	лежит в	2	1
595	приводящей к	1	1
596	в других	1	1
597	должны быть	2	1
598	содержанием и	1	1
599	подвести итоги	1	1
600	русском языке	4	1
601	что существует	1	1
602	для его	3	1
603	его значение	2	1
604	реакции но	1	1
605	всегда в	1	1
606	оно может	3	1
607	не делает	1	1
608	бы что	1	1
609	но по	2	1
610	мы убедимся	2	1
611	это единство	1	1
612	свою очередь	5	1
613	в некоторых	1	1
614	здесь не	1	1
615	там оно	1	1
616	только при	1	1
617	и от	3	1
618	в собственном	2	1
619	последнее время	1	1
620	то или	1	1
621	уже с	1	1
622	значение в	4	1
623	здесь нет	1	1
624	подойти к	1	1
625	не получают	1	1
626	совершенно невозможно	1	1
627	от деятельности	1	1
628	выражением той	1	1
