N	2gram	Losev_Prob_4	Problemy
1	и в	20	43
2	и не	28	29
3	т е	1	26
4	может быть	9	23
5	как бы	4	22
6	не может	5	18
7	в пределах	2	16
8	как и	6	14
9	у достоевского	4	14
10	но и	14	14
11	и т	4	13
12	в этом	9	13
13	точки зрения	14	13
14	что он	8	13
15	в нем	5	12
16	в одном	4	12
17	слова и	1	12
18	не только	24	11
19	в каждом	1	11
20	не в	13	11
21	по себе	11	11
22	и на	3	10
23	но в	8	10
24	как мы	3	10
25	в его	3	10
26	прежде всего	11	10
27	еще не	7	9
28	он не	2	9
29	никогда не	1	9
30	т п	1	9
31	то же	7	8
32	для него	3	8
33	с точки	11	8
34	и его	10	8
35	большинстве случаев	1	8
36	или в	5	8
37	ведь и	1	7
38	перед нами	13	7
39	в самом	2	7
40	в то	4	7
41	и сам	1	7
42	в другом	3	7
43	до сих	1	7
44	а не	7	7
45	о себе	3	7
46	что же	1	7
47	сих пор	1	7
48	то что	15	7
49	и наконец	4	6
50	при этом	6	6
51	не как	1	6
52	в этих	5	6
53	здесь не	7	6
54	на свой	1	6
55	в том	20	6
56	в котором	2	6
57	у него	1	6
58	то перед	2	6
59	и все	8	6
60	сам по	6	5
61	самом деле	3	5
62	нам кажется	2	5
63	к другому	1	5
64	и он	2	5
65	но не	5	5
66	слова на	1	5
67	хотя и	5	5
68	в себе	12	5
69	все эти	16	5
70	но ведь	1	5
71	на то	1	5
72	да и	5	5
73	таким образом	8	5
74	и с	7	5
75	было бы	14	5
76	рядом с	1	5
77	это слово	1	5
78	у меня	2	5
79	но здесь	1	5
80	о том	5	5
81	никак не	4	5
82	и что	2	5
83	к нему	3	5
84	так что	6	5
85	вовсе не	21	5
86	в той	8	5
87	все это	9	5
88	а что	1	5
89	бы в	1	5
90	а в	4	5
91	на фоне	1	5
92	достоевского в	1	4
93	и до	1	4
94	мы не	7	4
95	так чтобы	2	4
96	с его	2	4
97	во всех	4	4
98	себе и	3	4
99	сама по	2	4
100	в своем	3	4
101	т д	3	4
102	если же	1	4
103	человека в	3	4
104	в них	5	4
105	далеко не	2	4
106	между собою	2	4
107	должно быть	1	4
108	во время	1	4
109	в своей	4	4
110	том же	1	4
111	в самой	4	4
112	или как	1	4
113	к тому	3	4
114	и это	2	4
115	с собой	3	4
116	ли будет	1	4
117	только в	23	4
118	же и	3	4
119	ни одного	1	4
120	так как	5	4
121	как раз	4	4
122	с другой	7	4
123	до конца	1	4
124	не на	1	4
125	то есть	27	4
126	не могут	1	4
127	и нет	1	4
128	но это	6	4
129	в результате	8	4
130	между ними	1	4
131	совершенно не	3	4
132	что в	3	4
133	также и	13	3
134	обойтись без	2	3
135	что если	1	3
136	в единстве	1	3
137	не была	1	3
138	в виду	6	3
139	обращен к	1	3
140	здесь нет	3	3
141	он был	3	3
142	мы будем	1	3
143	за пределы	2	3
144	стороны и	2	3
145	в художественном	4	3
146	кроме того	4	3
147	когда он	1	3
148	и к	3	3
149	более или	2	3
150	только на	2	3
151	тому же	2	3
152	это не	7	3
153	в жизни	3	3
154	кажется что	2	3
155	достоевского но	1	3
