N	3gram	Vygotskiy__1	StatiiOP
1	в том что	15	16
2	о том что	6	11
3	в этом отношении	4	9
4	и т д	1	6
5	том что он	2	5
6	до сих пор	4	5
7	вместе с тем	5	5
8	для того чтобы	15	5
9	к тому что	3	5
10	дело в том	1	4
11	что он не	1	4
12	то обстоятельство что	1	4
13	выхода в свет	1	4
14	тот факт что	1	4
15	в одном из	2	3
16	так же как	5	3
17	с другой стороны	9	3
18	во всяком случае	3	3
19	с самого начала	8	3
20	речь идет о	2	3
21	в другом месте	6	2
22	том что в	2	2
23	свое выражение в	1	2
24	в том же	1	2
25	с точки зрения	18	2
26	в отличие от	1	2
27	то что в	1	2
28	как раз в	1	2
29	в значительной степени	2	2
30	что оба эти	1	2
31	не столько в	1	2
32	и в этом	1	2
33	в этих словах	1	2
34	не только не	1	2
35	в самом деле	2	2
36	но все же	1	2
37	на то что	3	2
38	вне всякого сомнения	1	2
39	тем не менее	1	2
40	в заключительной части	1	1
41	и в которой	1	1
42	хотя бы даже	1	1
43	того чтобы показать	2	1
44	на самом деле	1	1
45	чем он думал	1	1
46	в этом смысле	1	1
47	в ответ на	1	1
48	одну из важнейших	1	1
49	между тем в	1	1
50	в качестве совершенно	1	1
51	сам по себе	3	1
52	о чем он	1	1
53	в первую очередь	3	1
54	и именно в	1	1
55	об этом в	1	1
56	виде в каком	2	1
57	точно так же	1	1
58	в приложении к	2	1
59	на этот вопрос	2	1
60	на первом месте	1	1
61	именно в этом	2	1
62	и пр в	1	1
63	и я не	1	1
64	в зависимости от	2	1
65	одно и то	2	1
66	в чем же	1	1
67	в данном случае	2	1
68	вопрос о чем	1	1
69	значений слов в	1	1
70	никакой связи с	1	1
71	к сожалению не	1	1
72	пользу того что	2	1
73	в высшей степени	4	1
74	в конце концов	1	1
75	потому что оно	1	1
76	и то же	2	1
77	в известном смысле	2	1
78	по сравнению с	5	1
79	сомнений в том	1	1
80	и вместе с	1	1
81	в котором была	1	1
82	столько же сколько	1	1
83	но вместе с	4	1
84	сказал бы что	1	1
85	другом месте и	2	1
86	друг к другу	1	1
87	что у него	1	1
88	я не могу	2	1
89	в ту же	1	1
90	и эти два	1	1
91	тем что в	1	1
92	вместо того чтобы	2	1
93	потому что они	1	1
94	на вопрос о	2	1
95	не мог не	1	1
96	по отношению к	7	1
97	и на все	1	1
98	совершенно независимо от	1	1
99	то же время	2	1
100	заключается в том	6	1
101	в то время	5	1
102	в пользу того	3	1
103	в том чтобы	3	1
104	в свою очередь	3	1
105	к выводу что	4	1
106	что человек с	1	1
107	в связь с	1	1
108	в этом вопросе	3	1
109	оно не является	1	1
110	в сущности говоря	2	1
111	в то же	2	1
112	в том числе	1	1
113	а затем уже	1	1
