N	2gram	Bakhtin_Fr_2	Istorich
1	и в	49	26
2	так же	2	18
3	то что	6	16
4	не только	17	15
5	может быть	5	14
6	что в	2	14
7	но и	13	12
8	связь с	3	12
9	так и	6	10
10	таким образом	7	10
11	и его	17	10
12	что он	3	10
13	все же	7	9
14	его в	1	9
15	что и	1	9
16	так как	6	9
17	и не	15	9
18	то же	7	8
19	мы знаем	1	8
20	а в	4	8
21	мы имеем	1	7
22	в этом	15	7
23	он не	1	7
24	об этом	1	7
25	как и	11	7
26	в этих	4	7
27	во время	12	7
28	знаем что	1	7
29	их в	3	7
30	как в	1	7
31	что здесь	1	7
32	в качестве	2	7
33	превращается в	3	7
34	и то	1	6
35	еще не	2	6
36	что они	2	6
37	мы видели	3	6
38	не всегда	1	6
39	таким же	1	6
40	мы можем	2	6
41	могут быть	2	6
42	в дальнейшем	2	6
43	к нему	3	6
44	мы видим	1	6
45	потому что	1	6
46	а не	1	6
47	не может	7	6
48	вместе с	2	6
49	это и	2	5
50	мы уже	6	5
51	но не	5	5
52	и как	1	5
53	но в	4	5
54	в силу	1	5
55	и по	1	5
56	но все	4	5
57	в другом	2	5
58	и с	6	5
59	это не	1	5
60	не в	1	5
61	ничего не	2	5
62	и у	1	5
63	как мы	7	5
64	и здесь	1	5
65	в его	18	5
66	с ними	1	5
67	раньше чем	1	5
68	в одном	3	5
69	у него	2	5
70	тем что	4	5
71	до сих	4	5
72	и др	9	5
73	из которых	1	5
74	сих пор	4	5
75	мы должны	2	5
76	к этому	1	5
77	дает нам	2	4
78	он в	1	4
79	но он	6	4
80	в своей	5	4
81	что этот	1	4
82	даже в	3	4
83	того как	2	4
84	же он	1	4
85	указывает на	1	4
86	здесь не	2	4
87	так в	3	4
88	о том	3	4
89	и даже	2	4
90	вовсе не	10	4
91	с другой	4	4
92	а по	1	4
93	все что	2	4
94	в тех	2	4
95	другой стороны	3	4
96	в античности	1	4
97	например в	1	3
98	и действительно	1	3
99	из этих	5	3
100	видели что	1	3
101	только тогда	1	3
102	к своей	1	3
103	относится к	5	3
104	в одной	1	3
105	перед нами	1	3
106	все эти	7	3
107	на то	2	3
108	на его	2	3
109	связанные с	2	3
110	при этом	5	3
111	на земле	3	3
112	а затем	3	3
113	должен был	2	3
114	не мог	1	3
115	том что	4	3
116	по сравнению	2	3
117	и более	4	3
118	что эта	1	3
119	то чего	1	3
120	во всем	3	3
121	связи с	2	3
122	к себе	1	3
123	есть только	1	3
124	и он	1	3
125	она не	1	3
126	в образе	1	3
127	представления о	1	3
128	в том	3	3
129	только в	13	3
130	и других	3	3
131	связан с	3	3
132	не на	1	3
133	в свете	1	3
134	о чем	3	3
135	там где	4	3
136	к своему	1	3
137	сравнению с	2	3
138	как бы	11	3
139	по существу	2	3
140	этом случае	1	3
141	случаях когда	1	3
142	для нас	1	3
143	но это	2	3
144	же в	3	3
145	на смену	1	3
146	является и	1	3
147	он всегда	1	3
148	и другие	2	3
149	мы здесь	2	2
150	он может	1	2
151	в средние	9	2
152	и есть	1	2
153	должна быть	1	2
154	видеть в	2	2
155	и за	2	2
156	связана с	3	2
157	тебя не	1	2
158	тех же	2	2
159	к ним	1	2
160	вступают в	1	2
161	отношение к	8	2
162	иногда и	1	2
163	в этой	10	2
164	в истории	6	2
165	заставить его	1	2
166	в своем	5	2
167	тех случаях	1	2
168	хотя и	2	2
169	конечно не	1	2
170	сливается с	1	2
171	в целом	1	2
172	и тот	1	2
173	в себе	4	2
174	имеем в	2	2
175	в нем	9	2
176	содержит в	2	2
177	его от	1	2
178	на этом	1	2
179	так например	2	2
180	в одну	2	2
181	здесь мы	1	2
182	главным образом	1	2
183	связанных с	3	2
184	лишь в	4	2
185	хотя бы	1	2
186	было бы	3	2
187	известно что	1	2
188	из них	3	2
189	с тем	1	2
190	и их	1	2
191	можно найти	2	2
192	все это	9	2
193	не менее	1	2
194	здесь на	1	2
195	к этим	3	2
196	одна из	4	2
197	в области	4	2
198	не могут	1	2
199	во все	2	2
200	не есть	1	2
201	и стали	1	2
202	никогда не	5	2
203	и на	17	2
204	если бы	1	2
205	в обряде	2	2
206	другими словами	3	2
207	в самую	1	2
208	или на	1	2
209	после того	1	2
210	и во	4	2
211	этот момент	4	2
212	в форме	4	2
213	того что	1	2
214	происходит в	1	2
215	несколько примеров	1	2
216	он стал	1	2
217	так что	1	2
218	уже в	5	2
219	при дворе	1	2
220	в виде	1	2
221	есть в	2	2
222	не дает	3	2
223	ни в	3	2
224	он становится	1	2
225	с этими	1	2
226	только с	3	2
227	даже и	2	2
228	в особенности	5	2
229	в лодке	1	2
230	говорит о	1	2
231	на этот	1	2
232	очень интересно	1	2
233	с помощью	1	2
234	в частности	1	2
235	и вот	3	2
236	такого рода	2	2
237	и там	1	2
238	с этой	1	2
239	есть и	1	2
240	приведем несколько	1	2
241	это уже	1	2
242	в связи	2	2
243	и все	3	2
244	в лице	1	2
245	на языке	2	2
246	и целый	1	2
247	сказать что	6	2
248	средние века	8	2
249	на это	1	2
250	говорили о	1	1
251	вряд ли	2	1
252	говоря о	1	1
253	с кем	1	1
254	дело вовсе	1	1
255	силы и	1	1
256	эти мотивы	1	1
257	почти не	1	1
258	что эти	1	1
259	был и	3	1
260	к созданию	1	1
261	входящих в	1	1
262	той же	1	1
263	специально для	1	1
264	есть не	1	1
265	в особой	1	1
266	это совершенно	1	1
267	выходит из	1	1
268	он как	2	1
269	но она	1	1
270	не вполне	1	1
271	но даже	2	1
272	в ней	2	1
273	меньшей степени	3	1
274	и самого	1	1
275	может дать	1	1
276	он был	2	1
277	по линии	1	1
278	на них	1	1
279	как символ	1	1
280	суждение о	2	1
281	что по	1	1
282	в различных	1	1
283	в чем	1	1
284	что люди	2	1
285	во всех	6	1
286	глаза на	1	1
287	мы будем	1	1
288	не говорят	1	1
289	в эти	1	1
290	здесь имеем	1	1
291	а и	1	1
292	себе и	2	1
293	его развития	1	1
294	отчасти и	2	1
295	независимо от	1	1
296	как образ	1	1
297	как к	2	1
298	однако не	1	1
299	куда он	1	1
300	все как	1	1
301	целый ряд	2	1
302	она переносит	1	1
303	и наконец	1	1
304	произведение которое	1	1
305	и к	4	1
306	на своем	1	1
307	это просто	1	1
308	духа и	3	1
309	от преследующих	1	1
310	его стали	1	1
311	к чему	1	1
312	животных и	1	1
313	еще на	1	1
314	та же	2	1
315	жизни так	1	1
316	его следует	1	1
317	думать что	2	1
318	и заставить	1	1
319	нами в	1	1
320	и те	1	1
321	их здесь	1	1
322	не могла	1	1
323	с новым	1	1
324	в свет	2	1
325	которые находятся	1	1
326	к миру	1	1
327	его связь	2	1
328	всех этих	3	1
329	на таком	1	1
330	том чтобы	1	1
331	так часто	1	1
332	из него	1	1
333	подобно тому	2	1
334	людей и	1	1
335	образа и	1	1
336	в нее	1	1
337	где нет	1	1
338	в совершенно	1	1
339	вера в	1	1
340	на все	3	1
341	на этой	2	1
342	знает что	1	1
343	и которые	1	1
344	он есть	1	1
345	этом мы	1	1
346	в них	13	1
347	о которых	1	1
348	на материале	2	1
349	она и	1	1
350	перестает быть	2	1
351	сторону его	1	1
352	следы его	1	1
353	в развитии	1	1
354	здесь все	1	1
355	в царстве	1	1
356	и становится	2	1
357	его нельзя	1	1
358	точки зрения	6	1
359	именно и	1	1
360	уже к	2	1
361	и смерть	1	1
362	в котором	1	1
363	и процесс	1	1
364	то для	1	1
365	было очень	1	1
366	он дает	2	1
367	свой смысл	1	1
368	должны были	1	1
369	не будем	1	1
370	образом и	1	1
371	их очень	1	1
372	и эти	2	1
373	приложив к	1	1
374	и выпивкой	1	1
375	вплоть до	2	1
376	эти дни	1	1
377	все три	1	1
