N	2gram	Propp_Isto_2	Morfolog
1	может быть	17	52
2	и т	19	49
3	т д	18	47
4	и пр	7	40
5	таким образом	7	20
6	в сказке	21	19
7	представляет собой	5	17
8	не может	5	17
9	в этих	11	16
10	т е	29	16
11	могут быть	2	15
12	этих случаях	10	14
13	с этим	5	14
14	и в	15	13
15	в этом	11	13
16	так как	14	12
17	и др	4	12
18	перед нами	2	11
19	связи с	8	11
20	мы видим	8	11
21	видим что	5	10
22	заметить что	2	10
23	представляют собой	3	10
24	то же	10	9
25	мы имеем	15	9
26	так и	5	9
27	этом случае	5	9
28	не всегда	1	9
29	прежде всего	5	9
30	а не	5	9
31	в связи	5	9
32	и не	11	9
33	из дома	4	9
34	а затем	2	8
35	при помощи	2	8
36	что и	6	8
37	с другой	2	8
38	по существу	2	8
39	в результате	1	8
40	вопрос о	4	7
41	имеем в	5	7
42	в лес	27	7
43	нет необходимости	2	7
44	и этим	1	7
45	в качестве	3	7
46	в тех	2	7
47	все же	9	7
48	но если	3	7
49	этот случай	4	6
50	но не	2	6
51	это не	2	6
52	во время	2	6
53	в иное	5	6
54	подобно тому	3	6
55	не могут	1	6
56	и здесь	9	6
57	а также	2	6
58	в том	6	6
59	иное царство	4	6
60	а в	12	6
61	мы не	3	5
62	во всех	2	5
63	не все	2	5
64	тому как	3	5
65	то что	12	5
66	здесь можно	5	5
67	далеко не	1	5
68	не менее	1	5
69	потому что	9	5
70	в поле	1	5
71	или в	2	5
72	в распоряжение	1	5
73	иногда в	1	5
74	образом мы	1	5
75	этот момент	1	5
76	вслед за	1	5
77	один из	8	5
78	мы увидим	8	5
79	если мы	1	5
80	наряду с	6	5
81	как бы	6	5
82	это явление	2	5
83	и другие	4	5
84	увидим ниже	4	4
85	задачи в	1	4
86	показать что	2	4
87	то это	6	4
88	что его	1	4
89	то мы	2	4
90	как в	5	4
91	и как	1	4
92	не только	18	4
93	на его	2	4
94	три года	4	4
95	следующим образом	1	4
96	об этом	11	4
97	его в	10	4
98	было бы	5	4
99	вовсе не	1	4
100	как и	2	4
101	несмотря на	1	4
102	тем не	1	4
103	сказки с	2	4
104	морской царь	1	4
105	на котором	2	4
106	ничего не	7	4
107	тем что	4	4
108	трудных задач	1	4
109	очень часто	4	4
110	в сказку	1	4
111	в других	3	4
112	ложного героя	1	4
113	как мы	1	4
114	могла бы	2	4
115	подобных случаях	1	4
116	д но	2	4
117	раньше чем	3	4
118	видно что	6	4
119	по отношению	3	4
120	сказки по	1	4
121	в некоторых	2	4
122	другой стороны	2	4
123	там где	1	4
124	так же	13	4
125	на пути	1	4
126	а если	1	4
127	в точности	1	4
128	отношению к	3	4
129	героя в	1	4
130	что в	12	4
131	связана с	6	3
132	самом деле	2	3
133	на самом	2	3
134	вне связи	1	3
135	момент когда	2	3
136	девушка и	1	3
137	если герой	1	3
138	и для	2	3
139	не упоминается	1	3
140	но в	6	3
141	к чему	2	3
142	в целом	1	3
143	случай мы	3	3
144	в пределах	1	3
145	он должен	2	3
146	и по	2	3
147	но все	5	3
148	а по	1	3
149	вопрос как	1	3
150	входит в	1	3
151	из них	2	3
152	чтобы герой	1	3
153	ни в	2	3
154	и вне	1	3
155	том что	7	3
156	отправляется в	2	3
157	в то	1	3
158	в сущности	2	3
159	на него	5	3
160	того чтобы	2	3
161	в бою	1	3
162	с собой	1	3
163	руки героя	1	3
164	раз он	1	3
165	в животных	7	3
166	но и	14	3
167	он не	8	3
168	другие формы	1	3
169	значит что	1	3
170	к нему	5	3
171	в какой	1	3
172	очень многих	1	3
173	и ее	2	3
174	не происходит	3	3
175	быть разрешен	2	3
176	рассматриваться как	1	3
177	а то	2	3
178	друг друга	1	3
179	мы можем	8	3
180	в руки	2	3
181	что они	10	3
182	в печь	2	3
183	то можно	1	3
184	в карты	1	3
185	но это	4	3
186	кроме того	2	3
187	и вызывает	2	3
188	мы должны	4	3
189	же в	1	3
190	пока же	1	3
191	требует чтобы	1	3
192	если же	1	3
193	у яги	2	3
194	можно назвать	1	3
195	мачеха и	1	2
196	как это	3	2
197	что эти	4	2
198	встречается и	1	2
199	формы эти	1	2
200	для наших	2	2
201	который может	1	2
202	чем это	1	2
203	другой пример	1	2
204	а с	2	2
205	себя за	1	2
206	тех случаях	1	2
207	и к	1	2
208	и сказка	1	2
209	животных и	1	2
210	как то	1	2
211	здесь имеется	2	2
212	право на	3	2
213	из его	1	2
214	случае герой	1	2
215	лес и	6	2
216	сказки требует	1	2
217	состоит в	2	2
218	д все	1	2
219	змей и	1	2
220	в нее	2	2
221	можно было	5	2
222	и за	1	2
223	затем уже	1	2
224	в другом	9	2
225	мы уже	6	2
226	и награждение	1	2
227	это было	1	2
228	обоих случаях	1	2
229	по ночам	1	2
230	и иных	1	2
231	сказке о	1	2
232	этого не	5	2
233	с тем	9	2
234	что такое	1	2
235	имеется в	2	2
236	другой вопрос	1	2
237	таких случаях	2	2
238	можно вызвать	1	2
239	нельзя было	1	2
240	более точное	1	2
241	и более	2	2
242	а а	1	2
243	таких случаев	4	2
244	персонажи как	1	2
245	все эти	4	2
246	в таких	2	2
247	можно указать	1	2
248	что эта	2	2
249	в обоих	1	2
250	эти формы	1	2
251	одна из	2	2
252	см ниже	2	2
253	вопрос не	1	2
254	что ни	1	2
255	из другой	1	2
256	такой случай	1	2
257	и его	3	2
258	так например	1	2
259	в каком	1	2
260	к себе	2	2
261	бы составить	2	2
262	они и	1	2
263	совершается в	2	2
264	здесь не	2	2
265	можно показать	1	2
266	можно сделать	1	2
267	и что	6	2
268	из двенадцати	1	2
269	является в	1	2
270	в яму	1	2
271	можно бы	1	2
272	одна форма	1	2
273	о том	3	2
274	же происходит	2	2
275	такие персонажи	1	2
276	с одной	4	2
277	ни к	1	2
278	из дому	1	2
279	путь к	1	2
280	и только	2	2
281	того что	3	2
282	же можно	3	2
283	герой в	3	2
284	быть и	1	2
285	хотя бы	2	2
286	идет по	1	2
287	этот вопрос	1	2
288	что он	24	2
289	только в	6	2
290	наших целей	2	2
291	что сказка	1	2
292	можно установить	2	2
293	уже не	1	2
294	или на	4	2
295	от других	1	2
296	его и	4	2
297	никто не	1	2
298	как их	1	2
299	у нее	4	2
300	этим же	2	2
301	превращаться в	3	2
302	когда герой	2	2
303	себя и	2	2
304	но есть	2	2
305	а на	1	2
306	не знает	2	2
307	сказать что	2	2
308	ниже в	1	2
309	что мы	3	2
310	элементы сказки	1	2
311	в частности	1	2
312	в лесу	15	2
313	как эти	1	2
314	или по	1	2
315	одной стороны	3	2
316	есть и	2	2
317	выдает себя	1	2
318	случаях когда	1	2
319	от него	1	2
320	чтобы его	1	2
321	этим она	1	2
322	например на	1	2
323	одной из	4	2
324	или при	1	2
325	и становятся	1	2
326	а во	1	2
327	видно будет	1	2
328	двенадцати равных	1	2
329	также может	1	2
330	задавание трудных	1	2
331	к этому	1	2
332	точно так	6	2
333	после чего	1	2
334	не думает	1	1
335	отдельных случаев	3	1
336	например в	2	1
337	имеет характер	1	1
338	имени или	1	1
339	самых разнообразных	1	1
340	и то	2	1
341	сын и	2	1
342	часто также	1	1
343	он может	1	1
344	к своей	1	1
345	говорилось выше	1	1
346	собой смерть	2	1
347	целей это	1	1
348	говорит ты	3	1
349	как живые	1	1
350	свою жену	1	1
351	почти всегда	1	1
352	она все	1	1
353	чем продолжать	1	1
354	держит в	1	1
355	в доме	3	1
356	приходит к	1	1
357	из воды	1	1
358	их и	1	1
359	есть не	1	1
360	которые герой	1	1
361	так герой	1	1
362	установить что	3	1
363	на дерево	2	1
364	из спины	1	1
365	так чтобы	1	1
366	но она	1	1
367	что это	6	1
368	что иное	2	1
369	все известные	1	1
370	но чаще	1	1
371	не вполне	1	1
372	вместо того	2	1
373	задачи яги	1	1
374	не совсем	3	1
375	в виду	2	1
376	оказывается что	2	1
377	он был	3	1
378	баба-яга и	1	1
379	нему в	1	1
380	тем как	1	1
381	там и	1	1
382	родителей и	1	1
383	мы еще	1	1
384	но как	1	1
385	не то	1	1
386	мы нашли	1	1
387	случай когда	1	1
388	а он	1	1
389	ответ на	1	1
390	сквозь уши	1	1
391	тогда как	1	1
392	отличие от	1	1
393	в главе	1	1
394	каждый в	1	1
395	платье и	1	1
396	и выдает	1	1
397	в гости	1	1
398	жену в	1	1
399	тем больше	1	1
400	его не	2	1
401	вот как	1	1
402	почему при	1	1
403	дает нам	2	1
404	и дети	1	1
405	для всех	1	1
406	что ее	3	1
407	итак в	2	1
408	третий раз	2	1
409	но впоследствии	1	1
410	узнает что	1	1
411	вопросом о	1	1
412	говорит что	3	1
413	и наконец	5	1
414	по пути	1	1
415	но эта	1	1
416	его к	1	1
417	она иногда	1	1
418	же герой	1	1
419	царство и	3	1
420	главе мы	1	1
421	в этот	1	1
422	в подземное	1	1
423	громким голосом	2	1
424	другом случае	1	1
425	ad hoc	1	1
426	его убивают	1	1
427	со своей	1	1
428	в которой	2	1
429	привести к	3	1
430	лесной избушке	3	1
431	из этих	3	1
432	одном случае	2	1
433	не в	7	1
434	в этой	4	1
435	остановиться на	1	1
436	если всмотреться	2	1
437	и тот	1	1
438	интересно что	2	1
439	сын или	2	1
440	младшего поколения	1	1
441	мнение что	2	1
442	на то	3	1
443	его но	1	1
444	есть но	1	1
445	указывается он	1	1
446	пример дает	1	1
447	что она	5	1
448	будет дано	2	1
449	главным образом	2	1
450	у брата	1	1
451	всех этих	3	1
452	свою собственную	1	1
453	сказке герой	1	1
454	яги она	1	1
455	в мифах	4	1
456	мы выделяем	1	1
457	но некоторые	1	1
458	следующее если	1	1
459	или герой	2	1
460	несколько ниже	1	1
461	принимаются в	1	1
462	будит его	1	1
463	три девицы	1	1
464	и этот	1	1
465	укажем что	1	1
466	сказка дает	1	1
467	по его	1	1
468	здесь мы	3	1
469	в количестве	1	1
470	связанные с	1	1
471	и может	2	1
472	они должны	4	1
473	в совершенно	1	1
474	члены семьи	1	1
475	них не	1	1
476	к заключению	1	1
477	с другими	2	1
478	материала к	1	1
479	следить за	1	1
480	и сердце	1	1
481	и дает	2	1
482	даже в	1	1
483	дурак так	1	1
484	в это	1	1
485	сказка о	1	1
486	из нее	1	1
487	вводит в	1	1
488	превращаются в	1	1
489	д к	3	1
490	и герой	2	1
491	как видно	1	1
492	герой сказки	1	1
493	этим и	1	1
494	характерно что	1	1
495	чем в	1	1
496	этим в	1	1
497	и некоторые	1	1
498	нисколько не	2	1
499	все как	1	1
500	герой по	1	1
501	в саду	1	1
502	этот материал	2	1
503	переносится в	1	1
504	том как	1	1
505	и их	2	1
506	яги и	2	1
507	силы или	1	1
508	этой связи	1	1
509	это делает	1	1
510	существом которое	1	1
511	в их	3	1
512	указать что	3	1
513	не столько	2	1
514	волшебные дары	1	1
515	других сказках	1	1
516	ниже пока	1	1
517	могло бы	1	1
518	в запретном	3	1
519	а есть	1	1
520	которые в	1	1
521	при этом	4	1
522	свет на	3	1
523	но он	4	1
524	иных форм	1	1
525	земле и	1	1
526	силу и	3	1
527	делать не	1	1
528	можем наблюдать	1	1
529	все это	3	1
530	имеет свою	1	1
531	точности мы	1	1
532	на разные	1	1
533	бы быть	1	1
534	или если	1	1
535	видит в	2	1
536	мы пока	1	1
537	сам с	1	1
538	и очень	1	1
539	она не	5	1
540	предлагает герою	1	1
541	что мотив	1	1
542	некоторых случаях	2	1
543	стоит в	3	1
544	со сказкой	1	1
545	самого начала	2	1
546	форма не	1	1
547	то чего	3	1
548	того как	4	1
549	он дважды	1	1
550	уже очень	2	1
551	дело не	4	1
552	изгнание мотивируется	1	1
553	иметь в	2	1
554	появляется в	1	1
555	а сама	1	1
556	на землю	1	1
557	этих двух	1	1
558	можно усмотреть	2	1
559	оставив его	1	1
560	по земле	1	1
561	что герой	5	1
562	на горе	1	1
563	отправляется искать	2	1
564	яга и	2	1
565	они ее	1	1
566	это один	1	1
567	с другом	1	1
568	есть у	1	1
569	у нас	1	1
570	такие же	1	1
571	к таким	2	1
572	он отвечает	1	1
573	детей в	8	1
574	разнообразны и	1	1
575	в америке	2	1
576	что животное	1	1
577	если он	1	1
578	меня на	1	1
579	встречается в	3	1
580	и вдруг	1	1
581	в сказках	8	1
582	это диктуется	1	1
583	к тому	5	1
584	лесу на	2	1
585	все еще	2	1
586	что при	5	1
587	можно вообще	1	1
588	на это	1	1
589	только одну	1	1
590	волшебный дар	2	1
591	не делает	1	1
592	особую главу	1	1
593	чулане видит	1	1
594	то она	1	1
595	с ее	2	1
596	к яге	5	1
597	и даритель	1	1
598	без всякого	1	1
599	хочет его	3	1
600	и говорит	2	1
601	с самого	2	1
602	всей своей	1	1
603	приводит к	2	1
604	роль в	3	1
605	что такой	1	1
606	собственно не	1	1
607	те случаи	1	1
608	в глаза	2	1
609	достигает своей	1	1
610	здесь нет	2	1
611	мог бы	3	1
612	е мы	1	1
613	по ее	1	1
614	и с	4	1
615	в последней	1	1
616	подземное царство	1	1
617	как указано	3	1
618	царь или	1	1
619	находится в	2	1
620	связанное с	1	1
621	иное как	2	1
622	на гору	1	1
623	то они	1	1
624	на вопрос	2	1
625	от родителей	2	1
626	и ведьма	1	1
627	всмотреться в	2	1
628	он вдруг	1	1
629	сказка это	1	1
630	собой всю	1	1
631	там же	1	1
632	их в	2	1
633	мифах и	1	1
634	доходит до	1	1
635	проходит сквозь	1	1
636	чтобы получить	1	1
637	в его	6	1
638	в пруду	1	1
639	уже только	1	1
640	в другой	4	1
641	хотя оно	1	1
642	тот момент	2	1
643	несколько случаев	2	1
644	должны теперь	1	1
645	если это	3	1
646	к ней	2	1
647	о запрете	1	1
648	делает это	1	1
649	в него	2	1
650	не зная	1	1
651	уже видели	4	1
652	и многое	1	1
653	в третий	2	1
654	еще несколько	1	1
655	в животное	2	1
656	но так	1	1
657	на которой	2	1
658	д и	2	1
659	о его	2	1
660	в новой	2	1
661	с ними	2	1
662	относительно друг	1	1
663	или другого	1	1
664	сына в	4	1
665	говорить о	1	1
666	бы показать	1	1
667	так там	1	1
668	и действительно	1	1
669	очень много	8	1
670	который в	1	1
