N	2gram	Bakhtin_Fr_3	Myshleni
1	в развитии	1	28
2	то что	5	26
3	в этом	15	25
4	что он	2	25
5	устной речи	1	24
6	потому что	2	21
7	таким образом	10	19
8	точки зрения	2	18
9	в том	8	18
10	не может	3	18
11	того чтобы	4	17
12	не только	13	16
13	и в	40	16
14	того что	1	16
15	так как	4	16
16	что в	12	16
17	том что	4	15
18	так же	1	15
19	для того	3	14
20	в сущности	9	13
21	между собой	1	13
22	сказать что	3	13
23	по отношению	3	12
24	в области	4	12
25	и что	1	12
26	и не	13	12
27	отношению к	2	12
28	отношение к	8	11
29	в его	13	11
30	но не	2	10
31	было бы	4	10
32	как мы	10	10
33	только в	3	10
34	а не	5	10
35	с помощью	2	10
36	с точки	1	9
37	в отношении	1	9
38	может быть	9	9
39	то же	7	8
40	в известном	1	8
41	должно быть	1	8
42	как и	11	8
43	если бы	3	8
44	тем самым	1	8
45	в основе	5	8
46	о том	4	8
47	он не	9	8
48	как это	1	8
49	того же	2	7
50	переход от	2	7
51	и есть	3	7
52	представляет собой	1	7
53	в нем	5	7
54	но он	2	7
55	по себе	1	7
56	так и	3	7
57	к объекту	1	7
58	и на	8	6
59	но в	8	6
60	в этой	3	6
61	как он	2	6
62	связанные с	3	6
63	в другом	3	6
64	не в	1	6
65	речи в	1	6
66	что оно	1	6
67	языка и	1	6
68	и следовательно	3	6
69	у него	8	6
70	но и	11	6
71	речи и	1	6
72	в той	6	6
73	что они	1	5
74	как в	3	5
75	в своем	7	5
76	говорит что	1	5
77	в которой	2	5
78	он должен	1	5
79	на все	1	5
80	показывает что	1	5
81	тому что	1	5
82	мысли и	1	5
83	с ним	1	5
84	самого начала	1	5
85	в то	6	5
86	никогда не	1	5
87	ничего не	1	5
88	этом отношении	2	5
89	с самого	1	5
90	можно было	3	5
91	по сравнению	2	5
92	можно сказать	2	5
93	заключается в	1	5
94	обе эти	1	5
95	хотя бы	2	5
96	для него	5	5
97	тем что	3	5
98	сравнению с	2	5
99	как бы	3	5
100	еще более	4	5
101	не знает	1	5
102	как известно	2	4
103	той же	8	4
104	что между	1	4
105	в самом	6	4
106	все эти	8	4
107	при этом	3	4
108	подобно тому	1	4
109	и по	1	4
110	мы его	1	4
111	это не	2	4
112	такой же	1	4
113	не имеет	1	4
114	в пределах	1	4
115	еще не	3	4
116	другом месте	1	4
117	в свете	3	4
118	в качестве	1	4
119	так что	1	4
120	и их	1	4
121	не могут	1	4
122	точек зрения	1	4
123	с другой	2	4
124	именно в	2	4
125	вместе с	3	4
126	тому как	1	4
127	это есть	2	4
128	в состоянии	2	4
129	в целом	2	4
130	мы видим	5	4
131	в результате	1	4
132	в системе	2	4
133	в свою	1	4
134	речи как	1	4
135	самом деле	3	3
136	это и	2	3
137	в первом	1	3
138	с таким	1	3
139	мы не	2	3
140	вместо того	1	3
141	но как	2	3
142	оно является	1	3
143	с этим	2	3
144	все же	2	3
145	сознания в	1	3
146	и как	3	3
147	он в	2	3
148	и тот	1	3
149	что должно	1	3
150	устной и	2	3
151	на этом	2	3
152	как они	1	3
153	и тем	1	3
154	с тем	1	3
155	мы видели	3	3
156	восприятия и	1	3
157	в этих	6	3
158	таким же	1	3
159	в их	4	3
160	сих пор	4	3
161	и более	1	3
162	из которых	1	3
163	не менее	2	3
164	до конца	6	3
165	что эта	1	3
166	в смысле	1	3
167	но что	1	3
168	только не	1	3
169	больше чем	2	3
170	как она	1	3
171	по своей	1	3
172	и его	17	3
173	связи с	6	3
174	в устной	1	3
175	свою очередь	1	3
176	в себя	1	3
177	еще в	3	3
178	и с	8	3
179	никак не	3	3
180	до сих	4	3
181	к нему	2	3
182	что и	3	3
183	способность к	1	3
184	одной из	2	3
185	между тем	3	3
186	вопрос об	1	3
187	с одной	1	3
188	мы знаем	2	3
189	в одном	7	3
190	а в	3	3
191	из системы	1	3
192	еще и	2	3
193	говорит о	1	3
194	прежде всего	16	3
195	не на	1	3
196	в частности	3	3
197	речь не	1	3
198	требует от	1	3
199	к жизни	2	3
200	чем в	1	3
201	этом случае	1	3
202	но это	3	3
203	речи так	2	3
204	включает в	2	3
205	как на	1	3
206	к этой	3	3
207	ее в	1	3
208	к этому	6	3
209	они не	3	3
210	отношения к	1	2
211	одним из	2	2
212	такое же	1	2
213	он способен	1	2
214	исходит из	1	2
215	все дело	1	2
216	есть не	1	2
217	при анализе	2	2
218	принадлежит к	1	2
219	основе этого	2	2
220	в ней	4	2
221	быть в	2	2
222	на их	2	2
223	во всех	6	2
224	же самые	1	2
225	с каким	1	2
226	что было	2	2
227	существенным образом	1	2
228	отличие от	3	2
229	связи и	1	2
230	его на	1	2
231	когда он	1	2
232	и к	3	2
233	в этот	2	2
234	поэтому он	3	2
235	помощью которого	1	2
236	речи но	1	2
237	он делает	1	2
238	если он	1	2
239	обнаруживает в	1	2
240	на его	2	2
241	к одному	1	2
242	в корне	2	2
243	свое время	1	2
244	их из	1	2
245	теории и	1	2
246	но все	3	2
247	в совершенно	1	2
248	те же	5	2
249	на протяжении	3	2
250	в них	9	2
251	в высшей	1	2
252	все равно	1	2
253	остается совершенно	1	2
254	в своей	6	2
255	в котором	2	2
256	мы говорили	1	2
257	в отличие	3	2
258	его отношение	2	2
259	друг другу	1	2
260	и эти	1	2
261	все это	4	2
262	их в	3	2
263	но они	1	2
264	этими двумя	1	2
265	высшей степени	1	2
266	но только	1	2
267	видим что	1	2
268	во всем	3	2
269	до того	2	2
270	и здесь	4	2
271	в старой	1	2
272	должны быть	2	2
273	для его	1	2
274	в виду	7	2
275	на основе	2	2
276	в истории	4	2
277	на нее	1	2
278	не с	1	2
279	а этот	1	2
280	в плоскости	1	2
281	к самой	1	2
282	том как	1	2
283	язык и	2	2
284	и из	1	2
285	образом в	2	2
286	его в	1	2
287	на отдельные	1	2
288	говорит он	2	2
289	слов и	1	2
290	типичное для	1	2
291	что только	1	2
292	в вопросе	1	2
293	к их	1	2
294	в первой	2	2
295	со всеми	5	2
296	только на	4	2
297	же в	1	2
298	из них	4	2
299	эти три	1	2
300	вовсе не	12	2
301	само по	1	2
302	как будто	1	2
303	и даже	4	2
304	только к	1	2
305	что для	2	2
306	у нас	4	2
307	о чем	2	2
308	и потому	4	2
309	и от	3	2
310	только для	3	2
311	в более	3	2
312	чем он	2	2
313	и другие	2	2
314	другой стороны	1	2
315	но этот	1	2
316	из этого	2	2
317	в свое	1	2
318	жизни и	4	2
319	в своих	5	2
320	во всяком	1	2
321	все что	2	2
322	смысле слова	4	1
323	стороны одной	1	1
324	говоря о	1	1
325	также и	4	1
326	например в	2	1
327	переходит к	1	1
328	связана с	2	1
329	эпоху в	1	1
330	в тех	1	1
331	и распространяется	1	1
332	на самом	3	1
333	здесь и	5	1
334	и внутри	1	1
335	из его	1	1
336	собственном смысле	1	1
337	одним и	1	1
338	мы уже	13	1
339	мы имеем	1	1
340	с более	1	1
341	и о	4	1
342	что уже	1	1
343	и новые	1	1
344	на эти	1	1
345	каждый отдельный	1	1
346	на глазах	1	1
347	который был	1	1
348	что иное	1	1
349	и ее	2	1
350	эти представления	1	1
351	быть понято	1	1
352	меньше чем	1	1
353	которые он	2	1
354	он был	3	1
355	первый план	1	1
356	иное как	1	1
357	знаем что	1	1
358	бы то	1	1
359	с его	3	1
360	в ее	3	1
361	он употребляет	1	1
362	в общем	1	1
363	из важнейших	2	1
364	значение имеет	1	1
365	интересует только	2	1
366	по исторической	1	1
367	в собственном	1	1
368	как по	1	1
369	нам объяснить	1	1
370	к новому	2	1
371	все остальные	1	1
372	перед нами	1	1
373	кроме того	3	1
374	и понимания	2	1
375	и наконец	3	1
376	и каждое	1	1
377	в себе	3	1
378	этой цели	1	1
379	именно эта	1	1
380	из самых	2	1
381	только более	1	1
382	что это	1	1
383	в нашем	4	1
384	сущности и	1	1
385	думать что	2	1
386	здесь резко	1	1
387	самым существенным	1	1
388	имеем в	1	1
389	в наших	1	1
390	но на	1	1
391	так сказать	5	1
392	но прежде	1	1
393	оно было	1	1
394	освобождение от	2	1
395	к миру	1	1
396	имеет самое	1	1
397	на примерах	1	1
398	моменты которые	1	1
399	не как	1	1
400	понимания и	1	1
401	том чтобы	1	1
402	он так	1	1
403	чтобы это	1	1
404	в плане	2	1
405	одной и	2	1
406	прежде чем	1	1
407	или иных	1	1
408	одно и	1	1
409	значительной степени	2	1
410	здесь мы	2	1
411	для всей	2	1
412	тем же	2	1
413	главным образом	1	1
414	есть все	1	1
415	об этом	3	1
416	связанных с	1	1
417	мыслится как	1	1
418	лишь в	2	1
419	поскольку это	1	1
420	и других	6	1
421	бы нам	1	1
422	моменты в	1	1
423	ни в	4	1
424	это положение	1	1
425	рядом с	2	1
426	случае мы	1	1
427	нашего исследования	1	1
428	в общей	2	1
429	эту тему	1	1
430	и уже	1	1
431	несмотря на	1	1
432	писать на	1	1
433	нисколько не	1	1
434	со всей	1	1
435	на первый	1	1
436	положительный момент	1	1
437	места в	1	1
438	этой связи	1	1
439	определяется и	1	1
440	бы привести	1	1
441	возрождение в	1	1
442	она в	1	1
443	представление о	2	1
444	то его	1	1
445	он дает	2	1
446	о языке	1	1
447	от его	1	1
448	в основном	4	1
449	для изучения	1	1
450	образом и	1	1
451	которые в	1	1
452	знает ни	1	1
453	том же	2	1
454	как видим	1	1
455	вернемся к	5	1
456	имели в	1	1
457	чтобы иметь	1	1
458	о значении	1	1
459	от нас	1	1
460	есть нечто	1	1
461	с теми	1	1
462	дело не	3	1
463	отличается от	1	1
464	и притом	1	1
465	и сама	2	1
466	как его	2	1
467	о таких	2	1
468	на самый	1	1
469	он мог	1	1
470	это с	1	1
471	нам предстоит	1	1
472	единого целого	1	1
473	что ни	1	1
474	всего на	1	1
475	относится к	1	1
476	такая же	1	1
477	уже говорили	3	1
478	входят в	1	1
479	уже и	1	1
480	что на	1	1
481	т.е от	1	1
482	представляется нам	2	1
483	начиная с	3	1
484	в духе	7	1
485	в направлении	1	1
486	мы узнаем	1	1
487	числе и	2	1
488	более широкой	1	1
489	как для	1	1
490	целом в	2	1
491	но из	1	1
492	и он	1	1
493	где он	1	1
494	в применении	1	1
495	не делает	1	1
496	в заключение	4	1
497	следовательно в	1	1
498	всего этого	1	1
499	направлении к	1	1
500	нами выше	1	1
501	они ни	1	1
502	только то	1	1
503	поэтому мы	1	1
504	к тем	2	1
505	мы в	1	1
506	для этого	3	1
507	из величайших	1	1
508	работы над	1	1
509	и той	2	1
510	этому мы	1	1
511	что считалось	1	1
512	говорит об	2	1
513	рождения и	1	1
514	одного из	2	1
515	на что	1	1
516	все его	1	1
517	и проделывает	1	1
518	и во	4	1
519	путь к	1	1
520	которых в	1	1
