N	4gram	Tiupa_Anal_3	TeoriaLi
1	в то же время	3	6
2	присутствия я в мире	2	5
3	внимательно взглянула на меня	1	3
4	у о о и	2	2
5	что в имени тебе	2	2
6	а и а а	2	2
7	суть то что они	1	2
8	своей роли в миропорядке	2	2
9	то что они хотят	1	2
10	и того же персонажа	1	2
11	своей природе суть то	1	2
12	лишь в самом начале	1	2
13	что они хотят и	1	2
14	ты ль данту диктовала	1	2
15	слове о полку игореве	2	2
16	и позволяет говорить о	1	2
17	они хотят и свершают	1	2
18	в рамках одного текста	1	2
19	одного и того же	3	2
20	в слове о полку	2	2
21	природе суть то что	1	2
22	стихотворении пушкина что в	1	2
23	имеет в своем составе	1	2
24	пушкина что в имени	2	2
25	о у о о	2	2
26	ль данту диктовала страницы	1	2
27	относительно своей роли в	2	2
28	по своей природе суть	1	2
29	жанры между тем это	1	1
30	о о и а	1	1
31	на первой стопе усложняющее	1	1
32	самолюбием смысла сатирическая личность	1	1
33	случайно за минуту до	1	1
34	прежде всего к ценностной	1	1
35	в большинстве случаев сгущенные	1	1
36	поэтической традиции особенно в	1	1
37	хронотопом встречи-разлуки полная вписанность	1	1
38	образец зарождения трагизма в	1	1
39	я на фоне ударных	1	1
40	того что скрыто под	1	1
41	как бы в точке	1	1
42	поскольку трагический герой шире	1	1
43	жизни оказывается уже внешней	1	1
44	и является в нежданной	1	1
45	рисунки абсолютного большинства строк	1	1
46	состоит не в самом	1	1
47	даме отчизна моя ты	1	1
48	могла бы разрушить художественную	1	1
49	существенная зависимость анекдота не	1	1
50	превращается в эстетический объект	1	1
51	реплики общения между этим	1	1
52	нередко прибегающей к псевдохудожественной	1	1
53	и смыслосообразно пересиливает аллитерацию	1	1
54	поведению главного героя и	1	1
55	разграничивавшим однако при этом	1	1
56	мы имеем дело с	1	1
57	личности относительно своей роли	1	1
58	уточненная таким образом аллитерационная	1	1
59	хозяйкой аллитерационная субструктура поэтического	1	1
60	в наличии у него	1	1
61	возникает в частности два	1	1
62	субституты одного и того	1	1
63	обладает семантическим ореолом трагедии	1	1
64	душе поскольку трагический герой	1	1
65	многообразны выделить ритмическую доминанту	1	1
66	о в конце первого	1	1
67	а и е о	1	1
68	и безударного слогов при	1	1
69	внешнего хронотопа откровения божественной	1	1
70	открывается в диалоге это	1	1
71	оказывается ложной границей личностного	1	1
72	всеми чувствами вся превратилась	1	1
73	равнодостойности сознаний встречающихся в	1	1
74	есть ситуация избыточной свободы	1	1
75	ритмически ключевых строк снижение	1	1
76	здесь действующие лица по	1	1
77	статуарного жеста интонация героично	1	1
78	какому-либо типу так и	1	1
79	героизации наделяется обликом подвига	1	1
80	начальном стихе представлено только	1	1
81	этих композиционно и ритмически	1	1
82	ореолом трагедии однако никакой	1	1
83	в строке отсутствует сверхсхемное	1	1
84	анекдота но как субъекты	1	1
85	второй строфе гласным а	1	1
86	к жизненному поведению главного	1	1
87	с явственно знаменует тему	1	1
88	сверх-я аллитерация с явственно	1	1
89	их высокой сверхличной заданности	1	1
90	со сформулированным ю.н тыняновым	1	1
91	самоопределению здесь и теперь	1	1
92	он воодушевленно устремляется навстречу	1	1
93	как внутренняя граница личности	1	1
94	является в нежданной ипостаси	1	1
95	в речевом потоке оговоримся	1	1
96	видя и в этой	1	1
97	никакое забвение злата стола	1	1
98	обеспечивается как внутренней готовностью	1	1
99	я относительно своей роли	1	1
100	однако при этом общеэстетические	1	1
101	аналогичность стиху и здесь	1	1
102	сказания исторически восходит к	1	1
103	ситуация художественного мира и	1	1
104	тему дестабилизированных висит на	1	1
105	в себе этот психологический	1	1
106	и свою собственную персону	1	1
107	анаграмму имени дант существенно	1	1
108	ключевыми словами дешифрующими этот	1	1
109	текста полностью идентичен ритму	1	1
110	характерно однако что в	1	1
111	в ее нелепой испорченности	1	1
112	вся превратилась в одно	1	1
113	ее сатирическим несоответствием низкой	1	1
114	окказионального ситуативного диалогизированного слова	1	1
115	разорении рязани батыем трагическая	1	1
116	привычные жизненные ценности аллитерационная	1	1
117	персонажа фонетически готовится сгущением	1	1
118	звуков но важнейшим наиболее	1	1
119	дудочкой и дант и	1	1
120	виной самозванства состоит не	1	1
121	границ разделяющих и связывающих	1	1
122	самоутверждения неумолимо приводящего к	1	1
123	строку в стихе как	1	1
124	конфликтного характера как это	1	1
125	в том что лирическое	1	1
126	широк человек как говорит	1	1
127	д ограничено лишь первой	1	1
128	венчает тройной повтор ударного	1	1
129	а всего лишь осуществляет	1	1
130	ч первоначально озвучивает отречение	1	1
131	а а о у	1	1
132	горизонтальным хронотопом встречи-разлуки полная	1	1
