N	2gram	Tiupa_Hudo_1	Analitik
1	литературного произведения	1	41
2	в качестве	9	31
3	может быть	5	29
4	в том	12	27
5	не может	7	22
6	и не	2	21
7	в частности	5	19
8	и в	14	18
9	но и	5	17
10	а не	12	17
11	отнюдь не	3	15
12	не только	12	15
13	тогда как	7	14
14	художественного впечатления	1	14
15	не в	7	14
16	художественной реальности	3	14
17	в этом	11	13
18	как и	9	13
19	в его	8	13
20	при этом	12	12
21	том что	16	12
22	текста в	1	12
23	в себе	11	11
24	состоит в	2	11
25	но не	3	10
26	художественного целого	4	10
27	то же	9	9
28	иначе говоря	2	9
29	в то	8	9
30	а в	7	9
31	в мире	3	8
32	текста и	1	8
33	но в	5	8
34	том чтобы	1	7
35	тем самым	1	7
36	к тому	7	7
37	художественного восприятия	2	7
38	я и	2	6
39	факторов художественного	1	6
40	в сущности	1	6
41	по отношению	8	6
42	отличие от	1	6
43	в самом	4	6
44	наш взгляд	2	6
45	на наш	2	6
46	это не	7	6
47	далеко не	1	6
48	точки зрения	5	6
49	в своей	10	6
50	в отличие	1	6
51	в основе	1	6
52	по своей	4	6
53	в себя	2	6
54	времени и	1	6
55	же время	8	6
56	только в	5	6
57	себя в	4	6
58	то что	8	6
59	прежде всего	11	6
60	в их	2	5
61	и на	3	5
62	и как	1	5
63	в произведении	1	5
64	в целом	2	5
65	в этой	8	5
66	лишь в	3	5
67	и его	5	5
68	о том	12	5
69	сводится к	1	5
70	в тексте	3	5
71	и того	1	5
72	между тем	8	5
73	и т.п	1	5
74	такого рода	3	5
75	как бы	7	5
76	отношению к	8	5
77	и состоит	1	5
78	что в	6	5
79	всего лишь	4	4
80	целого в	1	4
81	в широком	1	4
82	столь же	4	4
83	все же	3	4
84	сознания в	1	4
85	внутреннего я	2	4
86	не следует	2	4
87	с точки	3	4
88	и другого	1	4
89	и более	1	4
90	по себе	2	4
91	ни в	5	4
92	могут быть	1	4
93	так и	13	4
94	с ним	4	4
95	как правило	6	4
96	в другом	2	4
97	на вопрос	2	4
98	с другой	1	4
99	в конечном	2	4
100	того что	4	4
101	и пространстве	1	4
102	уже не	7	4
103	конечном счете	2	4
104	с другим	2	4
105	именно в	7	4
106	себя и	2	4
107	во времени	1	4
108	из которых	1	4
109	в литературе	3	4
110	не более	1	4
111	как известно	1	3
112	и т	11	3
113	таком случае	1	3
114	подхода к	1	3
115	место в	1	3
116	если в	2	3
117	в рамках	2	3
118	в художественном	2	3
119	однако не	1	3
120	вступает в	1	3
121	и к	4	3
122	автора и	2	3
123	как он	2	3
124	в нем	3	3
125	он не	4	3
126	в силу	1	3
127	то ни	1	3
128	бы быть	1	3
129	организации литературного	1	3
130	литературоведческого анализа	2	3
131	того или	2	3
132	при встрече	2	3
133	организации художественного	1	3
134	даже в	3	3
135	смысл и	1	3
136	в ходе	3	3
137	своего рода	7	3
138	всякий раз	1	3
139	однако в	2	3
140	того чтобы	3	3
141	т п	8	3
142	того и	1	3
143	в текст	1	3
144	о нем	3	3
145	в таком	3	3
146	как будто	4	3
147	данного произведения	1	3
148	не могут	1	3
149	анализ художественного	1	3
150	если бы	3	3
151	означает что	1	3
152	а также	3	3
153	с его	5	3
154	еще не	7	3
155	организации текста	1	3
156	с одной	1	3
157	обратиться к	1	3
158	ни с	1	3
159	от себя	2	3
160	не случайно	7	3
161	одной стороны	1	3
162	смысла жизни	1	3
163	а с	2	3
164	что не	2	3
165	личности в	7	3
166	человек в	2	3
167	быть не	1	3
168	в любом	1	3
169	что мы	1	3
170	к объекту	1	3
171	встрече с	3	3
172	и все	4	3
173	хотя бы	1	3
174	будто бы	3	3
175	я в	1	3
176	в равной	3	3
177	что он	9	3
178	или иного	2	3
179	говоря о	2	2
180	самом деле	5	2
181	на самом	2	2
182	в первом	1	2
183	по бахтину	1	2
184	едва ли	3	2
185	также и	1	2
186	той же	2	2
187	а как	1	2
188	жизненной позиции	1	2
189	х годов	1	2
190	и то	1	2
191	же мере	2	2
192	данном случае	1	2
193	на основе	2	2
194	в противовес	2	2
195	не все	1	2
196	отношение к	1	2
197	произведение не	1	2
198	нет и	1	2
199	в акте	1	2
200	что именно	1	2
201	подлинного искусства	1	2
202	не ощущается	1	2
203	человеческого бытия	3	2
204	встречи с	1	2
205	как к	3	2
206	как уже	1	2
207	не являются	1	2
208	другой личности	1	2
209	то в	4	2
210	в которой	1	2
