N	2gram	Losev_Prob_3	Vladivir
1	и в	44	30
2	в этом	17	20
3	то что	23	20
4	у него	1	19
5	и не	35	18
6	в том	21	18
7	и с	9	14
8	а н	1	14
9	что он	9	13
10	в конце	5	13
11	не только	14	12
12	том что	12	12
13	там же	1	12
14	что в	8	12
15	как мы	8	11
16	в его	9	11
17	а в	5	11
18	сказать что	16	11
19	и вообще	8	10
20	а также	4	10
21	не было	5	10
22	и даже	14	10
23	все же	6	9
24	кроме того	3	9
25	было бы	8	9
26	не в	13	9
27	в то	9	9
28	не может	7	9
29	для него	3	9
30	потому что	25	9
31	в своем	5	8
32	но в	12	8
33	что же	8	8
34	связи с	8	8
35	но и	10	8
36	в связи	7	8
37	вместе с	2	8
38	до конца	1	7
39	то есть	34	7
40	ни в	8	7
41	которую он	1	7
42	точки зрения	5	7
43	никогда не	6	7
44	не менее	10	7
45	может быть	28	7
46	а не	18	7
47	как это	2	7
48	между прочим	2	7
49	для нас	16	7
50	и все	3	7
51	также и	16	6
52	хотя и	5	6
53	и к	6	6
54	в себе	8	6
55	об этом	3	6
56	тем не	10	6
57	и его	5	6
58	у нас	10	6
59	то время	4	6
60	всякого рода	4	6
61	только в	19	6
62	всяком случае	6	6
63	а именно	8	6
64	еще и	7	6
65	прежде всего	3	6
66	о чем	2	6
67	к этому	1	6
68	жизни и	6	6
69	во всяком	9	6
70	того же	2	5
71	и то	14	5
72	с этим	2	5
73	то в	3	5
74	все эти	7	5
75	соловьев и	1	5
76	при этом	4	5
77	необходимо сказать	3	5
78	же касается	4	5
79	как и	10	5
80	в своей	5	5
81	в котором	2	5
82	по себе	25	5
83	так как	9	5
84	для себя	2	5
85	в дальнейшем	1	5
86	так и	10	5
87	с ним	7	5
88	другими словами	6	5
89	и что	7	5
90	того что	8	5
91	он уже	1	5
92	так что	12	5
93	но что	2	5
94	как бы	9	5
95	о его	2	5
96	все это	5	5
97	в результате	2	5
98	из этого	3	5
99	то же	13	4
100	той же	1	4
101	то это	10	4
102	и он	1	4
103	в ней	5	4
104	и на	1	4
105	мы читаем	2	4
106	совсем не	2	4
107	не очень	2	4
108	в которой	2	4
109	что это	3	4
110	в целом	6	4
111	в этой	3	4
112	и если	6	4
113	на его	1	4
114	в нем	9	4
115	он не	8	4
116	содержит в	3	4
117	его в	3	4
118	это было	2	4
119	несмотря на	1	4
120	в этих	2	4
121	разного рода	2	4
122	по крайней	5	4
123	мы должны	7	4
124	не есть	35	4
125	и о	5	4
126	здесь не	8	4
127	можно сказать	6	4
128	по разным	1	4
129	о том	6	4
130	с которыми	2	4
131	вовсе не	37	4
132	крайней мере	5	4
133	именно в	2	4
134	в те	1	4
135	так же	5	4
136	с этой	3	4
137	но это	8	4
138	в начале	2	4
139	на этот	4	4
140	по поводу	2	4
141	отношения к	3	3
142	и больше	3	3
143	едва ли	5	3
144	те времена	1	3
145	именно к	1	3
146	быть в	2	3
147	во всех	2	3
148	но не	3	3
149	не то	2	3
150	отличие от	3	3
151	мы сейчас	2	3
152	его на	1	3
153	как в	5	3
154	и как	3	3
155	более или	1	3
156	так или	1	3
157	из этих	1	3
158	поскольку в	1	3
159	учение о	1	3
160	в очень	1	3
161	всех этих	2	3
162	таким образом	9	3
163	нас выше	2	3
164	в них	1	3
165	или менее	1	3
166	в отношении	2	3
167	с точки	2	3
168	не столько	2	3
169	в отличие	2	3
170	т ii	1	3
171	но он	1	3
172	вплоть до	1	3
173	а а	1	3
174	к такому	1	3
175	только и	8	3
176	к ней	1	3
177	он и	2	3
178	когда мы	15	3
179	и вполне	5	3
180	и это	9	3
181	никак не	9	3
182	что и	9	3
183	мы будем	2	3
184	никак нельзя	2	3
185	уже не	7	3
186	уже в	3	3
187	в виде	6	3
188	а это	3	3
189	сказать о	1	3
190	этот раз	3	3
191	здесь мы	1	3
192	никакого отношения	4	3
193	само собой	2	3
194	даже и	16	3
195	или иначе	1	3
196	собой разумеется	1	3
197	дело в	4	3
198	конце концов	3	3
199	нет ничего	6	3
200	в данном	9	3
201	да и	5	3
202	по существу	2	3
203	и для	2	3
204	тем более	3	3
205	хотя бы	3	3
206	но вот	3	3
207	в таком	5	3
208	точно так	3	3
209	это в	2	3
210	и особенно	2	3
211	бог и	1	2
212	сам по	6	2
213	и есть	5	2
214	очень много	3	2
215	и до	2	2
216	что эти	1	2
217	мы уже	4	2
218	его не	2	2
219	от всякой	1	2
220	еще на	2	2
221	на первом	1	2
222	что если	1	2
223	есть нечто	8	2
224	который был	1	2
225	время как	4	2
226	не вполне	1	2
227	не был	2	2
228	ввиду того	1	2
229	по своему	2	2
230	только тогда	2	2
231	а он	1	2
232	себе и	1	2
233	это тоже	2	2
234	и хотя	1	2
235	в самом	3	2
236	но его	1	2
237	во многих	1	2
238	как он	1	2
239	на то	3	2
240	а к	2	2
241	мысли и	1	2
242	том чтобы	1	2
243	и сам	5	2
244	и по	2	2
245	но дело	1	2
246	но все	3	2
247	это значит	4	2
248	и может	2	2
249	заключается в	4	2
250	это не	9	2
251	с начала	1	2
252	начала и	1	2
253	и вы	1	2
254	у с	2	2
255	с тем	5	2
256	которой он	1	2
257	мы видели	2	2
258	мы не	7	2
259	нисколько не	2	2
260	на первый	4	2
261	и при	2	2
262	в их	2	2
263	то его	1	2
264	говорил о	1	2
265	к той	1	2
266	однако в	2	2
267	даже в	1	2
268	и очень	3	2
269	раз и	4	2
270	мы пока	1	2
271	с которой	2	2
272	она не	3	2
273	иной раз	3	2
274	некоторого рода	10	2
275	не имеет	9	2
276	на котором	2	2
277	тогда когда	1	2
278	правда в	1	2
279	и притом	4	2
280	было у	1	2
281	само по	3	2
282	того чтобы	1	2
283	того и	1	2
284	казалось бы	1	2
285	ровно ничего	2	2
286	и нужно	1	2
287	как будто	3	2
288	а мы	2	2
289	исходить из	1	2
290	начиная с	1	2
291	которое в	1	2
292	и часто	1	2
293	к тому	3	2
294	будто бы	3	2
295	в настоящее	2	2
296	некоторой степени	1	2
297	в виду	10	2
298	без всякого	3	2
299	данном случае	7	2
300	совершенно ничего	1	2
301	имеет никакого	3	2
302	разумеется что	1	2
303	ничего не	3	2
304	первый план	2	2
305	вот это	2	2
306	нам представляется	2	2
307	настоящее время	2	2
308	прямо и	1	2
309	в чем	4	2
310	и во	2	2
311	нас в	4	2
312	или как	3	2
313	которой мы	1	2
314	также еще	1	2
315	и можно	2	2
316	в теории	1	2
317	и она	1	2
318	от нас	2	2
319	i и	2	2
320	сведений о	1	2
321	себя в	2	2
322	он сам	4	2
323	а то	3	2
324	ни с	4	2
325	себе в	1	2
326	мы находим	7	2
327	друг друга	2	2
328	до некоторой	1	2
329	но уже	3	2
330	ее на	1	2
331	для того	1	2
332	у которого	1	2
333	себе представить	1	2
334	здесь в	3	2
335	тут же	4	2
336	что не	1	2
337	что для	3	2
338	стремится к	1	2
339	не на	1	2
340	с которым	1	2
341	если не	3	2
342	уже давно	1	2
343	в частности	2	2
344	здесь можно	1	2
345	и потому	7	2
346	или по	4	2
347	в той	3	2
348	такого рода	6	2
349	взятое в	1	2
350	это за	3	2
351	бы его	1	2
352	мы сказали	1	2
353	является как	1	2
354	можно было	4	2
355	близкий к	1	2
356	в более	1	2
357	вообще говоря	1	2
358	есть просто	2	2
359	в стихотворении	2	2
360	и от	9	2
361	собственно говоря	5	2
362	к этой	1	2
363	петра i	3	2
364	же в	3	2
365	с ней	5	2
366	сколько угодно	4	2
367	в сравнении	2	2
368	есть и	2	2
369	же и	4	2
370	можно назвать	1	2
371	не говорится	1	2
372	в своих	1	2
373	гораздо более	5	2
374	смысле слова	8	1
375	от этой	1	1
376	не прямо	1	1
377	и т	13	1
378	не должны	1	1
379	одним из	1	1
380	например в	1	1
381	в этот	1	1
382	тогда даже	1	1
383	в тех	3	1
384	почему здесь	1	1
385	мере в	1	1
386	основан на	1	1
387	нас дальше	1	1
388	есть сама	1	1
389	от самого	1	1
390	он требует	1	1
391	собственном смысле	1	1
392	действительности и	1	1
393	жизни здесь	1	1
394	и за	2	1
395	чем он	2	1
396	именно здесь	2	1
397	есть не	5	1
398	характер его	1	1
399	но никто	1	1
400	пока только	2	1
401	жизни тоже	1	1
402	ни изображались	1	1
403	говорить о	3	1
404	что иное	4	1
405	а для	1	1
406	требует от	1	1
407	раз уже	1	1
408	оно есть	1	1
409	на тему	1	1
410	представление о	1	1
411	существу же	1	1
412	но чтобы	1	1
413	которое не	1	1
414	но даже	4	1
415	имеет дело	1	1
416	и ни	3	1
417	как впрочем	1	1
418	значит и	3	1
419	следовательно в	1	1
420	и самого	1	1
421	литературы и	2	1
422	дело заключается	1	1
423	в которых	3	1
424	иное как	4	1
425	бы то	4	1
426	в какие	1	1
427	этим не	2	1
428	если исходить	1	1
429	истории в	1	1
430	нужно рассматривать	1	1
431	заключается не	1	1
432	самом деле	3	1
433	но тогда	3	1
434	исключительно только	1	1
435	наше дело	1	1
436	же однако	2	1
437	то он	2	1
438	но как	4	1
439	ни только	2	1
440	а только	5	1
441	не все	1	1
442	мы тоже	1	1
443	него с	2	1
444	не просто	23	1
445	что они	5	1
446	во что	1	1
447	в произведениях	1	1
448	меньше всего	1	1
449	чем же	4	1
450	независимо от	1	1
451	общего с	3	1
452	что именно	1	1
453	так называемая	1	1
454	чем мы	1	1
455	природы и	2	1
456	до его	1	1
457	а было	1	1
458	целом но	1	1
459	когда он	2	1
460	по пути	1	1
461	угодно и	1	1
462	это просто	1	1
463	себе не	2	1
464	о самом	1	1
465	идея и	3	1
466	думать так	1	1
467	себе как	3	1
468	бы и	1	1
469	он в	2	1
470	из той	1	1
471	в нашем	5	1
472	и и	1	1
473	и действительное	1	1
474	тоже не	5	1
475	часто даже	2	1
476	тому же	1	1
477	при новом	1	1
478	новых точек	1	1
479	к выводу	1	1
480	что она	1	1
481	бы от	1	1
482	т д	13	1
483	после этого	1	1
484	пушкина и	3	1
485	в первую	3	1
486	на том	1	1
487	свою собственную	3	1
488	к одному	1	1
489	не к	1	1
490	однако под	1	1
491	целом а	1	1
492	взятое само	2	1
493	его от	1	1
494	ней не	1	1
495	так например	1	1
496	находим у	1	1
497	конца и	1	1
498	это конечно	1	1
499	от нее	1	1
500	то ни	6	1
501	мы его	1	1
502	что все	2	1
503	последняя строфа	1	1
504	них не	1	1
505	для своей	1	1
506	лишь в	1	1
507	а как	2	1
508	первую очередь	3	1
509	не имела	1	1
510	он есть	2	1
511	отца и	1	1
512	ведь в	2	1
513	остановиться на	1	1
514	всего прочего	1	1
515	в жизни	1	1
516	он назвал	1	1
517	для них	2	1
518	на которую	3	1
519	все равно	3	1
520	далеко не	1	1
521	на основании	2	1
522	мы имеем	2	1
523	со своими	1	1
524	во внимание	2	1
525	между собою	2	1
526	идею которая	1	1
527	сейчас мы	2	1
528	этом в	1	1
529	и того	1	1
530	можно только	1	1
531	не так	3	1
532	во время	1	1
533	отрыве от	1	1
534	но если	6	1
535	вещей с	2	1
536	от своего	1	1
537	а главное	1	1
538	ли можно	2	1
539	в такой	1	1
540	и без	4	1
541	это делает	1	1
542	на месте	1	1
543	просто в	1	1
544	оказывается что	1	1
545	бы мы	2	1
546	своего рода	1	1
547	необходимо будет	1	1
548	относились к	1	1
549	однако он	1	1
550	вот эта	1	1
551	но эта	3	1
552	не будем	2	1
553	нам в	1	1
554	же тут	1	1
555	нас далеко	1	1
556	если бы	3	1
557	без всяких	1	1
558	вещей и	1	1
559	для нее	2	1
560	случае мы	1	1
561	это является	3	1
562	произведения как	1	1
563	но они	1	1
564	или что	1	1
565	что с	1	1
566	с теми	2	1
567	есть а	2	1
568	дело не	2	1
569	что их	2	1
570	острейшим образом	1	1
571	что такое	3	1
572	и сама	2	1
573	на него	1	1
574	как о	5	1
575	мы все	1	1
576	точного определения	1	1
577	совсем иное	1	1
578	но только	6	1
579	когда уже	1	1
580	только не	1	1
581	самого предмета	1	1
582	и всегда	2	1
583	в самой	2	1
584	очень мало	2	1
585	он хочет	1	1
586	возможно было	1	1
587	и является	4	1
588	во всем	1	1
589	это ведь	2	1
590	только с	4	1
591	которая по	1	1
592	в каком	4	1
593	если только	1	1
594	взятый сам	2	1
595	свое собственное	2	1
596	и здесь	5	1
597	если у	1	1
598	в порядке	3	1
599	не столь	1	1
600	во все	1	1
601	сравнении с	2	1
602	менее по	1	1
603	свойство и	1	1
604	последнее стихотворение	1	1
605	что является	2	1
606	же оказывается	2	1
607	утверждать что	1	1
608	от которой	1	1
609	ничего общего	7	1
610	здесь еще	1	1
611	больше ничего	2	1
612	нас от	1	1
613	назвал его	1	1
614	которого мы	1	1
615	такое что	2	1
616	только при	4	1
617	ни стало	1	1
