N	3gram	Tiupa_Hudo_1	Psycholo
1	в том что	6	17
2	в самом деле	4	11
3	с точки зрения	3	10
4	и т п	8	8
5	не может быть	2	8
6	на то что	2	6
7	то же самое	1	6
8	на самом деле	1	5
9	до сих пор	2	5
10	в этом отношении	3	5
11	том случае если	1	4
12	можно было бы	4	4
13	в том случае	1	4
14	в данном случае	1	4
15	тем не менее	3	4
16	о том что	9	4
17	и в самом	3	4
18	только в том	2	4
19	том что он	1	3
20	сами по себе	1	3
21	с тем что	1	3
22	в конце концов	1	3
23	в конечном счете	2	3
24	том что в	2	2
25	состоит в том	1	2
26	в том и	1	2
27	что он не	2	2
28	как и в	3	2
29	того и другого	1	2
30	и что в	1	2
31	не в том	2	2
32	в первый раз	1	2
33	каждый из них	1	2
34	во всяком случае	1	2
35	этой точки зрения	1	2
36	то же время	8	2
37	в свою очередь	1	2
38	того или иного	2	2
39	в то же	8	2
40	заключает в себе	1	2
41	к тому что	4	2
42	только потому что	2	2
43	и т д	3	2
44	а между тем	1	1
45	в этих двух	1	1
46	и которая не	1	1
47	все дело в	1	1
48	та же самая	1	1
49	в этом смысле	1	1
50	что для него	1	1
51	о том как	2	1
52	что же касается	2	1
53	и там где	1	1
54	же как и	1	1
55	между тем в	1	1
56	в таком случае	1	1
57	бы можно было	1	1
58	в отличие от	1	1
59	в первой главе	3	1
60	что все эти	1	1
61	и та же	1	1
62	из народной жизни	1	1
63	за то что	1	1
64	с этой точки	1	1
65	не похожи на	1	1
66	же ошибочно как	1	1
67	потому что он	1	1
68	не любит а	1	1
69	не согласиться с	2	1
70	в узком смысле	1	1
71	приводит к тому	1	1
72	в противоречие с	1	1
73	сознаться что он	1	1
74	с одной стороны	1	1
75	объясняется тем что	1	1
76	но при этом	1	1
77	в том как	1	1
78	как будто бы	1	1
79	и представлений с	1	1
80	с той же	1	1
81	все же не	1	1
82	в связи с	3	1
83	в литературном произведении	1	1
84	случае если оно	1	1
85	одна и та	1	1
86	вместо того чтобы	2	1
87	в свое время	1	1
88	друг с другом	1	1
89	более или менее	1	1
90	узком смысле слова	1	1
91	по себе а	1	1
92	не впадая в	1	1
93	то что мы	1	1
94	связи с этим	2	1
95	и каждый из	1	1
96	ничего общего с	1	1
97	понятий и представлений	1	1
98	с того что	1	1
99	с самого начала	1	1
100	знать об этом	1	1
101	легко заметить что	1	1
102	не только не	1	1
103	не только на	1	1
104	даже не в	1	1
105	именно в этой	1	1
106	друг от друга	1	1
107	если бы не	1	1
108	не потому что	1	1
109	в том смысле	1	1
110	в первом случае	1	1
111	вне всякого сомнения	1	1
112	тот и другой	1	1
113	не имеет ничего	1	1
114	на то чтобы	2	1
115	в высшей степени	1	1
116	т п не	1	1
117	для нее было	1	1
118	формы и содержания	1	1
