N	2gram	Vygotskiy__4	Problemy
1	и не	13	31
2	и в	33	29
3	в его	10	24
4	может быть	22	24
5	в этом	28	22
6	а не	6	22
7	в нем	7	19
8	точки зрения	6	19
9	как бы	25	19
10	для него	1	18
11	не только	7	15
12	то что	44	15
13	то же	9	14
14	и его	5	14
15	рядом с	1	14
16	но и	3	14
17	в пределах	3	13
18	с точки	4	13
19	точка зрения	2	12
20	таким образом	13	12
21	как и	5	12
22	не может	10	12
23	в самом	12	10
24	этом смысле	1	10
25	в то	3	10
26	только в	4	10
27	в одном	3	10
28	там где	1	10
29	героя и	2	10
30	все эти	6	9
31	с его	2	9
32	все же	5	9
33	это не	6	9
34	если бы	10	9
35	же время	2	9
36	о нем	4	9
37	но не	3	9
38	по отношению	1	8
39	что в	21	8
40	по себе	9	8
41	как не	1	8
42	в том	21	8
43	что он	20	8
44	потому что	24	8
45	до конца	7	8
46	в своем	7	8
47	в своей	4	8
48	отношению к	1	8
49	а как	2	7
50	и на	5	7
51	за пределы	1	7
52	и как	5	7
53	но в	2	7
54	в себе	6	7
55	зрения на	1	7
56	том что	22	7
57	не в	2	7
58	вовсе не	5	7
59	она не	3	7
60	так и	3	7
61	прежде всего	2	7
62	а в	4	7
63	самом деле	12	6
64	так же	13	6
65	менее всего	1	6
66	в одной	2	6
67	как в	3	6
68	в целом	5	6
69	что она	10	6
70	в мире	3	6
71	его в	3	6
72	несмотря на	1	6
73	точку зрения	1	6
74	в самой	6	6
75	к нему	1	6
76	был бы	3	6
77	в конце	8	6
78	так как	12	6
79	как раз	9	6
80	и потому	2	6
81	все это	13	6
82	на самом	6	5
83	это и	5	5
84	той же	4	5
85	у него	6	5
86	перед нами	6	5
87	он не	11	5
88	в плане	1	5
89	но все	2	5
90	было бы	12	5
91	мысли и	1	5
92	в сущности	6	5
93	или как	1	5
94	и это	5	5
95	и о	4	5
96	еще не	1	5
97	с ним	5	5
98	ничего не	2	5
99	между тем	1	5
100	в драме	3	5
101	именно в	2	5
102	и др	1	5
103	конце концов	3	5
104	героя не	1	5
105	во всяком	3	5
106	и т	6	4
107	идет о	3	4
108	поэтому и	1	4
109	так чтобы	2	4
110	тем как	1	4
111	и наконец	2	4
112	бы и	2	4
113	в этой	9	4
114	так сказать	1	4
115	должно быть	3	4
116	их в	3	4
117	даже в	2	4
118	как мы	4	4
119	в основе	3	4
120	все то	12	4
121	и с	2	4
122	но у	1	4
123	тем что	3	4
124	были бы	1	4
125	что и	3	4
126	превращается в	1	4
127	не было	3	4
128	не на	2	4
129	но это	1	4
130	и для	3	4
131	в результате	2	4
132	он может	2	3
133	например в	3	3
134	он знает	2	3
135	я не	4	3
136	он сам	1	3
137	себе и	2	3
138	в художественном	2	3
139	уже в	2	3
140	и до	3	3
141	дано в	1	3
142	подобно тому	1	3
143	далеко не	3	3
144	в их	2	3
145	тому что	6	3
146	мире в	2	3
147	одна из	4	3
148	на него	4	3
149	никогда не	5	3
150	как будто	8	3
151	отличается от	1	3
152	если же	1	3
153	только то	1	3
154	и здесь	3	3
155	с другой	2	3
156	все в	1	3
157	в них	2	3
158	романа как	1	3
159	ним и	1	3
160	в другой	1	3
161	романа в	1	3
162	мы должны	6	3
163	но с	1	3
164	романа и	1	3
165	но как	1	3
166	во времени	1	3
167	в уста	3	3
168	от автора	1	3
169	и у	1	3
170	не из	1	3
171	за ним	1	3
172	всяком случае	3	3
173	ни в	3	3
174	сами по	3	3
175	т п	3	3
176	художественного построения	2	3
177	целом ряде	1	3
178	тому как	2	3
179	по существу	2	3
180	как к	1	3
181	бы в	1	3
182	сказать что	13	3
183	другой стороны	2	3
184	была бы	2	3
185	материал и	2	3
186	автора в	1	3
187	время не	1	3
188	в своих	3	3
189	как на	6	3
190	себя как	1	2
191	только он	1	2
192	переходит к	1	2
193	все остальное	2	2
194	и есть	4	2
195	нам кажется	2	2
196	к другому	1	2
197	из его	2	2
198	оно может	1	2
199	все те	2	2
200	в обычном	1	2
201	мы уже	5	2
202	для своего	1	2
203	в которой	4	2
204	вопрос о	2	2
205	и со	1	2
206	из которых	3	2
207	героя является	1	2
208	в ней	6	2
209	бы то	2	2
210	автора но	1	2
211	в настоящем	1	2
212	так что	7	2
213	в истории	1	2
214	в той	3	2
215	с этим	5	2
216	однако не	2	2
217	могли бы	2	2
218	и к	2	2
219	времени отсюда	1	2
220	свои мысли	1	2
221	нами в	2	2
222	на его	1	2
223	он все	3	2
224	всех этих	3	2
225	здесь мы	3	2
226	то ни	1	2
227	при этом	2	2
228	в музыке	1	2
229	подходит к	1	2
230	дело здесь	1	2
231	чисто художественные	1	2
232	в жизни	4	2
233	кажется что	2	2
234	ни одной	3	2
235	случайно и	1	2
236	и тон	1	2
237	со своими	1	2
238	и уже	4	2
239	в один	1	2
240	в отношении	1	2
241	в котором	2	2
242	в которых	3	2
243	ее он	1	2
244	является та	1	2
245	но он	6	2
246	заставляет его	4	2
247	основная ошибка	1	2
248	но они	1	2
249	мысли в	1	2
250	самого начала	5	2
251	к этим	1	2
252	какой бы	3	2
253	правда в	1	2
254	связи с	2	2
255	в сознании	1	2
256	не потому	2	2
257	художественную форму	1	2
258	во все	3	2
259	что оно	3	2
260	говорит сам	1	2
261	они ни	1	2
262	и что	25	2
263	автору для	1	2
264	слова а	1	2
265	и сам	1	2
266	что может	3	2
267	те же	2	2
268	начала и	1	2
269	то они	1	2
270	никак не	6	2
271	и во	1	2
272	во всей	3	2
273	непосредственно в	1	2
274	по своим	1	2
275	один из	2	2
276	мы видим	6	2
277	тот же	3	2
278	хотя бы	2	2
279	и ее	2	2
280	именно на	1	2
281	лежащие в	1	2
282	же и	1	2
283	конечно не	3	2
284	ни одного	2	2
285	ни было	1	2
286	его и	2	2
287	него нет	1	2
288	одно из	2	2
289	произведения и	1	2
290	и старается	1	2
291	и даже	1	2
292	до сих	3	2
293	все время	24	2
294	с героями	1	2
295	себя и	1	2
296	на этот	3	2
297	него не	1	2
298	не об	1	2
299	совершенно иное	1	2
300	нет ни	3	2
301	для понимания	2	2
302	друг с	4	2
303	с этой	4	2
304	весь этот	1	2
305	него в	1	2
306	на пути	2	2
307	в условиях	1	2
308	сих пор	3	2
309	его видеть	1	2
310	в смысле	1	2
311	можно было	4	2
312	нисколько не	5	2
313	из тех	1	2
314	бы как	1	2
315	для автора	1	2
316	и от	2	2
317	человек и	1	2
318	этой действительности	1	2
319	бы он	1	2
