N	2gram	Voloshinov_1	Myshleni
1	в том	6	42
2	том что	5	35
3	с помощью	6	31
4	в процессе	6	27
5	таким образом	12	25
6	в этом	4	24
7	точки зрения	14	24
8	в качестве	1	21
9	и в	12	20
10	что в	2	19
11	в основе	1	17
12	то же	5	16
13	не только	4	15
14	то что	5	15
15	что они	1	14
16	как мы	1	13
17	при этом	6	12
18	может быть	14	12
19	с другой	4	12
20	с точки	2	11
21	в его	2	11
22	так же	3	11
23	в целом	1	11
24	мы должны	1	11
25	и то	2	10
26	на основе	1	10
27	в истории	1	10
28	в себе	3	10
29	в отношении	2	10
30	того что	3	10
31	только в	6	10
32	если мы	1	10
33	так как	9	10
34	и другие	2	9
35	как и	5	9
36	между тем	3	9
37	мы могли	1	9
38	что и	2	9
39	тот же	1	9
40	с одной	2	9
41	одной стороны	2	9
42	как это	2	9
43	другой стороны	2	9
44	но и	3	9
45	и тем	1	8
46	было бы	1	8
47	этом смысле	1	8
48	тогда когда	2	8
49	и что	2	8
50	вместе с	2	8
51	и не	10	8
52	в результате	1	8
53	самом деле	3	7
54	один и	1	7
55	и тот	1	7
56	в своей	3	7
57	и более	3	7
58	они являются	1	7
59	могут быть	2	7
60	же самое	2	7
61	того чтобы	1	7
62	этом отношении	1	7
63	а не	5	7
64	что мы	5	7
65	как бы	13	7
66	этого положения	2	6
67	же как	1	6
68	в самом	4	6
69	и на	4	6
70	тому же	2	6
71	одно и	2	6
72	те же	2	6
73	мы видели	1	6
74	к одному	1	6
75	по своей	1	6
76	к тому	1	6
77	можно было	1	6
78	его в	4	6
79	уже в	2	6
80	не может	16	6
81	слово в	3	6
82	сказать что	7	6
83	мы уже	1	5
84	между собой	2	5
85	как в	5	5
86	все же	4	5
87	перед нами	1	5
88	и к	4	5
89	увидим что	1	5
90	все эти	3	5
91	мы обратимся	1	5
92	это не	2	5
93	и того	1	5
94	и тому	1	5
95	и его	13	5
96	не является	1	5
97	никогда не	5	5
98	так и	4	5
99	если бы	9	5
100	о том	3	5
101	не совпадают	1	5
102	мы можем	2	5
103	в частности	1	5
104	слова и	6	5
105	тем же	1	4
106	в своем	2	4
107	как уже	2	4
108	его к	2	4
109	в нашем	11	4
110	и те	2	4
111	и с	3	4
112	уже сказано	1	4
113	с этой	2	4
114	которые в	1	4
115	не в	4	4
116	на один	2	4
117	одному и	1	4
118	что оно	1	4
119	по мере	1	4
120	и только	1	4
121	все время	6	4
122	словом и	2	4
123	друг друга	1	4
124	в области	1	4
125	нами выше	1	4
126	обратимся к	1	4
127	в смысле	1	4
128	и для	3	4
129	для нас	7	4
130	между ними	2	4
131	к этому	2	4
132	во всяком	1	4
133	этой точки	3	4
134	не имеют	1	3
135	с таким	1	3
136	в виду	5	3
137	столь же	1	3
138	со словами	1	3
139	в чем	2	3
140	тем как	2	3
141	себе и	1	3
142	отнюдь не	5	3
143	когда он	3	3
144	следующим образом	1	3
145	но в	5	3
146	он пользуется	1	3
147	на этом	1	3
148	что все	1	3
149	на все	2	3
150	мы указывали	1	3
151	ни в	3	3
152	в этих	2	3
153	одним и	1	3
154	оно стало	1	3
155	не менее	3	3
156	в обоих	1	3
157	и является	4	3
158	связи с	1	3
159	не могут	1	3
160	ничего общего	1	3
161	с первого	1	3
162	должно быть	1	3
163	является в	1	3
164	и во	1	3
165	которые мы	2	3
166	но не	2	3
167	в какой	2	3
168	всяком случае	1	3
169	себя в	1	3
170	слова не	1	3
171	но что	2	3
172	от того	4	3
173	именно в	1	3
174	к которому	1	3
175	только к	1	3
176	самое слово	2	3
177	наряду с	1	3
178	в условиях	2	3
179	к пониманию	1	3
180	формы и	3	3
181	к одной	1	3
182	в виде	1	3
183	относятся к	1	2
184	что слово	2	2
185	ту же	1	2
186	должна быть	5	2
187	высшей степени	1	2
188	едва ли	2	2
189	мы имеем	2	2
190	со словом	2	2
191	что уже	1	2
192	место в	2	2
193	зависимости от	4	2
194	к общему	1	2
195	в ней	6	2
196	находит в	2	2
197	для других	2	2
198	какой степени	2	2
199	они действительно	1	2
200	опирается на	1	2
201	стороны и	2	2
202	более и	1	2
203	во многих	1	2
204	не есть	2	2
205	дальше и	1	2
206	в нем	6	2
207	из него	2	2
208	подобно тому	1	2
209	не бывает	1	2
210	здесь мы	1	2
211	же не	1	2
212	входит в	1	2
213	может стать	2	2
214	отражение в	1	2
215	в высшей	1	2
216	далеко не	1	2
217	в слове	1	2
218	такой же	2	2
219	и тогда	1	2
220	со всей	1	2
221	том же	1	2
222	в части	1	2
223	установку на	1	2
224	это мы	1	2
225	уже и	1	2
226	возникает из	1	2
227	когда мы	1	2
228	и он	1	2
229	и это	1	2
230	свою очередь	1	2
231	здесь не	3	2
232	данном случае	2	2
233	ясно что	3	2
234	и которые	1	2
235	еще не	3	2
236	мы в	2	2
237	и здесь	2	2
238	слова из	1	2
239	настоящее время	2	2
240	ранних ступенях	1	2
241	к нему	4	2
242	в современной	1	2
243	что здесь	1	2
244	по мнению	1	2
245	он имеет	1	2
246	для него	3	2
247	у него	1	2
248	только на	3	2
249	в каком	3	2
250	и тех	1	2
251	а с	1	2
252	прежде всего	8	2
253	нам совершенно	1	2
254	все более	1	2
255	все основные	1	2
256	в данном	2	2
257	что это	1	2
258	тому как	1	2
259	как только	2	2
260	но для	3	2
261	рассматривать как	1	2
262	в настоящее	2	2
263	находит свое	3	2
264	и т.п	1	2
265	нам не	1	2
266	исследования является	1	2
267	в свою	1	2
268	не знает	1	2
269	в таком	1	2
270	они не	1	2
271	переходя в	1	1
272	например в	1	1
273	на самом	4	1
274	в приведенном	1	1
275	отношения между	1	1
276	и больше	1	1
277	склонны отождествлять	1	1
278	каком отношении	2	1
279	в зависимости	2	1
280	и значение	2	1
281	на материале	2	1
282	нуждаются в	1	1
283	мы не	3	1
284	не сможем	2	1
285	сознания говорящего	1	1
286	та же	1	1
287	время как	1	1
288	совпадает с	2	1
289	общего для	1	1
290	этим словом	1	1
291	что можно	1	1
292	стороны его	1	1
293	произведение и	2	1
294	к целому	1	1
295	бы то	3	1
296	во всех	1	1
297	то мы	1	1
298	собственной внутренней	1	1
299	как если	4	1
