N	2gram	Berdyaev_M_1	Myshleni
1	в том	6	42
2	том что	3	35
3	в этом	20	24
4	точки зрения	4	24
5	в мышлении	1	21
6	и в	28	20
7	что в	10	19
8	заключается в	1	18
9	в основе	2	17
10	не только	29	15
11	то что	5	15
12	что они	1	14
13	мышления и	1	14
14	в их	4	12
15	может быть	30	12
16	потому что	16	12
17	в его	9	11
18	так же	1	11
19	и то	1	10
20	в истории	2	10
21	в себе	7	10
22	в отношении	1	10
23	того что	7	10
24	мы видим	2	10
25	только в	6	10
26	так как	3	10
27	и как	2	9
28	как и	5	9
29	между тем	1	9
30	что и	4	9
31	но и	25	9
32	было бы	10	8
33	и что	2	8
34	вместе с	6	8
35	и не	11	8
36	самом деле	1	7
37	в своей	15	7
38	и более	1	7
39	могут быть	2	7
40	того чтобы	2	7
41	тем что	4	7
42	а не	25	7
43	что мы	1	7
44	как бы	2	7
45	в самом	11	6
46	и на	6	6
47	этот процесс	3	6
48	с тем	9	6
49	к одному	1	6
50	по своей	2	6
51	к тому	3	6
52	можно было	1	6
53	в силу	1	6
54	его в	3	6
55	что он	10	6
56	уже в	4	6
57	не может	28	6
58	сказать что	2	6
59	мы уже	1	5
60	как в	2	5
61	с этим	3	5
62	все же	2	5
63	целый ряд	1	5
64	и к	2	5
65	увидим что	4	5
66	все эти	2	5
67	это не	5	5
68	и его	9	5
69	никогда не	14	5
70	так и	1	5
71	если бы	2	5
72	о том	2	5
73	для того	2	5
74	в частности	1	5
75	что такое	1	5
76	в своем	10	4
77	его к	1	4
78	и те	2	4
79	как он	2	4
80	ключ к	1	4
81	как они	1	4
82	и с	3	4
83	этим именем	1	4
84	с этой	4	4
85	по сравнению	2	4
86	не в	16	4
87	роль в	1	4
88	на том	3	4
89	и только	1	4
90	все время	1	4
91	во всей	1	4
92	в области	1	4
93	по своему	2	4
94	в смысле	1	4
95	и для	2	4
96	для нас	3	4
97	к этому	2	4
98	во всяком	1	4
99	с таким	1	3
100	приходит к	1	3
101	в виду	2	3
102	тем как	1	3
103	себе и	2	3
104	когда он	3	3
105	говорит что	1	3
106	но в	7	3
107	в которой	6	3
108	в этой	6	3
109	на этом	3	3
110	различие между	2	3
111	на все	1	3
112	знает что	1	3
113	чем в	2	3
114	в этих	4	3
115	не менее	1	3
116	в обоих	1	3
117	в деле	1	3
118	во всем	1	3
119	не могут	5	3
120	с первого	1	3
121	приводит к	2	3
122	и когда	2	3
123	должно быть	3	3
124	и поэтому	1	3
125	является в	1	3
126	и во	2	3
127	своему значению	2	3
128	один из	4	3
129	одной из	1	3
130	но не	8	3
131	всяком случае	1	3
132	себя в	3	3
133	так что	1	3
134	от того	1	3
135	нас в	1	3
136	на этот	2	3
137	к которому	1	3
138	сравнению с	1	3
139	наряду с	1	3
140	к пониманию	1	3
141	отношений и	1	3
142	и от	2	3
143	бы в	2	3
144	одним из	2	2
145	также и	2	2
146	связана с	2	2
147	переход от	1	2
148	между двумя	1	2
149	ту же	1	2
150	должна быть	6	2
151	высшей степени	2	2
152	момент когда	1	2
153	мы имеем	1	2
