N	3gram	Vygotskiy__5	KulturaY
1	и т п	3	24
2	и т д	3	14
3	в том что	14	10
4	в русском языке	1	9
5	можно было бы	3	9
6	с точки зрения	2	8
7	для того чтобы	19	8
8	в самом деле	5	7
9	то обстоятельство что	1	7
10	с другой стороны	5	7
11	только потому что	1	6
12	по крайней мере	1	6
13	в этом смысле	1	5
14	само по себе	2	5
15	в зависимости от	6	4
16	не только в	2	4
17	не может быть	2	4
18	в лучшем случае	3	3
19	в этом отношении	3	3
20	в конце концов	2	3
21	потому что он	2	2
22	на самом деле	2	2
23	в каждый данный	1	2
24	в этом случае	2	2
25	что слово это	1	2
26	в этом слове	1	2
27	каждый данный момент	1	2
28	на этот вопрос	3	2
29	несмотря на то	1	2
30	с этой точки	1	2
31	то или иное	1	2
32	и вовсе не	1	2
33	вместе с тем	3	2
34	в том случае	1	2
35	именно в силу	1	2
36	так же как	2	2
37	тем что он	1	2
38	в отличие от	2	2
39	и в том	1	2
40	по себе не	2	2
41	этой точки зрения	1	2
42	в свою очередь	1	2
43	того или иного	1	2
44	и в самом	2	2
45	в конечном счете	1	2
46	мы знаем что	2	2
47	можно сказать что	2	2
48	и приводит к	1	2
49	на то что	16	2
50	и в другом	1	2
51	мы будем иметь	1	1
52	том что в	1	1
53	в том смысле	1	1
54	он должен быть	1	1
55	работу и т	1	1
56	это на примере	1	1
57	речь в данном	1	1
58	состоит в том	2	1
59	что сказано выше	1	1
60	иметь в виду	3	1
61	чуть ли не	1	1
62	дело в том	1	1
63	что в самом	1	1
64	чтобы показать что	1	1
65	по его мнению	2	1
66	в том и	2	1
67	одна из основных	1	1
68	идет речь в	1	1
69	что это действительно	1	1
70	влечет за собой	1	1
71	должен был бы	3	1
72	и если мы	4	1
73	принять во внимание	2	1
74	а не сам	1	1
75	до сих пор	5	1
76	сам по себе	3	1
77	что он не	1	1
78	обстановки в которой	1	1
79	той обстановки в	1	1
80	когда говорит что	2	1
81	мы могли бы	4	1
82	ясно что в	2	1
83	только то что	1	1
84	но он не	1	1
85	совершенно ясно что	5	1
86	в каждом данном	1	1
87	том или ином	1	1
88	возможно большее количество	2	1
89	тех пор пока	2	1
90	которые никак не	1	1
91	есть одна из	2	1
92	и той же	2	1
93	contradictio in adjecto	1	1
94	и не в	1	1
95	и то что	3	1
96	и несмотря на	1	1
97	может быть и	2	1
98	и в частности	1	1
99	то время как	1	1
100	в том или	1	1
101	том что мы	2	1
102	в данном случае	2	1
103	не то что	1	1
104	сами по себе	2	1
105	имеет еще и	1	1
106	в самом процессе	1	1
107	с одной стороны	12	1
108	смысле этого слова	1	1
109	действия а не	1	1
110	зависимости от того	2	1
111	потому что оно	1	1
112	самом деле это	1	1
113	по сравнению с	4	1
114	не могут быть	1	1
115	есть contradictio in	1	1
116	это имеет место	1	1
117	и в этой	1	1
118	едва ли не	1	1
119	в последнее время	1	1
120	приводит к тому	1	1
121	однако несмотря на	1	1
122	могли бы сказать	2	1
123	но не только	1	1
124	мы имеем здесь	1	1
125	ответ на этот	2	1
126	я имею в	1	1
127	те или иные	1	1
128	вместо того чтобы	1	1
129	или ином виде	1	1
130	что рядом с	1	1
131	каждом данном случае	1	1
132	ни в каком	1	1
133	имею в виду	1	1
134	до тех пор	2	1
135	заключается в том	6	1
136	в то время	1	1
137	данном случае в	1	1
138	в том чтобы	2	1
139	то что мы	2	1
140	будем иметь в	1	1
141	он был бы	1	1
142	о том что	6	1
143	ничего общего с	1	1
144	как раз те	1	1
145	с самого начала	3	1
146	у нас принято	1	1
147	то что даже	1	1
148	что иное как	2	1
149	речь идет о	1	1
150	к тому чтобы	1	1
151	не может и	1	1
152	после того как	1	1
153	это действительно так	2	1
154	к тому что	6	1
155	в каком отношении	2	1
156	одной и той	2	1
157	не что иное	2	1
158	потому что она	1	1
159	при этом совершенно	1	1
160	потому что они	1	1
161	слова может быть	1	1
162	в совершенно ином	1	1
163	и здесь уже	1	1
