N	3gram	Losev_Prob_3	Psycholo
1	для того чтобы	1	19
2	в том что	9	12
3	о том что	3	10
4	в самом деле	1	7
5	то же самое	7	6
6	на то что	1	6
7	что в нем	1	5
8	к тому что	1	5
9	на самом деле	2	5
10	и может быть	1	4
11	с точки зрения	2	4
12	что он не	1	4
13	можно было бы	3	4
14	в его основе	1	4
15	том что он	1	3
16	сами по себе	6	3
17	точно так же	3	3
18	так как она	1	3
19	так же как	1	3
20	в том чтобы	1	3
21	в конце концов	3	3
22	смысле этого слова	1	3
23	и в этом	6	3
24	во всяком случае	6	3
25	заключается в том	3	3
26	говорить о том	1	3
27	то что мы	1	3
28	это и есть	1	3
29	до сих пор	2	3
30	с одной стороны	1	3
31	сама по себе	8	3
32	таким образом что	1	2
33	потому что он	4	2
34	сказать что в	1	2
35	никак не может	2	2
36	о том как	2	2
37	и если мы	2	2
38	сам по себе	6	2
39	начала до конца	1	2
40	по себе и	1	2
41	во всех этих	1	2
42	но может быть	1	2
43	и в частности	2	2
44	то время как	4	2
45	если бы мы	1	2
46	с другой стороны	5	2
47	нет никакой возможности	1	2
48	таким образом в	1	2
49	в то время	4	2
50	не только не	1	2
51	речь идет о	1	2
52	если мы будем	1	2
53	но если бы	1	2
54	к тому же	1	2
55	и т д	13	2
56	в самой этой	1	1
57	и от автора	1	1
58	что мы выше	1	1
59	что иное как	4	1
60	общего с тем	2	1
61	что в этом	1	1
62	в виду не	1	1
63	все дело в	1	1
64	а не в	1	1
65	равно как и	1	1
66	но все время	1	1
67	и дает нам	1	1
68	в том и	1	1
69	же как и	2	1
70	мы не можем	1	1
71	тому что в	1	1
72	что всякий художественный	1	1
73	имеет в виду	1	1
74	в таком случае	4	1
75	в той же	1	1
76	бы то ни	4	1
77	в третий раз	1	1
78	мы могли бы	3	1
79	не было бы	3	1
80	только то что	2	1
81	из того что	1	1
82	но он не	1	1
83	с тем что	1	1
84	до некоторой степени	1	1
85	и в тех	1	1
86	на этот вопрос	1	1
87	из которых мы	1	1
88	но все дело	1	1
89	по себе может	1	1
90	и о ней	1	1
91	ни о какой	1	1
92	едва ли можно	2	1
93	д все это	1	1
94	с этой точки	1	1
95	мы не станем	1	1
96	только для того	1	1
97	если исходить из	1	1
98	в том или	2	1
99	и когда мы	1	1
100	как и всякий	1	1
101	припомним то что	1	1
102	то что у	3	1
103	если мы припомним	1	1
104	до конца и	1	1
105	в художественном произведении	1	1
106	то ни было	3	1
107	в гораздо более	1	1
108	с чем мы	1	1
109	лежащих в его	1	1
110	в каком случае	2	1
111	на первый взгляд	2	1
112	тот факт что	1	1
113	так что они	1	1
114	и не было	1	1
115	и в своем	1	1
116	ясно что в	2	1
117	и в этой	1	1
118	тем же самым	1	1
119	дело в том	3	1
120	друг к другу	1	1
121	т д все	1	1
122	лежащий в основе	1	1
123	но только в	2	1
124	потому что они	2	1
125	что дело здесь	1	1
126	без начала и	1	1
127	а может быть	1	1
128	есть не просто	1	1
129	а то что	2	1
130	ни в каком	4	1
131	от самого себя	1	1
132	не может быть	5	1
133	не был бы	1	1
134	будто бы и	1	1
135	вовсе не в	2	1
136	то обстоятельство что	1	1
137	и о которых	1	1
138	потому что все	1	1
139	не что иное	4	1
140	имел в виду	1	1
141	но никто не	1	1
142	потому что и	1	1
143	ничего общего с	2	1
144	то есть в	3	1
145	этой точки зрения	2	1
146	и никогда не	1	1
147	к выводу что	1	1
148	но никак не	3	1
149	не только в	2	1
150	могло бы быть	2	1
151	и все они	1	1
152	если мы все	1	1
153	указывает на какой-то	1	1
154	можно сказать что	2	1
155	в евгении онегине	1	1
156	взятые сами по	4	1
157	так же и	1	1
158	при таком понимании	1	1
159	каком случае нельзя	1	1
160	в то же	4	1
161	иначе чем это	1	1
162	мы приходим к	1	1
163	тем самым мы	1	1
164	мы припомним то	1	1
165	что за ней	1	1
166	перед нашими глазами	1	1
167	о ней не	1	1
168	взятый сам по	2	1
169	том или ином	2	1
170	может быть в	1	1
171	связи с этой	2	1
172	что и в	3	1
173	так или иначе	1	1
174	мы только что	1	1
175	же взятый в	1	1
176	формы и содержания	1	1
