N	3gram	Vinokur_Ku_2	Myshleni
1	в том что	10	19
2	по сравнению с	1	14
3	с точки зрения	8	10
4	мы могли бы	1	9
5	для того чтобы	8	8
6	с самого начала	1	7
7	к тому что	1	7
8	так же как	2	6
9	в то время	1	6
10	можно сказать что	2	6
11	в зависимости от	4	5
12	можно было бы	9	5
13	то время как	1	5
14	заключается в том	1	5
15	потому что он	2	4
16	на то что	2	4
17	как мы видели	1	4
18	письменной речи и	1	3
19	и той же	1	3
20	до сих пор	1	3
21	в этом отношении	3	3
22	в первую очередь	1	3
23	мы знаем что	2	3
24	одной и той	1	3
25	устной и письменной	1	2
26	состоит в том	1	2
27	в этом смысле	5	2
28	в этом случае	2	2
29	и там где	1	2
30	принять во внимание	1	2
31	представить себе что	1	2
32	только то что	1	2
33	на этот вопрос	2	2
34	одном и том	1	2
35	несмотря на то	2	2
36	вместе с тем	2	2
37	и то что	1	2
38	том что мы	1	2
39	в этой области	4	2
40	и том же	1	2
41	не могут быть	1	2
42	в последнее время	1	2
43	что все эти	3	2
44	с другой стороны	7	2
45	вместо того чтобы	1	2
46	оно не имеет	1	2
47	тех функций которые	1	2
48	то что мы	1	2
49	в связи с	3	2
50	в том смысле	1	2
51	могли бы сказать	1	2
52	не может быть	4	2
53	том что в	1	1
54	что иное как	1	1
55	то что я	1	1
56	что если бы	1	1
57	так как оно	1	1
58	на самом деле	2	1
59	имеет первостепенное значение	1	1
60	в том и	1	1
61	одна из основных	1	1
62	с помощью которого	1	1
63	но все это	1	1
64	только в том	2	1
65	языка но и	2	1
66	с формальной стороны	1	1
67	что мы имеем	1	1
68	сами по себе	1	1
69	что он не	1	1
70	в отличие от	2	1
71	по себе и	1	1
72	но он не	1	1
73	это наблюдается в	1	1
74	в каждом данном	1	1
75	точно так же	3	1
76	языка по сравнению	1	1
77	том и в	1	1
78	с этой точки	2	1
79	главным образом в	1	1
80	это не имеет	1	1
81	не то что	1	1
82	как мы знаем	1	1
83	в каком отношении	1	1
84	едва ли не	1	1
85	в том или	1	1
86	за собой и	1	1
87	не значит что	1	1
88	сам по себе	1	1
89	приводит к тому	1	1
90	в данном случае	1	1
91	не потому что	1	1
92	языка и что	1	1
93	не только в	4	1
94	в первый раз	1	1
95	но уже из	1	1
96	с одной стороны	1	1
97	оно приводит к	1	1
98	не только специфические	1	1
99	зависимости от того	1	1
100	ясно что в	1	1
101	как только она	1	1
102	есть в этом	1	1
103	как мы и	1	1
104	потому что они	1	1
105	в совершенно ином	1	1
106	в широком смысле	2	1
107	этой точки зрения	2	1
108	потому что и	1	1
109	есть не что	1	1
110	но с другой	1	1
111	в лучшем случае	3	1
112	только тогда когда	1	1
113	то обстоятельство что	7	1
114	не что иное	1	1
115	совершается в пределах	1	1
116	в сущности и	1	1
117	как и в	1	1
118	в свою очередь	2	1
119	связи с этим	1	1
120	того чтобы вообще	1	1
121	видно уже из	1	1
122	родного языка в	1	1
123	в самом деле	7	1
124	рабочих и крестьян	1	1
125	не может уже	1	1
126	у нас в	1	1
127	смысле этого слова	1	1
128	в другом случае	1	1
129	после того как	1	1
130	значение для всего	1	1
131	что оно приводит	1	1
132	вопрос какие же	1	1
133	именно в силу	2	1
134	языка так как	1	1
135	тех или иных	1	1
136	тем не менее	5	1
137	по сравнению со	1	1
138	при этом совершенно	1	1
139	это на примере	1	1
140	ничего принципиально нового	1	1
141	ничего общего с	1	1
142	в конце концов	3	1
143	в настоящее время	1	1
144	письменной речи в	2	1
145	и в другом	2	1
