N	2gram	Vygotskiy__3	Dialekti
1	не есть	3	40
2	и не	10	30
3	по себе	7	25
4	и в	25	18
5	точки зрения	6	17
6	может быть	13	17
7	в нем	2	16
8	ни в	9	15
9	не имеет	1	15
10	так что	2	15
11	потому что	6	14
12	значит что	4	14
13	а не	1	14
14	не только	6	13
15	и даже	1	13
16	то что	15	13
17	что в	17	13
18	в этом	14	12
19	было бы	10	12
20	с точки	1	12
21	если бы	5	12
22	и что	10	12
23	не может	6	12
24	что это	5	11
25	в себе	2	11
26	что он	6	11
27	так как	12	11
28	как бы	10	11
29	это значит	4	11
30	все это	6	11
31	то же	2	10
32	есть нечто	1	10
33	несмотря на	1	10
34	прежде всего	4	10
35	сказать что	4	10
36	и то	2	9
37	отнюдь не	4	9
38	так и	5	9
39	том что	20	9
40	никогда не	4	9
41	в том	23	9
42	сама по	1	8
43	ясно что	2	8
44	но это	5	8
45	в каком	2	8
46	также и	1	7
47	и как	5	7
48	то в	3	7
49	что она	5	7
50	что не	1	7
51	как она	3	7
52	той или	2	7
53	мы находим	1	7
54	вовсе не	1	7
55	не просто	1	7
56	но и	4	7
57	сам по	1	6
58	хотя бы	1	6
59	в чем	2	6
60	но в	1	6
61	с другой	6	6
62	не в	6	6
63	в то	4	6
64	с ним	4	6
65	ни на	2	6
66	да и	1	6
67	и он	1	5
68	отношение к	1	5
69	общего с	1	5
70	в своем	4	5
71	все же	6	5
72	на то	4	5
73	и с	1	5
74	что оно	4	5
75	в этих	2	5
76	но если	1	5
77	в отношении	6	5
78	в виду	1	5
79	в дальнейшем	1	5
80	можно было	6	5
81	мы должны	6	5
82	само по	2	5
83	говорит о	1	5
84	есть и	2	5
85	об отношении	2	5
86	или не	1	5
87	а в	4	5
88	каком случае	1	4
89	как он	3	4
90	об этом	2	4
91	он есть	1	4
92	нисколько не	1	4
93	и более	1	4
94	что эта	1	4
95	это мы	2	4
96	только и	1	4
97	не о	1	4
98	к ней	1	4
99	к тому	4	4
100	ничего общего	3	4
101	как мы	8	4
102	быть может	1	4
103	и вообще	1	4
104	о том	5	4
105	от него	1	4
106	мы видим	3	4
107	но не	6	4
108	в котором	3	4
109	в конце	1	4
110	мы можем	7	4
111	не говорит	1	4
112	как раз	1	4
113	больше того	1	4
114	как это	7	4
115	хотя и	2	4
116	так же	17	4
117	другой стороны	3	4
118	во всяком	4	4
119	отношения к	1	3
120	только потому	2	3
121	действительности и	1	3
122	есть не	1	3
123	в ней	1	3
124	а только	1	3
125	если в	3	3
126	все равно	1	3
127	что они	10	3
128	более или	1	3
129	от этого	6	3
130	в самом	3	3
131	та же	1	3
132	он не	4	3
133	всех этих	2	3
134	что ни	1	3
135	но все	2	3
136	этом смысле	2	3
137	в них	2	3
138	но реально	1	3
139	и вы	1	3
140	всегда и	1	3
141	должно быть	2	3
142	или менее	3	3
143	и почти	1	3
144	даже в	1	3
145	тому что	2	3
146	в основе	16	3
147	случае не	1	3
148	но только	3	3
149	та или	3	3
