N	2gram	Propp_Isto_4	Dialekti
1	т е	18	46
2	не есть	2	40
3	и не	9	30
4	или от	2	22
5	и есть	2	19
6	а не	6	18
7	и т	27	17
8	ничего не	5	17
9	может быть	14	17
10	то что	16	16
11	т д	24	15
12	и в	26	15
13	как бы	3	14
14	точки зрения	1	14
15	не имеет	3	14
16	так как	9	14
17	что это	2	13
18	по себе	2	13
19	того что	2	13
20	это не	5	12
21	в этом	7	11
22	и вот	2	11
23	ясно что	1	11
24	в том	3	11
25	прежде всего	1	11
26	не может	6	11
27	и все	2	11
28	том что	3	10
29	в основе	1	10
30	потому что	6	10
31	с ее	1	10
32	это и	5	9
33	то же	8	9
34	мы не	1	9
35	было бы	2	9
36	в виду	1	9
37	и что	5	9
38	уже не	5	9
39	и пр	11	9
40	все это	2	9
41	что иное	3	8
42	в чем	1	8
43	чудо не	1	8
44	не в	5	8
45	в себе	2	8
46	не только	15	8
47	ни в	2	8
48	и это	1	8
49	иное как	3	8
50	не что	3	8
51	должна быть	2	7
52	не просто	4	7
53	что именно	1	7
54	и мы	1	7
55	он есть	1	7
56	как и	7	7
57	и его	10	7
58	только в	3	7
59	что мы	3	7
60	или в	3	7
61	что он	10	7
62	что в	14	7
63	перед нами	3	6
64	хотя и	2	6
65	и тем	2	6
66	если бы	2	6
67	в то	1	6
68	что и	9	6
69	так что	2	6
70	вовсе не	4	6
71	и даже	4	6
72	а именно	3	6
73	в результате	1	6
74	тем более	1	6
75	в мифе	2	6
76	сказать что	2	6
77	той же	1	5
78	мы имеем	7	5
79	и на	2	5
80	только тогда	3	5
81	в своем	2	5
82	на то	3	5
83	что она	3	5
84	в нем	2	5
85	есть не	1	5
86	же это	2	5
87	что я	2	5
88	в ней	1	5
89	тогда когда	1	5
90	как таковой	1	5
91	таким образом	10	5
92	о том	4	5
93	так и	10	5
94	другими словами	2	5
95	можно сказать	1	5
96	именно в	1	5
97	в свете	3	5
98	если мы	1	5
99	не говорит	2	5
100	как же	1	5
101	но если	1	5
102	или по	1	4
103	хотя бы	2	4
104	что они	6	4
105	в этой	2	4
106	и как	5	4
107	и стало	1	4
108	не как	1	4
109	в силу	5	4
110	подобно тому	1	4
111	и с	5	4
112	с тем	2	4
113	и уже	1	4
114	мир и	1	4
115	она не	3	4
116	видим что	2	4
117	ничего общего	1	4
118	чудо и	1	4
119	еще не	6	4
120	в его	5	4
121	мы должны	5	4
122	мы видим	6	4
123	с ними	5	4
124	есть в	2	4
125	в одном	5	4
126	как раз	1	4
127	так же	18	4
128	в особенности	2	4
129	тому как	1	4
130	но это	3	4
131	один из	1	4
132	бы в	1	4
133	или не	1	4
134	жизни и	1	4
135	но и	12	4
136	должны быть	1	4
137	и то	6	3
138	чего не	1	3
139	что если	1	3
140	и тут	1	3
141	так чтобы	1	3
142	то мы	2	3
143	не говорят	1	3
144	со стороны	1	3
145	в истории	2	3
146	общего с	1	3
147	как в	7	3
148	с этим	2	3
149	когда он	6	3
150	и наконец	1	3
151	но в	5	3
152	та же	1	3
153	все эти	3	3
154	и если	3	3
155	же именно	1	3
156	на этом	2	3
157	в одну	2	3
158	об этом	7	3
159	мы уже	5	3
160	известно что	2	3
161	не всегда	6	3
162	в данном	3	3
163	в своей	4	3
164	нет никакого	1	3
165	мы можем	6	3
166	найти в	1	3
167	есть только	3	3
168	могут быть	6	3
169	к жизни	1	3
170	имеется в	2	3
171	вот почему	1	3
172	этот момент	2	3
173	и следовательно	1	3
174	и об	1	3
175	быть и	1	3
176	тотчас же	1	3
177	в виде	2	3
178	при помощи	10	3
179	уже нет	3	3
180	даже и	2	3
181	или иное	1	3
182	в области	2	3
183	эти две	1	3
184	что не	1	3
185	говорит о	2	3
186	у нас	2	3
187	когда она	1	3
188	из которых	5	3
189	что здесь	7	3
190	от него	2	3
191	или нет	1	3
192	или вообще	1	3
193	с ним	1	3
194	есть и	2	3
195	тем самым	1	3
196	к этому	5	3
197	тех же	2	2
198	очень много	1	2
199	он всегда	3	2
200	специально для	1	2
201	вопрос о	4	2
202	есть нечто	1	2
203	совпадает с	1	2
204	себе что	1	2
205	может дать	1	2
206	на нем	5	2
207	во всех	1	2
208	только после	1	2
209	мы будем	1	2
210	но как	1	2
211	вообще как	1	2
212	себе и	1	2
213	не видно	2	2
214	вот как	2	2
215	все же	9	2
216	что по	1	2
217	в этот	4	2
218	отношение как	1	2
219	из этих	3	2
220	думать что	1	2
221	что даже	1	2
222	при этом	3	2
223	тем не	2	2
224	с этой	2	2
225	но все	5	2
226	об этой	1	2
227	на все	1	2
228	лишь в	2	2
229	где-нибудь на	1	2
230	в них	1	2
231	показывает что	10	2
232	том как	2	2
233	в котором	1	2
234	по сравнению	3	2
235	представление о	1	2
236	что было	1	2
237	однако в	2	2
238	что есть	2	2
239	не менее	2	2
240	что эта	3	2
241	и другое	1	2
242	того как	4	2
243	как таковых	1	2
244	никогда не	2	2
245	или иная	1	2
246	и по	5	2
247	во всем	3	2
248	как не	1	2
249	не по	2	2
250	как будто	1	2
251	что на	2	2
252	не могут	2	2
253	категорию и	1	2
254	а что	1	2
255	можно и	1	2
256	и тогда	1	2
257	совершенно ясно	2	2
258	имеет никакого	1	2
259	и может	1	2
260	вещи и	1	2
261	мог бы	1	2
262	жизнь и	1	2
263	на что	1	2
264	для этого	1	2
265	по смыслу	1	2
266	о нем	1	2
267	но мы	3	2
268	и во	2	2
269	которые мы	1	2
270	и только	5	2
271	религия в	1	2
272	одной из	1	2
273	как нечто	3	2
274	и так	1	2
275	или другим	1	2
276	или сам	1	2
277	в качестве	7	2
278	себя в	2	2
279	чуда или	1	2
280	конечно не	2	2
281	то и	1	2
282	в нашей	1	2
283	не дает	2	2
284	из них	2	2
285	был бы	1	2
286	и их	2	2
287	тем что	5	2
288	от того	2	2
289	не было	1	2
290	или иначе	1	2
291	с той	2	2
292	другой стороны	4	2
293	именно так	1	2
294	его как	2	2
295	е в	3	2
296	понятие о	1	2
297	только теперь	2	2
298	в частности	2	2
299	вместе с	6	2
300	как это	3	2
301	и жизни	1	2
302	к своему	3	2
303	сравнению с	3	2
304	что же	1	2
305	мы еще	1	2
306	или другого	1	2
307	но для	2	2
308	не мог	3	2
309	показать как	1	2
310	не объясняет	1	2
311	и ни	1	2
312	главным образом	2	2
313	только что	3	2
314	а как	2	2
315	что этот	4	2
316	это все	1	2
317	цель и	1	2
318	и при	3	2
319	самое что	1	2
320	видим в	1	2
321	точно так	5	2
322	все что	4	2
323	но нечто	1	1
324	говорили о	1	1
325	говоря о	1	1
326	четыре типа	1	1
327	же как	13	1
328	предполагает что	1	1
329	именно и	1	1
330	е как	1	1
331	с кем	1	1
332	д в	1	1
333	он может	2	1
334	от леса	1	1
335	переход от	1	1
336	вопроса не	1	1
337	к другому	1	1
338	дело не	2	1
339	имеем и	2	1
340	все те	1	1
341	видеть в	2	1
342	в зависимости	1	1
343	которое может	1	1
344	их и	1	1
345	бы уже	1	1
346	я предполагаю	1	1
347	при анализе	1	1
348	он как	1	1
349	только это	2	1
350	его понятием	1	1
351	но она	1	1
352	быть выяснена	1	1
353	то это	5	1
354	и он	3	1
355	очень часто	1	1
356	собой в	2	1
357	в религии	3	1
358	на них	1	1
359	он сам	1	1
360	знаем что	7	1
361	что люди	1	1
362	все будет	1	1
363	в юности	1	1
364	видели что	3	1
365	к богу	1	1
366	очевидно что	1	1
367	отношение к	2	1
368	тут же	2	1
369	и я	1	1
370	исторически и	2	1
371	как говорит	1	1
372	в одной	3	1
373	эта связь	5	1
374	как к	1	1
375	что нет	1	1
376	верой в	1	1
377	целый ряд	1	1
378	тот же	1	1
379	имеет в	1	1
380	же нельзя	1	1
381	не можем	1	1
382	говорят о	1	1
383	сказании о	1	1
384	за это	2	1
385	жизни так	1	1
386	когда будет	1	1
387	что так	1	1
388	и тот	2	1
389	ничего и	1	1
390	роль в	1	1
391	имеем в	2	1
392	лет тому	1	1
393	дальше и	1	1
394	чтобы установить	1	1
395	вообще не	1	1
396	как он	6	1
397	нам и	1	1
