N	3gram	Vygotskiy__3	Problemy
1	с точки зрения	1	8
2	до сих пор	1	7
3	по отношению к	2	5
4	сам по себе	1	5
5	как и все	1	4
6	в отличие от	6	4
7	сама по себе	1	4
8	не может быть	2	4
9	друг с другом	5	4
10	более или менее	1	3
11	можно было бы	5	3
12	мы уже говорили	5	3
13	как мы увидим	2	3
14	с другой стороны	3	3
15	той или иной	2	3
16	как и в	2	3
17	в этом смысле	2	2
18	того и другого	2	2
19	как если бы	1	2
20	уже говорили что	2	2
21	в конце концов	1	2
22	то время как	4	2
23	друг к другу	1	2
24	тем не менее	5	2
25	в него как	1	2
26	в то время	4	2
27	двух точек зрения	1	2
28	на то что	3	2
29	друг от друга	1	2
30	человека и его	1	2
31	о том как	1	1
32	мы и в	1	1
33	его лежит не	1	1
34	остается тем же	1	1
35	время как в	1	1
36	связи с теми	1	1
37	предмете и это	1	1
38	в том числе	1	1
39	даны в прямой	1	1
40	то же самое	1	1
41	же как и	4	1
42	тот же самый	1	1
43	хотя бы и	1	1
44	сами по себе	3	1
45	является одним из	1	1
46	бы то ни	1	1
47	между тем как	1	1
48	так как если	1	1
49	в собственном смысле	6	1
50	том числе и	1	1
51	увидим дальше что	1	1
52	том или ином	1	1
53	с двух точек	1	1
54	на него в	1	1
55	в котором все	1	1
56	что было бы	1	1
57	в значительной степени	1	1
58	мы увидим дальше	1	1
59	со всеми его	1	1
60	а как бы	1	1
61	что он так	1	1
62	не в его	1	1
63	то ни было	1	1
64	мы не знаем	1	1
65	с одной стороны	5	1
66	на этот раз	1	1
67	смысле этого слова	4	1
68	в связи с	5	1
69	всеми остальными и	1	1
70	так или иначе	1	1
71	все же не	1	1
72	перед нами в	1	1
73	собственном смысле слова	2	1
74	во всяком случае	4	1
75	и в том	1	1
76	не мог бы	3	1
77	если бы оно	1	1
78	о том что	3	1
79	но тем не	1	1
80	над всеми остальными	1	1
81	так и в	2	1
82	в такой форме	1	1
83	само по себе	2	1
84	этой точки зрения	2	1
85	мы будем говорить	1	1
86	на которой он	1	1
87	в известной степени	1	1
88	с ними все	1	1
89	как мы уже	2	1
90	связи между словами	1	1
91	в том что	17	1
92	в процессе его	1	1
93	мы увидим что	1	1
94	как мы говорили	1	1
95	но по своей	1	1
