N	2gram	Bakhtin_Fr_3	Problema
1	и в	40	30
2	в своей	6	22
3	то есть	18	21
4	не только	13	18
5	то что	5	18
6	в этом	15	17
7	том что	4	17
8	и даже	4	14
9	таким образом	10	13
10	но и	11	13
11	потому что	2	13
12	также и	4	12
13	о том	4	12
14	в его	13	12
15	а именно	1	12
16	в том	8	12
17	и не	13	12
18	так что	1	11
19	в своем	7	11
20	у него	8	11
21	в этой	3	10
22	в виде	1	10
23	точки зрения	2	10
24	все же	2	9
25	но в	8	9
26	и вообще	1	9
27	который в	2	9
28	только в	3	9
29	и все	9	9
30	сказать что	3	9
31	с точки	1	8
32	никак не	3	8
33	в конце	3	8
34	вовсе не	12	8
35	но не	2	7
36	как и	11	7
37	не в	1	7
38	никогда не	1	7
39	на землю	2	7
40	связи с	6	7
41	у нас	4	7
42	здесь не	3	7
43	в дальнейшем	2	7
44	так и	3	7
45	что он	2	7
46	до нас	7	7
47	мы находим	3	7
48	может быть	9	7
49	говорит о	1	7
50	в связи	5	7
51	подобного рода	1	7
52	в результате	1	7
53	вместе с	3	7
54	и на	8	6
55	тут же	2	6
56	и как	3	6
57	в нем	5	6
58	его в	1	6
59	несмотря на	1	6
60	можно найти	1	6
61	и его	17	6
62	можно сказать	2	6
63	и что	1	6
64	что и	3	6
65	так как	4	6
66	с другой	2	6
67	прежде всего	16	6
68	как бы	3	6
69	и для	5	6
70	а в	3	6
71	другой стороны	1	6
72	в году	5	5
73	в которой	2	5
74	за это	1	5
75	и с	8	5
76	с тем	1	5
77	он и	7	5
78	еще в	3	5
79	нисколько не	1	5
80	но он	2	5
81	что этот	1	5
82	не менее	2	5
83	и притом	1	5
84	и о	4	5
85	людей в	1	5
86	и у	2	5
87	и их	1	5
88	а не	5	5
89	не может	3	5
90	так же	1	5
91	как раз	5	5
92	будто бы	1	5
93	в самом	6	5
94	что в	12	5
95	к людям	1	4
96	того же	2	4
97	и он	1	4
98	отнюдь не	1	4
99	и к	3	4
100	в себе	3	4
101	при этом	3	4
102	но все	3	4
103	об этом	3	4
104	было бы	4	4
105	ни в	4	4
106	не так	3	4
107	в то	6	4
108	как о	2	4
109	но даже	1	4
110	за что	1	4
111	все еще	1	4
112	огонь и	2	4
113	и сам	2	4
114	нас в	2	4
115	или в	1	4
116	в качестве	1	4
117	для людей	1	4
118	даже и	2	4
119	далеко не	2	4
120	еще и	2	4
121	нового времени	2	4
122	в частности	3	4
123	именно для	1	4
124	в смысле	1	4
125	под названием	1	4
126	из этого	2	4
