N	2gram	Bakhtin_Fr_6	Narrotol
1	не только	10	26
2	а не	2	17
3	но и	13	15
4	при этом	3	14
5	в том	2	14
6	и не	3	14
7	в этом	12	13
8	и в	41	13
9	том что	7	13
10	только в	3	11
11	в частности	2	11
12	может быть	2	10
13	в данном	3	10
14	своего рода	1	9
15	так и	5	9
16	то есть	24	9
17	а в	4	9
18	в себе	5	8
19	то что	10	8
20	не в	4	8
21	не может	4	8
22	к себе	2	7
23	у него	7	6
24	в своем	5	6
25	все же	4	6
26	и к	1	6
27	но в	8	6
28	в жизни	1	6
29	никогда не	8	6
30	ничего не	1	6
31	данном случае	2	6
32	и т.п	19	6
33	можно сказать	1	6
34	а также	5	6
35	в его	7	6
36	вслед за	1	6
37	того что	3	6
38	прежде всего	10	6
39	как бы	7	6
40	героя в	1	6
41	что он	6	5
42	как в	4	5
43	хотя и	2	5
44	в нем	16	5
45	он не	2	5
46	таким образом	17	5
47	на протяжении	1	5
48	и тем	1	5
49	далеко не	1	5
50	точки зрения	2	5
51	в котором	4	5
52	место в	1	5
53	не столько	1	5
54	в то	6	5
55	на него	1	5
56	о том	9	5
57	в форме	2	5
58	с одной	4	5
59	по отношению	1	5
60	с другой	4	5
61	одной стороны	4	5
62	в той	5	5
63	отношению к	1	5
64	то же	5	4
65	и мира	1	4
66	в ее	5	4
67	в этой	8	4
68	перед нами	3	4
69	что это	5	4
70	уже не	1	4
71	об этом	1	4
72	в глазах	1	4
73	в своей	2	4
74	в конце	2	4
75	не менее	1	4
76	в себя	1	4
77	времени и	2	4
78	как у	3	4
79	и т.д	1	4
80	в другом	4	4
81	свидетельствует о	1	4
82	для него	1	4
83	у нее	1	4
84	как и	7	4
85	мира в	2	4
86	как это	2	4
87	в литературе	5	4
88	не является	1	4
89	и все	9	4
90	с ним	4	4
91	и у	2	4
92	жизни и	3	4
93	что в	7	4
94	все что	4	4
95	самом деле	4	3
96	нам в	1	3
97	с его	5	3
98	но не	2	3
99	что они	2	3
100	в целом	1	3
101	все эти	11	3
102	и его	13	3
103	так сказать	2	3
104	и по	1	3
105	самим собой	2	3
106	он является	2	3
107	характер и	2	3
108	которой он	1	3
109	и того	1	3
110	точку зрения	1	3
111	одна из	1	3
112	того чтобы	4	3
113	же время	5	3
114	этом отношении	3	3
115	той или	1	3
116	и когда	2	3
117	и сам	3	3
118	мира и	2	3
119	действующих лиц	1	3
120	между собой	1	3
121	о котором	4	3
122	о нем	1	3
123	внимание на	2	3
124	существенную роль	3	3
125	это не	1	3
126	один из	6	3
127	с ними	1	3
128	никак не	3	3
129	между тем	2	3
130	или даже	1	3
131	как раз	2	3
132	и даже	4	3
133	или иной	1	3
134	да и	1	3
135	с этой	3	3
136	и для	3	3
137	лицо и	2	3
138	а к	1	3
139	сказать что	6	3
140	к его	1	3
141	в таком	1	3
142	он может	1	2
143	из города	1	2
144	должна быть	2	2
145	мы не	2	2
146	ему в	1	2
147	подчеркнуть что	5	2
148	в ней	4	2
149	еще не	1	2
150	он сам	3	2
151	в чем	3	2
152	на самом	1	2
153	себе и	1	2
154	в центре	2	2
155	со своей	1	2
156	в самом	10	2
157	в нашем	1	2
158	из этих	2	2
159	раз в	2	2
160	роль в	4	2
161	как он	2	2
162	жизнью и	1	2
163	именно то	1	2
164	чтобы в	1	2
165	той же	5	2
166	зрения на	1	2
167	было бы	3	2
168	должен был	1	2
169	со своими	1	2
170	несмотря на	1	2
171	с точки	2	2
172	и что	5	2
173	от его	1	2
174	всякий раз	1	2
175	и другого	1	2
176	но он	5	2
177	что с	1	2
178	в обоих	1	2
179	не имеет	1	2
180	как о	2	2
181	говорить о	2	2
182	потому что	3	2
183	для нас	2	2
184	с таким	1	2
185	не вполне	1	2
186	в области	2	2
187	у нас	4	2
188	и здесь	1	2
189	все то	5	2
190	мы узнаем	2	2
191	и он	5	2
192	здесь не	1	2
193	себе самом	2	2
194	можно было	1	2
195	те же	3	2
196	начала и	1	2
197	во второй	1	2
198	том как	1	2
199	восходит к	1	2
200	что и	1	2
201	казалось что	1	2
202	со всеми	2	2
203	себя в	2	2
204	в начале	3	2
205	о них	1	2
206	у меня	1	2
207	одно из	1	2
208	а то	1	2
209	могло бы	1	2
210	вовсе не	7	2
211	в других	1	2
212	именно в	4	2
213	а с	1	2
214	нового времени	4	2
215	говорит о	1	2
216	превращается в	2	2
217	картину мира	1	2
218	на фоне	1	2
219	так же	5	2
220	в него	3	2
221	в строгом	1	2
222	к своему	1	2
223	о чем	1	2
224	видит в	1	2
225	думать о	1	2
226	другого человека	1	2
227	в церкви	1	2
228	к эпизоду	1	2
229	но это	3	2
230	это был	1	2
231	к которому	1	2
232	потому не	1	2
233	в результате	4	2
234	бы в	2	2
235	тем более	2	2
236	самим актом	1	2
237	во время	9	2
238	они все	1	2
239	по поводу	1	2
240	как на	1	2
241	они не	3	2
242	и шире	1	1
243	границы между	9	1
244	одним из	4	1
245	также и	6	1
246	например в	6	1
247	достаточно вспомнить	1	1
248	все остальное	1	1
249	мир где	1	1
250	это и	2	1
251	каждый из	2	1
252	тем же	1	1
253	между двумя	1	1
254	из его	1	1
255	он уже	1	1
256	ведь и	2	1
257	поскольку их	1	1
258	в зависимости	1	1
259	обновления и	1	1
260	более не	1	1
261	подобного не	1	1
262	как во	3	1
263	а для	2	1
264	и многочисленные	1	1
265	и другая	1	1
266	вместо того	3	1
267	после первого	1	1
268	совершенно чужда	1	1
269	зависимости от	1	1
270	и говорить	1	1
271	события здесь	1	1
272	что теперь	1	1
273	в xix	1	1
274	в уста	1	1
275	это действительно	1	1
276	сам а	1	1
277	во всех	17	1
278	свою жизнь	1	1
279	в новом	2	1
280	отношение к	1	1
281	не просто	1	1
282	за пределы	2	1
283	природа в	1	1
284	рассказ о	1	1
285	чем же	1	1
286	как говорит	1	1
287	наряду с	1	1
288	в одной	3	1
289	внешнего и	1	1
290	за этим	1	1
291	и нет	1	1
292	что касается	1	1
293	им в	1	1
294	и как	4	1
295	и наконец	4	1
296	более или	1	1
297	здесь и	8	1
298	это их	1	1
299	о самом	1	1
300	литературном образе	1	1
301	то в	1	1
302	за свои	2	1
303	в которой	1	1
304	в литературном	1	1
305	т.п но	3	1
306	к месту	1	1
307	бы не	1	1
308	в главе	2	1
309	и трудное	1	1
310	он то	1	1
311	говорит не	1	1
312	не могла	1	1
313	и стало	1	1
314	этом своем	1	1
315	события в	1	1
316	из виду	1	1
317	очевидным что	1	1
318	в плане	3	1
319	быть самим	1	1
320	из него	1	1
321	на этом	2	1
322	людей и	3	1
323	с собой	1	1
324	исходя из	1	1
325	выражение и	1	1
326	есть все	1	1
327	конечно в	2	1
328	его не	1	1
329	обоих случаях	1	1
330	отца и	1	1
331	матери и	1	1
332	здесь нет	1	1
333	смерть и	1	1
334	ни в	1	1
335	но уже	2	1
336	пространственных и	1	1
337	и особенно	3	1
338	эту тему	1	1
339	строгом смысле	1	1
340	и небо	1	1
341	в развитии	2	1
342	при виде	1	1
343	обратимся к	1	1
344	не мог	3	1
345	между ними	3	1
346	одного и	2	1
347	и конец	2	1
348	и видит	1	1
349	на первый	3	1
350	или менее	1	1
351	где жизнь	1	1
352	есть в	3	1
353	первой главы	1	1
354	ничего подобного	1	1
355	в следующем	1	1
356	одним и	1	1
357	может выговорить	1	1
358	в которых	1	1
359	мысли и	1	1
360	из земли	2	1
361	признать что	1	1
362	своем собственном	1	1
363	мир и	1	1
364	через посредство	1	1
365	их в	2	1
366	и относительно	1	1
367	не могли	1	1
368	нам историю	1	1
369	для нее	1	1
370	новое и	1	1
371	объясняет он	1	1
372	всего его	1	1
373	не готово	1	1
374	связи с	2	1
375	совершенно новая	1	1
376	в отношении	1	1
