N	2gram	Vygotskiy__5	Psycholo
1	и в	16	38
2	то что	26	35
3	все время	1	30
4	в том	18	25
5	в самом	4	25
6	самом деле	3	21
7	что в	16	20
8	может быть	9	19
9	и что	12	18
10	на то	1	16
11	что она	2	16
12	точки зрения	18	16
13	в ней	2	15
14	том что	15	14
15	если бы	8	14
16	как бы	5	14
17	потому что	21	14
18	в этом	25	13
19	в этой	6	13
20	совершенно ясно	2	13
21	не только	16	12
22	таким образом	19	12
23	было бы	10	12
24	не в	6	12
25	мы видим	4	12
26	мы увидим	1	12
27	что он	25	11
28	то же	8	10
29	в сущности	13	10
30	что это	1	10
31	и не	12	10
32	же самое	4	10
33	и все	1	10
34	о которых	1	9
35	с точки	9	9
36	того чтобы	17	9
37	и то	4	8
38	с этим	3	8
39	все же	3	8
40	и как	3	8
41	говорит что	5	8
42	с тем	3	8
43	как и	8	8
44	в одном	3	8
45	видим что	2	8
46	и это	1	8
47	но только	2	8
48	так что	4	8
49	вовсе не	2	8
50	как раз	1	8
51	для того	14	8
52	перед нами	1	8
53	для нас	1	8
54	из этого	2	8
55	показать что	3	7
56	мы уже	1	7
57	с другой	4	7
58	заключается в	5	7
59	сущности говоря	4	7
60	мы можем	6	7
61	не может	18	7
62	как мы	10	7
63	в ее	1	7
64	что у	2	7
65	никак не	3	7
66	между тем	3	7
67	увидеть что	1	7
68	а не	10	7
69	а в	3	7
70	и на	6	6
71	как это	8	6
72	он не	8	6
73	легко показать	1	6
74	мы видели	3	6
75	в котором	2	6
76	тому что	5	6
77	она не	1	6
78	не имеет	4	6
79	самого начала	5	6
80	уже из	1	6
81	и его	3	6
82	к тому	6	6
83	указывает на	2	6
84	с самого	5	6
85	ясно что	1	6
86	и здесь	2	6
87	о том	8	6
88	один из	1	6
89	с одной	3	6
90	если мы	7	6
91	из них	2	6
92	так как	16	6
93	до сих	3	6
94	которых мы	1	6
95	там где	1	6
96	он говорит	1	6
97	двух противоположных	1	5
98	должна быть	5	5
99	мы не	3	5
100	я не	2	5
101	в своем	5	5
102	могли бы	6	5
103	в которой	5	5
104	так сказать	1	5
105	на этом	3	5
106	в другом	6	5
107	к которым	2	5
108	несмотря на	1	5
109	иначе говоря	1	5
110	в своей	2	5
111	казалось бы	4	5
112	чтобы увидеть	1	5
113	в его	11	5
114	в какой	6	5
115	но и	6	5
116	одной стороны	3	5
117	вместе с	4	5
118	в той	6	5
119	сих пор	3	5
120	другой стороны	2	5
121	совершенно не	2	5
122	на деле	1	4
123	что эти	2	4
124	что если	4	4
125	которую мы	2	4
126	время как	4	4
127	во всех	2	4
128	мысль что	4	4
129	не то	4	4
130	что они	5	4
131	как в	5	4
132	когда он	2	4
133	в целом	4	4
134	все эти	4	4
135	в тех	1	4
136	в себе	1	4
137	если он	2	4
138	в нем	7	4
139	при этом	4	4
140	здесь мы	1	4
141	иной с	1	4
142	но если	6	4
143	что этот	1	4
144	что эта	3	4
145	что с	5	4
146	и другое	4	4
147	из него	1	4
148	никогда не	5	4
149	больше чем	3	4
150	в самой	1	4
151	как будто	2	4
152	и совершенно	1	4
153	в виду	2	4
154	образом мы	1	4
155	что и	3	4
156	только в	10	4
157	не можем	1	4
158	при помощи	1	4
159	у него	6	4
160	плана в	1	4
161	и даже	2	4
162	и между	2	4
163	обратиться к	2	4
164	из которых	3	4
165	по своему	3	4
166	того что	16	4
167	мы могли	7	4
168	и для	1	4
169	в свою	4	4
170	сказать что	13	4
171	ее в	3	4
172	в своих	2	4
173	того же	7	3
174	мы может	1	3
175	полагает что	1	3
176	оба эти	4	3
177	и к	2	3
178	но в	6	3
179	состоит в	6	3
180	одно и	1	3
181	что все	6	3
182	конечно в	1	3
183	бы в	4	3
184	его в	2	3
185	и тем	3	3
186	ни в	1	3
187	в них	2	3
188	со всей	1	3
189	в такой	5	3
190	без всяких	2	3
191	она в	1	3
192	мы говорили	2	3
193	место в	1	3
194	из области	2	3
195	стоит только	2	3
196	с теми	1	3
197	в то	5	3
198	в плане	1	3
199	того как	5	3
200	в основе	8	3
201	именно это	2	3
202	как только	1	3
203	где он	1	3
204	и о	1	3
205	из двух	1	3
206	и которые	1	3
207	к тем	1	3
208	он был	1	3
209	были бы	1	3
210	и только	1	3
211	тот же	5	3
212	уже говорили	1	3
213	не так	1	3
214	к ним	2	3
215	тем что	5	3
216	ссылается на	1	3
217	такое же	2	3
218	что не	1	3
219	то и	2	3
220	мы хотим	1	3
221	в речи	1	3
222	я говорю	1	3
223	это одно	1	3
224	указывал на	1	3
225	который мы	2	3
226	только для	2	3
227	но это	3	3
228	все это	2	3
229	главным образом	1	3
230	ее основе	1	3
231	прав когда	1	3
232	к этому	3	3
233	как на	3	3
234	не иначе	2	2
235	отношения к	2	2
236	например в	1	2
237	на самом	1	2
238	он может	3	2
239	что когда	1	2
240	нас на	1	2
241	не имеют	2	2
242	и больше	1	2
243	той же	4	2
244	и ничего	1	2
245	совпадает с	2	2
246	между собой	13	2
247	на их	2	2
248	столь же	2	2
249	всего этого	1	2
250	что его	1	2
251	бы она	1	2
252	но как	3	2
253	с самой	1	2
254	и вниманием	1	2
255	в общем	1	2
256	очевидно что	2	2
