N	3gram	Vygotskiy__5	Dialekti
1	и т д	3	15
2	по крайней мере	1	9
3	с точки зрения	2	8
4	в том что	14	6
5	потому что она	1	5
6	то или иное	1	4
7	одно и то	3	4
8	и то же	3	4
9	только то что	1	4
10	о том что	6	4
11	с другой стороны	5	4
12	в том смысле	1	4
13	что иное как	2	3
14	в самом деле	5	3
15	принять во внимание	2	3
16	сами по себе	2	3
17	как будто бы	1	3
18	может быть и	2	3
19	то время как	1	3
20	сам по себе	3	3
21	не что иное	2	3
22	по себе не	2	3
23	ни в каком	1	3
24	не может быть	2	3
25	в то время	1	3
26	можно сказать что	2	3
27	не в состоянии	3	2
28	потому что он	2	2
29	иметь в виду	3	2
30	более или менее	1	2
31	что это только	1	2
32	до сих пор	5	2
33	в зависимости от	6	2
34	если принять во	1	2
35	и т п	3	2
36	в противоположность этому	1	2
37	и в частности	1	2
38	в данном случае	2	2
39	не только в	2	2
40	вовсе не обязательно	1	2
41	так как это	3	2
42	не могут быть	1	2
43	само по себе	2	2
44	с самого начала	3	2
45	что в нем	1	2
46	потому что они	1	2
47	то же самое	3	2
48	она не есть	1	2
49	том что она	1	1
50	том что в	1	1
51	все что угодно	1	1
52	и то что	3	1
53	это не может	1	1
54	одному тому что	1	1
55	тех пор пока	2	1
56	только потому что	1	1
57	в степени или	1	1
58	по одному тому	1	1
59	как только мы	1	1
60	но только не	1	1
61	ни в каких	1	1
62	не только о	1	1
63	равно как и	1	1
64	на самом деле	2	1
65	в этом смысле	1	1
66	в том и	2	1
67	одна из основных	1	1
68	одной стороны и	1	1
69	же как и	1	1
70	что угодно но	1	1
71	и во многих	1	1
72	его значение в	1	1
73	мы находим в	1	1
74	и часто совершенно	1	1
75	и даже прямо	1	1
76	если скажем что	1	1
77	то что эти	1	1
78	в этом отношении	3	1
79	том что именно	1	1
80	обычной жизни и	1	1
81	художественной форме и	1	1
82	говорил что он	1	1
83	выражение но и	1	1
84	действий и мы	1	1
85	и не важно	1	1
86	вместе с тем	3	1
87	так как все	1	1
88	не то что	1	1
89	во внимание что	1	1
90	по самому существу	1	1
91	так же как	2	1
92	она еще не	1	1
93	с одной стороны	12	1
94	даже в ее	1	1
95	в конце концов	2	1
96	так как они	1	1
97	самом деле это	1	1
98	нет ни одной	1	1
99	и в этом	1	1
100	и при этом	1	1
101	т д мы	1	1
102	угодно но только	1	1
103	и в этой	1	1
104	как и вообще	1	1
105	в последнее время	1	1
106	приводит к тому	1	1
107	все же не	1	1
108	мы никогда не	2	1
109	есть не только	1	1
110	ошибемся если скажем	1	1
111	только в очень	1	1
112	о котором мы	3	1
113	когда мы говорим	1	1
114	и в том	1	1
115	данном случае в	1	1
116	именно в том	2	1
117	друг с другом	3	1
118	того или иного	1	1
119	как и то	1	1
120	и та простая	1	1
121	надо сказать что	1	1
122	по себе как	1	1
123	и как бы	4	1
124	по сравнению с	4	1
125	заключается в том	6	1
126	то что мы	2	1
127	а не ее	1	1
128	это и не	1	1
129	внимание на тот	1	1
130	различие и в	1	1
131	больше чем в	1	1
132	вопрос о том	2	1
133	сказать что эта	1	1
134	что обе эти	1	1
135	той или иной	2	1
136	речь идет о	1	1
137	до тех пор	2	1
138	же самое мы	1	1
139	и когда мы	3	1
140	к тому что	6	1
141	том что он	1	1
142	но как только	1	1
143	на задний план	1	1
144	в жизни и	1	1
145	обратим внимание на	1	1
146	и в другом	1	1
