N	3gram	Propp_Isto_3	Dialekti
1	и т д	15	15
2	с точки зрения	1	9
3	в том что	5	9
4	что иное как	3	8
5	не что иное	3	8
6	не может быть	1	6
7	есть не что	1	5
8	это и есть	1	4
9	подобно тому как	1	4
10	и той же	1	3
11	ничего не говорят	1	3
12	одной и той	1	3
13	на то что	1	3
14	в чем же	1	2
15	равно как и	1	2
16	т е не	1	2
17	точно так же	2	2
18	с этой точки	1	2
19	ничего общего с	1	2
20	солнца и луны	1	2
21	этой точки зрения	1	2
22	если вы не	1	2
23	в свою очередь	1	2
24	мы видим что	4	2
25	тем не менее	5	2
26	но прежде всего	1	1
27	что в этом	1	1
28	это так то	1	1
29	мы имеем дело	1	1
30	как это делается	1	1
31	и пр но	1	1
32	из этих трех	1	1
33	что в данном	1	1
34	и даже не	1	1
35	который уже не	1	1
36	отличаются друг от	1	1
37	это или нет	1	1
38	в силу того	1	1
39	вы не верите	1	1
40	самом же деле	1	1
41	т е мы	1	1
42	так как мы	1	1
43	и пр для	1	1
44	можно сказать что	1	1
45	сказать что отношения	1	1
46	на самом же	1	1
47	мы видим в	1	1
48	по себе ничего	1	1
49	с тем что	1	1
50	нет ничего удивительного	1	1
51	о себе в	1	1
52	и на нем	1	1
53	в своем исследовании	1	1
54	и то что	2	1
55	в жизни и	1	1
56	если это так	1	1
57	не говорят о	1	1
58	в данном случае	3	1
59	не только в	1	1
60	себе ничего не	1	1
61	нет ничего специфически	1	1
62	на этом придется	1	1
63	то что было	1	1
64	так или иначе	1	1
65	в связи с	3	1
66	но тем не	2	1
67	то обстоятельство что	1	1
68	в этом случае	5	1
69	пр но для	1	1
70	о том что	2	1
71	в этом мифе	1	1
72	и вместе с	1	1
73	не только не	2	1
74	и прежде всего	1	1
75	в себя и	1	1
76	но все же	2	1
77	на самый факт	1	1
78	с другой стороны	7	1
79	друг от друга	1	1
80	после того как	1	1
81	но если бы	1	1
82	т д как	1	1
83	мы имеем далее	1	1
84	может быть в	1	1
85	из того что	1	1
86	т д в	1	1
87	и не видно	1	1
