N	2gram	Tiupa_Anal_1	Dialekti
1	не есть	8	40
2	и не	21	30
3	и есть	3	19
4	а не	17	18
5	и т	3	17
6	ничего не	1	17
7	может быть	29	17
8	то что	6	16
9	и в	18	15
10	как бы	5	14
11	точки зрения	6	14
12	так как	2	14
13	что это	1	13
14	по себе	4	13
15	того что	4	13
16	это не	6	12
17	в этом	13	11
18	в том	27	11
19	прежде всего	6	11
20	не может	22	11
21	и все	3	11
22	о личности	1	10
23	том что	12	10
24	в основе	6	10
25	потому что	2	10
26	личности и	1	10
27	она есть	2	10
28	то же	9	9
29	мы не	1	9
30	было бы	2	9
31	с точки	4	9
32	в виду	1	9
33	и что	1	9
34	уже не	4	9
35	что иное	5	8
36	в чем	1	8
37	не в	14	8
38	в себе	11	8
39	не только	15	8
40	ни в	4	8
41	и о	2	8
42	и ее	1	8
43	иное как	5	8
44	не что	4	8
45	должна быть	1	7
46	не просто	2	7
47	что именно	2	7
48	как и	13	7
49	по крайней	1	7
50	и его	5	7
51	что оно	1	7
52	только в	6	7
53	крайней мере	1	7
54	что мы	3	7
55	или в	1	7
56	личность есть	2	7
57	что он	3	7
58	что в	5	7
59	мифа и	1	6
60	перед нами	1	6
61	хотя и	1	6
62	и тем	1	6
63	если бы	3	6
64	в то	9	6
65	же время	6	6
66	что и	3	6
67	так что	1	6
68	вовсе не	2	6
69	и даже	1	6
70	а именно	3	6
71	нет ничего	2	6
72	в результате	1	6
73	тем более	2	6
74	ни на	1	6
75	той же	2	5
76	мы имеем	6	5
77	в сущности	6	5
78	и на	5	5
79	быть в	1	5
80	с его	3	5
81	только тогда	1	5
82	субъекта и	4	5
83	и объекта	1	5
84	то в	2	5
85	учение о	1	5
86	в нем	3	5
87	есть не	8	5
88	в ней	1	5
89	того чтобы	3	5
90	тогда когда	2	5
91	я не	1	5
92	в каком	1	5
93	таким образом	3	5
94	о том	5	5
95	в себя	6	5
96	так и	4	5
97	можно сказать	2	5
98	именно в	4	5
99	не говорит	1	5
100	для того	4	5
101	личности в	3	5
102	знания и	1	5
103	и для	1	5
104	также и	2	4
105	или по	1	4
106	оно есть	1	4
107	хотя бы	3	4
108	в этой	5	4
109	в течение	1	4
110	и как	5	4
111	не как	1	4
112	в силу	3	4
113	подобно тому	3	4
114	то ни	3	4
115	и с	2	4
116	этом смысле	1	4
117	с тем	1	4
118	и уже	1	4
119	бытия и	2	4
120	уже о	1	4
121	той или	6	4
122	что все	1	4
123	еще не	3	4
124	в его	13	4
125	мы должны	1	4
126	есть в	1	4
127	ни с	3	4
128	в одном	1	4
129	не о	2	4
130	как раз	1	4
131	отнюдь не	15	4
132	результате которой	1	4
133	в особенности	1	4
134	тому как	3	4
135	личность как	1	4
136	но это	1	4
137	один из	2	4
138	тех или	2	4
139	или не	2	4
140	жизни и	1	4
141	но и	17	4
142	себя как	1	3
143	то на	1	3
144	отношения к	2	3
145	и то	2	3
146	едва ли	2	3
147	со стороны	2	3
148	как в	1	3
149	и наконец	1	3
