N	3gram	Bakhtin_Pr_4	Istorich
1	в этих случаях	2	7
2	с другой стороны	3	7
3	в этом случае	1	5
4	до сих пор	8	5
5	в том что	2	5
6	в данном случае	1	3
7	в связи с	1	3
8	другой стороны и	1	3
9	по отношению к	5	2
10	и в других	2	2
11	здесь можно только	1	2
12	таким образом и	1	2
13	с одной стороны	1	2
14	во всяком случае	1	2
15	о том что	2	2
16	в одном из	2	2
17	но все же	1	2
18	мы имеем в	3	2
19	как и в	3	2
20	к тому же	1	2
21	на ту же	1	1
22	хотя и не	2	1
23	даже в самых	1	1
24	но прежде всего	1	1
25	все эти вопросы	1	1
26	из этих трех	2	1
27	и к нему	1	1
28	в том числе	4	1
29	и функций в	1	1
30	как если бы	2	1
31	с точки зрения	9	1
32	вступают в брак	1	1
33	мы не будем	1	1
34	что он ничего	1	1
35	сами по себе	2	1
36	и так или	1	1
37	так как мы	1	1
38	но и в	2	1
39	как мы увидим	3	1
40	иначе обстоит дело	1	1
41	на самом же	1	1
42	берет на себя	1	1
43	что в нем	1	1
44	даже показаться что	1	1
45	можно было бы	2	1
46	может даже показаться	1	1
47	это вовсе не	2	1
48	вследствие чего она	1	1
49	можно наблюдать что	1	1
50	может быть и	1	1
51	правда в несколько	1	1
52	они еще не	1	1
53	не только в	1	1
54	мы находим и	1	1
55	мы увидим дальше	1	1
56	так или иначе	1	1
57	дело конечно не	1	1
58	все же не	1	1
59	сих пор не	2	1
60	перед тем как	1	1
61	так же как	1	1
62	может быть разрешен	1	1
63	но они не	1	1
64	и вместе с	1	1
65	существенно отличается от	1	1
66	не может быть	8	1
67	с самого начала	1	1
68	но в этом	1	1
69	и даже не	1	1
70	у него как	1	1
71	можно сказать что	2	1
72	к своему собственному	1	1
73	также и в	1	1
74	друг от друга	1	1
75	в большинстве случаев	8	1
76	после того как	1	1
77	нет мы увидим	1	1
78	со своей противоположностью	1	1
79	увидим дальше что	1	1
80	друг с другом	5	1
81	самом же деле	1	1
82	и все что	1	1
83	друг друга и	1	1
84	здесь не только	1	1
85	той роли которую	1	1
86	на этот вопрос	2	1
87	в жизни и	1	1
88	мы будем рассматривать	1	1
89	в своей жизни	1	1
