N	3gram	Losev_Dial_4	StatiiOP
1	в том что	9	16
2	о том что	1	11
3	и т д	15	6
4	для того чтобы	5	5
5	дело в том	1	4
6	то обстоятельство что	1	4
7	после того как	1	4
8	иметь в виду	2	3
9	с другой стороны	1	3
10	вопрос о том	1	3
11	речь идет о	1	3
12	только потому что	1	2
13	с точки зрения	9	2
14	в отличие от	1	2
15	в это время	1	2
16	и в этом	3	2
17	не в том	4	2
18	не только не	1	2
19	но все же	1	2
20	с тем что	1	2
21	на то что	3	2
22	тем не менее	2	2
23	внимание что это	1	1
24	в обоих случаях	1	1
25	что в этом	1	1
26	о том кто	1	1
27	на свете и	1	1
28	и пр но	1	1
29	в виду что	1	1
30	не говоря уже	3	1
31	в этом смысле	4	1
32	не является ли	1	1
33	т е не	2	1
34	и не содержать	1	1
35	он не может	1	1
36	сам по себе	2	1
37	в той же	1	1
38	в том понимании	1	1
39	не имеет никакого	2	1
40	и именно в	1	1
41	говоря уже о	3	1
42	точно так же	2	1
43	не говорят не	1	1
44	вы говорите что	1	1
45	и в области	1	1
46	именно в этом	1	1
47	и вообще не	1	1
48	в зависимости от	1	1
49	во внимание что	1	1
50	уже о том	2	1
51	т е в	2	1
52	ни о каком	1	1
53	в чем же	2	1
54	в данном случае	1	1
55	того что именно	3	1
56	в свете этой	1	1
57	я не стану	1	1
58	в конце концов	1	1
59	никаких сомнений в	1	1
60	имеет ничего общего	2	1
61	по сравнению с	2	1
62	и вместе с	1	1
63	как и вообще	1	1
64	так или иначе	1	1
65	своем отношении к	1	1
66	что он сам	1	1
67	в связи с	1	1
68	и на этом	1	1
69	лежащий в основе	1	1
70	я не могу	1	1
71	не входя в	1	1
72	говорите что я	1	1
73	не мог не	1	1
74	ни в каком	4	1
75	то же время	6	1
76	не могли быть	1	1
77	но также и	1	1
78	имел в виду	1	1
79	в свою очередь	2	1
80	в этом случае	1	1
81	ничего общего с	2	1
82	но я не	1	1
83	нужно сказать что	1	1
84	как бы ни	1	1
85	судить о том	1	1
86	в каком смысле	1	1
87	в то же	6	1
88	каком смысле не	1	1
89	в отношении к	1	1
90	надо иметь в	1	1
91	поскольку речь идет	1	1
92	не имеет ничего	2	1
