N	2gram	Losev_Prob_4	Komedia
1	и в	20	22
2	и не	28	21
3	т е	1	16
4	том что	12	13
5	таким образом	8	12
6	в том	20	12
7	так как	5	11
8	ни в	17	10
9	потому что	15	10
10	в самом	2	9
11	до сих	1	9
12	вместе с	5	9
13	сих пор	1	9
14	в этом	9	8
15	его в	2	8
16	в своем	3	8
17	к ней	2	8
18	о том	5	8
19	если бы	8	8
20	в его	3	8
21	что и	3	8
22	что он	8	8
23	едва ли	10	7
24	то же	7	7
25	при этом	6	7
26	об этом	6	7
27	в конце	2	7
28	о чем	1	7
29	только что	2	7
30	а в	4	7
31	в свою	1	7
32	того же	2	6
33	самом деле	3	6
34	еще не	7	6
35	так что	6	6
36	тому же	2	6
37	в то	4	6
38	и его	10	6
39	к тому	3	6
40	того чтобы	2	6
41	свою очередь	1	6
42	ясно что	7	6
43	и что	2	6
44	для того	3	6
45	может быть	9	6
46	как раз	4	6
47	во время	1	6
48	что его	4	5
49	отношение к	1	5
50	но в	8	5
51	не только	24	5
52	он не	2	5
53	в своей	4	5
54	то это	3	5
55	не менее	10	5
56	связи с	3	5
57	и сам	1	5
58	хотя и	5	5
59	с ним	4	5
60	к нему	3	5
61	что в	3	5
62	из них	3	5
63	тем что	3	5
64	прежде всего	11	5
65	как это	3	5
66	все это	9	5
67	и т	4	4
68	то ли	2	4
69	на себя	1	4
70	в ней	7	4
71	он был	3	4
72	с другой	7	4
73	тут же	3	4
74	нет и	2	4
75	меньше всего	3	4
76	отнюдь не	10	4
77	все же	2	4
78	когда он	1	4
79	то что	15	4
80	что к	2	4
81	в себе	12	4
82	что она	4	4
83	но все	3	4
84	и с	7	4
85	с тем	4	4
86	несмотря на	4	4
87	точки зрения	14	4
88	не в	13	4
89	однако в	2	4
90	в отношении	4	4
91	самого начала	1	4
92	у него	1	4
93	и здесь	1	4
94	с самого	1	4
95	друг друга	2	4
96	так и	10	4
97	здесь нет	3	4
98	между собой	2	4
99	и поэтому	1	4
100	не дает	1	4
101	т п	1	4
102	вовсе не	21	4
103	само собой	3	4
104	но и	14	4
105	до конца	1	4
106	а не	7	4
107	в связи	3	4
108	не является	10	4
109	и для	4	4
110	бы в	1	4
111	тем более	4	4
112	хотя бы	7	4
113	либо в	2	4
114	так же	5	4
115	который в	1	3
116	говорить о	2	3
117	на них	1	3
118	столь же	2	3
119	с его	2	3
120	в ее	5	3
121	с этим	4	3
122	и к	3	3
123	тем же	1	3
124	в которой	2	3
125	в этой	4	3
126	как он	1	3
127	на то	1	3
128	в нем	5	3
129	взять в	1	3
130	от нее	1	3
131	то ни	1	3
132	было бы	14	3
133	в них	5	3
134	все равно	3	3
135	далеко не	2	3
136	как и	6	3
137	чем в	1	3
138	и еще	1	3
139	но если	6	3
140	том как	2	3
141	себе в	3	3
142	с точки	11	3
143	тем не	10	3
144	не имеет	4	3
145	никогда не	1	3
146	ничего не	1	3
147	же самое	6	3
148	в глаза	1	3
149	одного из	1	3
150	не о	1	3
151	одной из	4	3
152	нисколько не	1	3
153	с одной	1	3
154	в начале	3	3
155	что не	4	3
156	не так	3	3
157	всяком случае	4	3
158	мы можем	3	3
159	в других	2	3
160	и даже	9	3
161	перед ним	1	3
162	если не	3	3
163	в частности	2	3
164	не может	5	3
165	конечно не	3	3
166	по своему	6	3
167	одной стороны	1	3
168	как бы	4	3
169	с этой	1	3
170	в целом	1	3
171	из себя	2	3
172	бы он	1	3
173	не знает	1	3
174	дело с	2	3
175	в какой	4	3
176	во всяком	8	3
177	человека и	1	2
178	даже если	3	2
179	такое же	1	2
180	перед лицом	1	2
181	мы не	7	2
182	время как	2	2
183	и он	2	2
184	и на	3	2
185	бы то	1	2
186	во всех	4	2
187	в изображении	1	2
188	за пределы	2	2
189	что они	2	2
190	как в	5	2
191	стороны и	2	2
192	в известной	1	2
193	в результате	8	2
194	и хотя	1	2
195	бы не	1	2
196	только один	2	2
197	если он	2	2
198	ни было	2	2
199	и если	5	2
200	на его	2	2
201	в силу	1	2
202	человека в	3	2
203	исходя из	1	2
204	с другими	3	2
205	это не	7	2
206	этот человек	1	2
207	и без	6	2
208	в котором	2	2
209	в их	1	2
210	из которой	1	2
211	начиная от	1	2
212	в одном	4	2
213	что эта	1	2
214	сам он	1	2
215	тому что	1	2
216	вплоть до	3	2
217	что ему	1	2
218	дело не	3	2
219	в основе	1	2
220	за то	1	2
221	ему и	1	2
222	и после	1	2
223	в области	3	2
224	больше того	1	2
225	одним из	1	2
226	нет ни	4	2
227	если же	1	2
228	и это	2	2
229	как мы	3	2
230	и о	5	2
231	в виду	6	2
232	здесь не	7	2
233	без всякого	4	2
234	то время	2	2
235	в образе	1	2
236	можно было	4	2
237	в эпоху	1	2
238	от своей	1	2
239	именно потому	1	2
240	а также	6	2
241	в другом	3	2
242	и во	4	2
243	отрывки из	1	2
244	нуждается в	1	2
245	все время	2	2
246	какой мере	4	2
247	не как	1	2
248	тот же	2	2
249	и дочь	1	2
250	и любовь	1	2
251	по мнению	1	2
252	и ее	4	2
253	не мешает	3	2
254	в качестве	10	2
255	уже в	4	2
256	если мы	5	2
257	чем они	1	2
258	нового времени	1	2
259	за ним	2	2
260	до того	2	2
261	в отношениях	1	2
262	собой разумеется	1	2
263	что для	1	2
264	не было	3	2
265	что мы	3	2
266	под влиянием	1	2
267	он и	1	2
268	и особенно	1	2
269	его на	1	2
270	из которых	3	2
271	не отличаются	1	2
272	к своему	2	2
273	в пределах	2	2
274	не могут	1	2
275	сравнению с	1	2
276	его от	1	2
277	лет назад	2	2
278	только для	3	2
279	видно что	1	2
280	нет ничего	3	2
281	ли в	1	2
282	с известной	1	2
283	и все	8	2
284	конце концов	1	2
285	не будет	2	2
286	между ними	1	2
287	другой стороны	6	2
288	совершенно не	3	2
289	равно как	1	2
290	из этого	3	2
291	прошлом и	1	2
292	к этой	1	2
293	по сравнению	1	2
294	в своих	1	2
295	это в	1	2
296	в таком	6	2
297	и наиболее	1	1
298	не думает	1	1
299	чтобы не	2	1
300	с жизнью	1	1
301	по адресу	1	1
302	на сердце	1	1
303	или к	2	1
304	буквально на	1	1
305	и какова	1	1
306	к другому	1	1
307	и до	1	1
308	в зависимости	3	1
309	и должен	1	1
310	если жизнь	1	1
311	если я	1	1
312	мы имеем	6	1
313	на душе	1	1
314	вопрос о	1	1
315	именно к	1	1
316	на глазах	1	1
317	требует от	1	1
318	отношении других	1	1
319	ему в	2	1
320	образом каждая	1	1
321	зависимости от	3	1
322	жизни это	1	1
323	это время	1	1
324	и говорить	1	1
325	характером и	1	1
326	все эти	16	1
327	не был	1	1
328	говоря уже	2	1
329	в чем	2	1
330	ли кто-нибудь	2	1
331	тем как	1	1
332	бы этот	1	1
333	подходить к	1	1
334	но не	5	1
335	сама фигура	1	1
336	но как	3	1
337	заметим что	3	1
338	и всякий	1	1
339	если в	1	1
340	силу этого	1	1
341	должны были	1	1
342	они конечно	1	1
343	можем не	1	1
344	себе и	3	1
345	себе отчет	2	1
346	действительности а	1	1
347	относится к	2	1
348	в истории	3	1
349	тем больше	3	1
350	независимо от	3	1
351	общего с	2	1
352	по содержанию	2	1
353	как к	1	1
354	в прологе	1	1
355	это был	1	1
356	перед нами	13	1
357	на земле	2	1
358	и как	3	1
359	и наконец	4	1
360	более конкретно	1	1
361	более или	2	1
362	в действительности	1	1
363	в этот	1	1
364	да еще	1	1
365	для которого	1	1
366	от чего	1	1
367	говорят о	1	1
368	чем больше	1	1
369	в нашем	12	1
370	из этих	1	1
371	им в	1	1
372	имеем в	3	1
373	и те	1	1
374	в случае	1	1
375	десять раз	2	1
376	на площади	1	1
377	больше всего	1	1
378	после которого	1	1
379	или очень	1	1
380	т д	3	1
381	было с	1	1
382	по крайней	6	1
383	в первую	1	1
384	нее и	1	1
385	не являются	2	1
386	не к	2	1
387	том чтобы	2	1
388	и молодости	1	1
389	от какого-нибудь	1	1
390	в каждом	1	1
391	что все	1	1
392	то чтобы	1	1
393	поскольку все	1	1
394	самого во	1	1
395	есть все	1	1
396	этом свидетельствует	1	1
397	давно бы	1	1
398	себя не	1	1
399	это было	2	1
400	отчет в	4	1
401	жизнь ни	1	1
402	известно что	1	1
403	за другой	1	1
404	и тем	7	1
405	чаще всего	1	1
406	на сцене	1	1
