N	4gram	Vygotskiy__5	Istorich
1	в то время как	1	3
2	дело в том что	1	2
3	один и тот же	1	2
4	так же обстоит дело	2	2
5	едва ли не самым	1	1
6	с одной стороны и	1	1
7	о том что она	1	1
8	может быть сравниваема с	1	1
9	образом мы видим что	2	1
10	мы будем иметь случай	1	1
11	не что иное как	2	1
12	в какой связи стоят	1	1
13	в силу того что	1	1
14	но уже сейчас мы	1	1
15	мы увидим что и	1	1
16	мы можем поставить вопрос	1	1
17	указанием на то что	1	1
18	таким образом мы видим	1	1
19	надо сказать что и	1	1
20	так же как и	1	1
21	и т д мы	1	1
22	приводит к тому что	1	1
23	смысле этого слова может	1	1
24	друг с другом мы	1	1
25	ответ на этот вопрос	2	1
26	еще хуже обстоит дело	1	1
27	во всем его объеме	1	1
