N	2gram	Bakhtin_Pr_4	FransuaR
1	и в	46	29
2	то есть	40	21
3	таким образом	4	20
4	у рабле	2	16
5	и не	27	16
6	в эпоху	1	15
7	в этой	3	13
8	и все	9	13
9	но в	6	12
10	как и	12	12
11	и т.п	14	12
12	на части	2	12
13	и на	11	11
14	в этом	16	11
15	так и	4	11
16	то же	6	10
17	мы уже	3	10
18	не только	14	10
19	во время	1	10
20	в то	5	10
21	как мы	12	10
22	карнавальный характер	1	10
23	в романе	6	10
24	все эти	4	9
25	и с	7	9
26	его в	1	9
27	рабле в	1	9
28	в конце	3	9
29	вовсе не	9	9
30	но и	12	9
31	игры в	1	8
32	же время	5	8
33	и его	6	8
34	в его	9	8
35	прежде всего	9	8
36	как бы	19	8
37	в них	1	7
38	в том	9	7
39	так как	5	7
40	еще и	4	7
41	так же	3	7
42	в сущности	7	6
43	своего рода	4	6
44	но он	3	6
45	в атмосфере	2	6
46	здесь в	2	6
47	в большинстве	9	6
48	и до	3	5
49	что это	1	5
50	в нем	17	5
51	большинстве случаев	8	5
52	он и	4	5
53	в своей	3	5
54	до конца	4	5
55	рядом с	5	5
56	и о	3	5
57	это не	5	5
58	поэтому и	2	5
59	все они	1	5
60	у него	5	5
61	далеко не	3	5
62	сказать что	2	5
63	на весь	1	5
64	в кости	1	5
65	и по	2	5
66	того же	3	5
67	также и	3	4
68	на самом	1	4
69	разъятого на	1	4
70	и есть	1	4
71	еще не	7	4
72	с его	5	4
73	с помощью	3	4
74	в нашем	1	4
75	конце концов	1	4
76	мы слышим	4	4
77	части тела	1	4
78	которую он	2	4
79	точки зрения	11	4
80	но они	1	4
81	в плане	1	4
82	этот образ	1	4
83	в результате	2	4
84	жизнь и	3	4
85	в литературе	1	4
86	и одновременно	2	4
87	что он	6	4
88	конечно не	8	4
89	тем что	3	4
90	с другой	3	4
91	и др	1	4
92	играют в	1	4
93	но это	6	4
94	все это	6	4
95	один из	1	4
96	перед нами	12	4
97	мира и	1	4
98	то что	4	4
99	есть и	2	4
100	жизни и	5	4
101	здесь и	3	3
102	по преимуществу	1	3
103	в доме	1	3
104	той же	3	3
105	и здесь	4	3
106	в ней	1	3
107	но как	1	3
108	как к	1	3
109	в своем	3	3
110	и как	2	3
111	более или	3	3
112	в себе	7	3
113	при этом	5	3
114	он не	4	3
115	в узком	2	3
116	и вот	1	3
117	и сам	5	3
118	а затем	1	3
119	особенно в	5	3
120	такой же	3	3
121	том что	4	3
122	или менее	3	3
123	свою речь	1	3
124	образом и	3	3
125	вернемся к	2	3
126	самого начала	1	3
127	того чтобы	1	3
128	вот это	1	3
129	по своей	3	3
130	конечно и	3	3
131	с ее	3	3
132	здесь не	4	3
133	в ее	1	3
134	с самого	1	3
135	роль в	1	3
136	что у	1	3
137	известной мере	1	3
138	все остальные	1	3
139	к нему	5	3
140	отметить что	1	3
141	но конечно	2	3
142	слов и	3	3
143	все время	2	3
144	и так	2	3
145	и обновления	1	3
146	же и	4	3
147	и они	2	3
148	и других	4	3
149	и их	3	3
150	ведь это	3	3
151	в известной	2	3
152	том числе	4	3
153	мы можем	4	3
154	со смехом	1	3
155	и даже	3	3
156	превращается в	4	3
157	там где	2	3
158	границы между	1	3
159	все же	4	3
160	в пределе	1	3
161	мы видим	1	3
162	другой стороны	3	3
163	в частности	1	3
164	одновременно и	1	3
165	и то	1	2
166	в приведенном	3	2
167	перед лицом	1	2
168	в виду	4	2
169	это направление	1	2
170	на их	1	2
171	в различных	3	2
172	характер он	1	2
173	с одной	1	2
174	но не	4	2
175	если в	2	2
176	один и	1	2
177	вследствие чего	1	2
178	в одной	2	2
179	как в	4	2
180	вот как	2	2
181	кроме того	4	2
182	хотя и	6	2
183	характер носит	1	2
184	и наконец	4	2
185	и к	9	2
186	и этим	3	2
187	время это	1	2
188	бы не	2	2
189	здесь с	2	2
190	раз в	2	2
191	как он	3	2
192	так сказать	5	2
193	на его	1	2
194	эпохи возрождения	2	2
195	время и	2	2
196	одному из	1	2
197	новое и	1	2
198	на этом	3	2
199	карнавального типа	2	2
200	это конечно	1	2
201	может быть	23	2
202	этом он	1	2
203	и мы	1	2
204	видеть и	4	2
205	в жизни	5	2
206	ни в	6	2
207	он отлично	1	2
208	в один	1	2
209	в этих	4	2
210	бы на	1	2
211	и при	3	2
212	в котором	5	2
213	с точки	9	2
214	в их	4	2
215	место в	1	2
216	не столько	1	2
217	что я	6	2
218	их в	3	2
219	том же	4	2
220	и под	1	2
221	у вас	1	2
222	дело в	3	2
223	оба полюса	2	2
224	весь этот	1	2
225	но она	2	2
226	но здесь	3	2
227	но только	1	2
228	никогда не	6	2
229	связи с	1	2
230	как будто	1	2
231	у меня	3	2
232	но там	1	2
233	числе и	3	2
234	к тому	2	2
235	если же	5	2
236	о том	5	2
237	и это	3	2
238	мы здесь	2	2
239	им в	1	2
240	же не	1	2
241	эпизода в	1	2
242	в себя	4	2
243	же деле	1	2
244	или в	8	2
245	времени и	2	2
246	связанных с	1	2
247	во второй	1	2
248	в которые	2	2
249	поэтому в	1	2
250	с ним	2	2
251	на этой	1	2
252	т.п в	1	2
253	в игре	1	2
254	смены и	2	2
255	все в	2	2
256	в другой	1	2
257	образов и	2	2
258	мы увидим	6	2
259	это же	1	2
260	себя в	3	2
261	есть в	6	2
262	уже не	4	2
263	и у	1	2
264	уже в	4	2
265	вы и	2	2
266	это значение	1	2
267	на площади	5	2
268	его и	1	2
269	их как	2	2
270	в новом	1	2
271	друг друга	6	2
272	как раз	7	2
273	в других	2	2
274	самом же	1	2
275	даже и	1	2
276	со стороны	1	2
277	о своей	1	2
278	именно в	1	2
279	к которому	1	2
280	два раза	1	2
281	одной стороны	1	2
282	они не	2	2
283	не на	1	2
284	в слове	3	2
285	уже давно	1	2
286	элементы речи	1	2
287	площади и	1	2
288	в той	3	2
289	в словах	4	2
290	да и	4	2
291	вокруг себя	1	2
292	мы сказали	3	2
293	приведенном нами	2	2
294	о мире	1	2
295	и для	3	2
296	которых он	1	2
297	узком смысле	2	2
298	еще раз	1	2
299	а как	2	2
300	здесь только	2	2
301	жизни в	1	2
302	его к	2	2
303	нет ничего	1	2
304	между ними	10	2
305	конечно далеко	1	2
306	от всех	1	2
307	не может	19	2
308	но этот	3	2
309	раза в	1	2
310	этой сцены	1	2
311	но эти	4	2
312	как на	1	2
313	только в	6	2
314	и другие	3	2
315	в своих	1	2
316	и эта	1	2
317	это в	1	2
318	к этому	1	2
319	себя как	3	1
320	смысле слова	2	1
321	ту же	2	1
322	отношения к	2	1
323	позволит нам	1	1
324	же как	2	1
325	даны здесь	1	1
326	главы мы	1	1
327	и элементы	2	1
328	силы и	1	1
329	и должны	2	1
330	из самых	1	1
331	не хочет	2	1
332	эта общая	1	1
333	мировоззрения и	1	1
334	поэтому он	1	1
335	смерть в	1	1
336	из его	1	1
337	уже указывали	1	1
338	в какой-то	1	1
339	должна быть	2	1
340	этот эпизод	1	1
341	видеть в	1	1
342	в самом	9	1
343	здесь нам	1	1
344	что вся	1	1
345	живом ощущении	1	1
346	разъятие на	1	1
347	при анализе	1	1
348	и тут	1	1
349	и свой	2	1
350	дан в	1	1
351	типа при	2	1
352	со смертью	1	1
353	не была	2	1
354	человека и	3	1
355	приводят к	1	1
356	он как	2	1
357	первой книге	1	1
358	принадлежит к	1	1
359	не вполне	1	1
360	после первого	1	1
361	и самой	1	1
362	по замыслу	1	1
363	и развенчания	1	1
364	что ж	7	1
365	к брату	1	1
366	и он	6	1
367	это время	1	1
368	литературы и	1	1
369	связано и	1	1
370	собой в	1	1
371	он сам	2	1
372	типичная карнавальная	1	1
373	же самые	1	1
374	создать образ	1	1
375	самом деле	4	1
376	ясным из	1	1
377	нам его	1	1
378	обстояло дело	1	1
379	карнавальная игра	1	1
380	же она	1	1
381	в пародийной	1	1
382	эта особенность	1	1
383	в общем	2	1
384	отношение к	3	1
385	отличие от	3	1
386	нет и	2	1
387	за пределы	5	1
388	значение для	3	1
389	к сожалению	1	1
390	рассказ о	1	1
391	приходит на	1	1
392	себя за	1	1
393	с этим	2	1
394	стороны и	2	1
395	и различные	2	1
396	развенчаний и	1	1
397	на анализе	1	1
398	целый ряд	2	1
399	нами в	1	1
400	и смеялась	1	1
401	смелостью и	1	1
402	напомним что	1	1
403	сливается с	1	1
404	бы и	2	1
405	в целом	1	1
406	же слово	1	1
407	простое и	1	1
408	что так	2	1
409	знаем в	1	1
410	только на	3	1
411	поэтому при	1	1
412	с их	1	1
413	только один	1	1
414	тому же	1	1
415	xviii и	1	1
416	ее как	1	1
417	образы карнавала	1	1
418	на то	3	1
419	в наших	1	1
420	слово это	1	1
