N	3gram	Vygotskiy__7	FransuaR
1	в то же	1	6
2	и до конца	1	5
3	как мы уже	1	5
4	до сих пор	3	4
5	в той же	2	4
6	начала и до	1	4
7	на самом деле	2	3
8	в том числе	1	3
9	в отличие от	2	3
10	его связь с	1	3
11	мы уже говорили	1	3
12	в нашем примере	1	3
13	для того чтобы	18	3
14	по отношению к	5	2
15	в этом отношении	3	2
16	том числе и	1	2
17	мы уже упоминали	1	2
18	можно было бы	1	2
19	как раз в	2	2
20	одной и той	2	2
21	имеет в виду	3	2
22	по сравнению с	7	2
23	и той же	2	2
24	не может быть	4	2
25	в данном случае	5	2
26	о том что	4	2
27	той или иной	1	2
28	можно сказать что	3	2
29	как и в	3	2
30	в том же	1	2
31	как мы видели	3	2
32	смысле этого слова	3	1
33	дело здесь не	1	1
34	одна из важнейших	1	1
35	остается вне поля	1	1
36	в этом примере	1	1
37	что иное как	1	1
38	во всех деталях	1	1
39	но это есть	1	1
40	нет и не	2	1
41	нашем примере это	1	1
42	том что в	2	1
43	но только не	1	1
44	прежде всего на	1	1
45	прежде всего в	2	1
46	так как в	1	1
47	подобно тому как	1	1
48	также и в	1	1
49	в этом случае	14	1
50	потому что не	1	1
51	как раз и	1	1
52	с точки зрения	21	1
53	и не может	1	1
54	в сущности все	1	1
55	вместо того чтобы	1	1
56	в собственном смысле	3	1
57	в свете этого	1	1
58	речи так как	1	1
59	все же в	1	1
60	и с другой	1	1
61	не что иное	1	1
62	но именно этот	1	1
63	все эти три	2	1
64	в первом случае	3	1
65	и тем же	2	1
66	что между ними	1	1
67	в высшей степени	1	1
68	как одной из	1	1
69	его начала и	1	1
70	несет на себе	1	1
71	и в этом	1	1
72	во втором случае	3	1
73	не только для	1	1
74	говорят о том	1	1
75	во всяком случае	1	1
76	как мы увидим	1	1
77	здесь как мы	1	1
78	с другой стороны	1	1
79	само по себе	1	1
80	одним и тем	2	1
81	по ту сторону	1	1
82	во всех этих	1	1
83	одно из первых	1	1
84	есть не что	1	1
85	распространяется на все	1	1
86	так например в	1	1
87	но не для	1	1
88	заключается в том	4	1
89	и вместе с	2	1
90	в свою очередь	2	1
91	это и есть	1	1
92	но и для	1	1
93	с самого начала	7	1
94	включает в себя	1	1
95	кроме того что	1	1
96	но и не	3	1
97	который в свою	1	1
98	в направлении к	2	1
99	из первых мест	1	1
100	но все же	1	1
101	но также и	1	1
102	в том что	13	1
103	что и в	1	1
