N	2gram	Voloshinov_1	Myshleni
1	точки зрения	14	26
2	таким образом	12	26
3	в том	6	24
4	и в	12	23
5	том что	5	21
6	в целом	1	20
7	с точки	2	18
8	в этом	4	17
9	того чтобы	1	17
10	то что	5	17
11	не только	4	16
12	так же	3	16
13	того что	3	15
14	как и	5	14
15	речи в	2	14
16	может быть	14	14
17	но и	3	14
18	в его	2	14
19	что в	2	14
20	с помощью	6	13
21	не может	16	12
22	сказать что	7	11
23	как бы	13	11
24	в отношении	2	10
25	с другой	4	10
26	прежде всего	8	10
27	внутренней речи	3	9
28	и с	3	9
29	между тем	3	9
30	в качестве	1	9
31	одной стороны	2	9
32	другой стороны	2	9
33	вместе с	2	9
34	и не	10	9
35	не является	1	9
36	то же	5	8
37	самого начала	1	8
38	в процессе	6	8
39	в основе	1	8
40	с самого	1	8
41	и на	4	8
42	нашей работы	1	8
43	с одной	2	8
44	мы не	3	7
45	по отношению	11	7
46	как уже	2	7
47	в самом	4	7
48	в другом	1	7
49	в то	2	7
50	мы могли	1	7
51	и ее	3	7
52	так как	9	7
53	отношению к	11	7
54	же как	1	6
55	все это	3	6
56	столь же	1	6
57	к слову	2	6
58	независимо от	2	6
59	в себе	3	6
60	уже сказано	1	6
61	и тем	1	6
62	с этой	2	6
63	и его	13	6
64	о том	3	6
65	все время	6	6
66	только в	6	6
67	мы можем	2	6
68	от того	4	6
69	именно в	1	6
70	между собой	2	5
71	перед нами	1	5
72	но в	5	5
73	то время	1	5
74	он не	2	5
75	и более	3	5
76	если бы	9	5
77	для этого	1	5
78	по себе	3	5
79	по своей	1	5
80	как мы	1	5
81	и что	2	5
82	можно сказать	5	5
83	так и	4	5
84	что для	1	5
85	слова и	6	5
86	что мы	5	5
87	и все	2	5
88	тем более	1	5
89	мы должны	1	5
90	из этого	3	5
91	в какой	2	5
92	в котором	3	4
93	высшей степени	1	4
94	время как	1	4
95	в чем	2	4
96	с его	2	4
97	но не	2	4
98	как в	5	4
99	все остальные	1	4
100	и к	4	4
101	все эти	3	4
102	что она	1	4
103	при этом	6	4
104	что все	1	4
105	было бы	1	4
106	ни в	3	4
107	в высшей	1	4
108	со всей	1	4
109	в своей	3	4
110	не в	4	4
111	убедиться в	1	4
112	этом отношении	1	4
113	к тому	1	4
114	по мере	1	4
115	в одном	1	4
116	до сих	3	4
117	а с	1	4
118	в теории	1	4
119	сих пор	3	4
120	она должна	1	4
121	в результате	1	4
122	хотя бы	5	4
123	в свою	1	4
124	к этому	2	4
125	как на	2	4
126	в такой	3	3
127	не остается	2	3
128	сам по	1	3
129	и то	2	3
130	самом деле	3	3
131	с таким	1	3
132	как единство	1	3
133	такого анализа	1	3
134	в общем	1	3
135	что они	1	3
136	нашего сознания	2	3
137	в одной	1	3
138	что именно	1	3
139	в своем	2	3
140	все же	4	3
141	что это	1	3
142	всей его	1	3
143	на все	2	3
144	и мы	1	3
145	такой же	2	3
146	на эти	1	3
147	предметом исследования	2	3
148	она не	2	3
149	тогда когда	2	3
150	и остается	1	3
151	ничего не	2	3
152	в области	1	3
153	в каком	3	3
154	могут быть	2	3
155	же самое	2	3
156	что оно	1	3
157	и это	1	3
158	свою очередь	1	3
159	можно было	1	3
160	как чисто	1	3
161	и который	1	3
162	этих двух	2	3
163	и следовательно	5	3
164	связи с	1	3
165	уже в	2	3
166	всяком случае	1	3
167	вовсе не	1	3
168	общения и	2	3
169	во всех	1	3
170	а не	5	3
171	все более	1	3
172	ко всем	2	3
173	только для	1	3
174	от всех	2	3
175	во всяком	1	3
176	этого положения	2	2
177	к вопросу	1	2
178	но тем	2	2
179	показать что	1	2
180	едва ли	2	2
181	в зависимости	2	2
182	он как	1	2
183	само слово	1	2
184	почти исключительно	2	2
185	зависимости от	4	2
186	как если	4	2
187	в ее	1	2
188	сложным и	1	2
189	себе и	1	2
190	за пределы	4	2
191	чем мы	1	2
192	более и	1	2
193	хотя и	1	2
194	когда он	3	2
195	и понимания	1	2
196	и наконец	3	2
197	в нашем	11	2
198	и те	2	2
199	из этой	1	2
200	он должен	3	2
201	не к	3	2
202	и вот	1	2
203	на этом	1	2
204	одно и	2	2
205	но все	2	2
206	значительной степени	1	2
207	что является	1	2
208	том же	1	2
209	к другу	1	2
210	с другими	2	2
211	к постановке	1	2
212	и во-вторых	1	2
213	в них	3	2
214	является для	2	2
215	несмотря на	1	2
216	нигде не	1	2
217	мы видели	1	2
218	должно быть	1	2
219	в этих	2	2
220	точку зрения	2	2
221	того кто	1	2
222	дело в	4	2
223	речь и	1	2
224	никогда не	5	2
225	слова так	2	2
226	слова как	1	2
227	же время	1	2
228	слову и	1	2
229	и связи	1	2
230	на него	2	2
231	больше того	1	2
232	является то	1	2
233	его значение	1	2
234	к пониманию	1	2
235	значения и	2	2
236	данном случае	2	2
237	действия и	2	2
238	целому как	1	2
239	ясно что	3	2
240	на их	1	2
241	на примере	2	2
242	в значительной	1	2
243	в современной	1	2
244	в двух	1	2
245	нуждается в	3	2
246	словом и	2	2
247	будущего действия	1	2
248	которые мы	2	2
249	уже не	4	2
250	в виде	1	2
251	или даже	1	2
252	одно из	1	2
253	для него	3	2
254	эти три	1	2
255	а эти	1	2
256	если мы	1	2
257	и пр	3	2
258	чтобы убедиться	1	2
259	остается еще	1	2
260	в слове	1	2
261	в изучении	1	2
262	и слово	2	2
263	в частности	1	2
264	и потому	2	2
265	как это	2	2
266	о чем	1	2
267	в данном	2	2
268	в словах	1	2
269	там где	2	2
270	на которой	1	2
271	и таким	1	2
272	точно и	1	2
273	в смысле	1	2
274	речи с	1	2
275	речи так	1	2
276	как явление	1	2
277	между ними	2	2
278	с ней	1	2
279	к его	2	2
280	но этот	2	2
281	жизни и	4	2
282	все основные	1	2
283	ту же	1	1
284	только оценка	1	1
285	например в	1	1
286	на самом	4	1
287	нам кажется	1	1
288	из трех	1	1
289	не имеют	1	1
290	и больше	1	1
291	каком отношении	2	1
292	мы уже	1	1
293	и значение	2	1
294	методу и	1	1
295	подумать что	1	1
296	совпадает с	2	1
297	так мы	1	1
298	не вполне	1	1
299	пределах этого	1	1
300	в виду	5	1
301	не способен	2	1
302	с большим	1	1
303	к общему	1	1
304	в ней	6	1
305	стороны его	1	1
306	еще не	3	1
307	на них	1	1
308	к целому	1	1
309	создает в	1	1
310	друг к	1	1
311	то он	1	1
312	изучать только	1	1
313	и основное	1	1
314	не то	1	1
315	конечном счете	1	1
316	сама по	1	1
317	один и	1	1
318	в истории	1	1
319	этих обеих	1	1
320	если она	1	1
321	это ни	1	1
322	стороны и	2	1
323	как к	3	1
324	этого развития	1	1
325	стороне слова	1	1
326	этой стороны	2	1
327	кроме того	2	1
328	его к	2	1
329	словесном материале	1	1
330	является выражением	1	1
331	наметить в	1	1
332	при чтении	1	1
333	то в	1	1
334	процесса а	1	1
335	ситуации в	1	1
336	себе как	1	1
337	между их	1	1
338	та же	1	1
339	этих моментов	1	1
340	выражение в	2	1
341	мы отлично	1	1
342	им в	1	1
343	его социальная	1	1
344	в нем	6	1
345	она становится	1	1
346	перестает быть	2	1
347	даже тогда	1	1
348	к одному	1	1
349	именно этим	1	1
350	какой бы	1	1
351	изучить с	1	1
352	и независимо	1	1
353	и менее	1	1
354	этом смысле	1	1
355	лет и	1	1
356	характер этих	1	1
357	делает его	2	1
358	в жизни	5	1
359	но мы	2	1
360	этой первой	1	1
361	смысле она	1	1
362	которой он	1	1
363	другая форма	1	1
364	автора и	2	1
365	но если	1	1
366	и без	1	1
367	более тонкое	1	1
368	положение в	1	1
369	чем более	1	1
370	социальная среда	1	1
371	что до	1	1
372	является еще	1	1
373	бы мы	3	1
374	что я	1	1
375	от его	1	1
376	в основном	2	1
377	является только	1	1
378	но эта	1	1
379	которые в	1	1
380	тем не	3	1
381	по крайней	1	1
382	и относительно	1	1
383	методы которые	1	1
384	мы таким	1	1
385	и вся	1	1
386	не менее	3	1
387	вне поля	1	1
388	как о	1	1
389	только из	1	1
390	степени их	1	1
391	целому в	1	1
392	материала в	1	1
393	наблюдений над	1	1
394	для всего	1	1
395	из него	2	1
396	примерно в	1	1
397	только структура	1	1
398	того в	1	1
399	все стороны	1	1
400	с этих	1	1
401	и является	4	1
402	всей жизни	1	1
403	как будто	1	1
404	и делает	1	1
405	в неразрывное	1	1
406	и оно	1	1
407	тем это	1	1
408	что можно	1	1
409	его внутренней	1	1
410	поэтому не	1	1
411	по самому	1	1
412	когда мы	1	1
413	как только	2	1
414	слова но	2	1
415	должны быть	1	1
416	анализа в	1	1
417	оно не	2	1
418	опираясь на	2	1
419	человеческая речь	1	1
420	образование на	1	1
421	с ее	1	1
422	как не	2	1
423	не существует	1	1
424	на основе	1	1
425	нами выше	1	1
426	только то	1	1
427	включает в	1	1
428	к кому	1	1
429	на которую	1	1
430	неразрывное единство	1	1
431	для иллюстрации	1	1
432	конкретные вопросы	1	1
433	их организации	1	1
434	даже совершенно	1	1
435	только и	1	1
436	ситуации и	1	1
437	приближается к	1	1
438	и здесь	2	1
439	и та	2	1
440	не ту	1	1
441	социального общения	4	1
442	нас же	2	1
443	вопросу о	1	1
444	образом мы	1	1
445	в конечном	1	1
446	не высказываются	1	1
447	на протяжении	1	1
448	отождествлять с	1	1
449	мы указывали	1	1
450	него является	1	1
451	что и	2	1
452	это не	2	1
453	в форме	2	1
454	во внутренней	1	1
455	слов и	1	1
456	стороны как	1	1
457	речи а	1	1
458	как например	1	1
459	социальной среды	2	1
460	образом только	1	1
461	мы увидим	1	1
462	явления в	1	1
463	не имеющих	1	1
464	внутренней речью	1	1
465	по мнению	1	1
466	в обществе	1	1
467	нам удалось	1	1
468	что нам	1	1
469	в эти	1	1
470	где они	1	1
471	чисто словесной	1	1
472	не можем	1	1
473	слова не	1	1
474	но для	3	1
475	себе в	1	1
476	моментов в	1	1
477	относится не	1	1
478	к ним	2	1
479	как его	1	1
480	но что	2	1
481	у него	1	1
482	свое выражение	4	1
483	явно не	1	1
484	само собой	1	1
485	не хочет	1	1
486	вопросов между	1	1
487	мы это	1	1
488	и из	1	1
489	одна форма	1	1
490	внешней речи	1	1
491	и др	5	1
492	что не	4	1
493	отношения в	1	1
494	социальной жизни	2	1
495	физические и	1	1
496	не на	1	1
497	них и	1	1
498	не было	1	1
499	до конца	2	1
500	более того	2	1
501	зависит от	2	1
502	отнюдь не	5	1
503	близка к	1	1
504	оно ни	1	1
505	для них	1	1
506	с первого	1	1
507	другая сторона	1	1
508	только его	1	1
509	тому как	1	1
510	наряду с	1	1
511	анализ может	1	1
512	высказывания и	2	1
513	если ее	1	1
514	остается в	1	1
515	рассматривать как	1	1
516	крайней мере	1	1
517	и для	3	1
518	живет и	1	1
519	это как	3	1
520	человек и	1	1
521	а к	2	1
522	находит свое	3	1
523	полагать что	1	1
524	от всего	1	1
525	а эта	1	1
526	на одно	1	1
527	себя на	1	1
528	все то	1	1
529	отношении к	3	1
530	связь с	2	1
531	гораздо больше	1	1
532	слово в	3	1
533	только как	1	1
534	и сейчас	1	1
535	удалось показать	1	1
536	этих свойств	1	1
537	время не	1	1
538	на это	2	1
539	слов в	1	1
540	но эти	1	1
541	бы даже	2	1
542	и другие	2	1
543	каждое слово	1	1
544	в таком	1	1
545	этой точки	3	1
