N	3gram	Bakhtin_Fr_3	Problema
1	в настоящее время	1	16
2	о том что	2	14
3	во всяком случае	1	10
4	в этом случае	1	7
5	в данном случае	2	5
6	в связи с	4	5
7	как будто бы	1	5
8	с другой стороны	1	5
9	как раз и	1	4
10	до сих пор	4	4
11	в то же	6	4
12	в том что	1	4
13	что иное как	1	3
14	в значительной мере	1	3
15	на первый план	1	3
16	хотя бы и	1	3
17	но и в	2	3
18	только то что	1	3
19	и в частности	1	3
20	и в этом	1	3
21	не может быть	2	3
22	есть не что	1	3
23	даже и в	1	3
24	можно сказать что	2	3
25	не что иное	1	3
26	имея в виду	1	2
27	том что в	1	2
28	и той же	2	2
29	и в данном	1	2
30	на самом деле	3	2
31	в том числе	3	2
32	имеется в виду	1	2
33	с самого начала	1	2
34	бы то ни	1	2
35	точном смысле слова	1	2
36	том числе и	2	2
37	можно было бы	2	2
38	может быть только	1	2
39	может быть и	1	2
40	для того чтобы	3	2
41	и тут же	1	2
42	само по себе	1	2
43	но и не	1	2
44	имеем в виду	1	2
45	языке и в	1	2
46	одной и той	2	2
47	заключается в том	1	2
48	это и есть	1	2
49	связи с этим	1	2
50	но никак не	1	2
51	подобно тому как	1	2
52	и прежде всего	3	2
53	xix и xx	1	1
54	на том что	1	1
55	несколько слов о	1	1
56	но как раз	1	1
57	в той или	2	1
58	но только не	1	1
59	одним и тем	1	1
60	не знает ни	1	1
61	требует от нас	1	1
62	всегда в той	1	1
63	но даже и	1	1
64	также и в	1	1
65	свидетельствует о том	1	1
66	имеются в виду	1	1
67	и не раз	1	1
68	о том как	1	1
69	потому что не	1	1
70	видно что в	3	1
71	и не может	1	1
72	время не может	1	1
73	сказать несколько слов	1	1
74	между тем как	1	1
75	в этом отношении	2	1
76	в собственном смысле	1	1
77	что в нем	1	1
78	значит не только	1	1
79	как мы уже	5	1
80	и это очень	1	1
81	и потому в	1	1
82	и далеко не	1	1
83	именно в таком	1	1
84	это может быть	1	1
85	все что было	1	1
86	отличный от языка	1	1
87	то ни было	1	1
88	что может быть	1	1
89	несет на себе	1	1
90	в обычном смысле	1	1
91	во всех отношениях	1	1
92	какой бы то	1	1
93	как раз это	1	1
94	и специфическое значение	1	1
95	в точном смысле	1	1
96	то есть он	1	1
97	и как они	1	1
98	и в настоящее	1	1
99	и xx веков	1	1
100	и тем же	1	1
101	чрезвычайно важно для	1	1
102	в этих условиях	1	1
103	той или иной	2	1
104	вовсе не являются	1	1
105	относится уже к	2	1
106	но все же	1	1
107	предполагает что во	1	1
108	мы имеем в	1	1
109	свои слова и	1	1
110	здесь вовсе не	1	1
111	узком смысле слова	1	1
112	в вопросе о	1	1
113	можно судить по	1	1
114	в данном контексте	1	1
115	в узком смысле	1	1
116	это вовсе не	2	1
117	обычном смысле слова	1	1
118	одна из самых	1	1
119	в языке но	1	1
120	xx веков в	1	1
121	мы не могли	1	1
122	и с другой	1	1
123	в свое время	1	1
