N	2gram	Vygotskiy__3	KulturaY
1	и в	25	23
2	точки зрения	6	23
3	в том	23	22
4	не только	6	17
5	в этом	14	16
6	было бы	10	16
7	с точки	1	16
8	может быть	13	14
9	в области	7	14
10	в самом	3	13
11	что в	17	13
12	не менее	6	12
13	потому что	6	12
14	для того	7	12
15	вопрос о	1	11
16	том что	20	11
17	того чтобы	8	11
18	можно было	6	11
19	в его	15	11
20	того что	10	11
21	а не	1	11
22	у нас	1	10
23	и не	10	10
24	еще не	4	9
25	таким образом	17	9
26	тем не	5	9
27	хотя бы	1	9
28	так как	12	9
29	прежде всего	4	9
30	зависимости от	6	8
31	если бы	5	8
32	в виду	1	8
33	уже не	2	8
34	до сих	1	8
35	сих пор	1	8
36	как на	2	8
37	как это	7	7
38	в зависимости	5	7
39	все эти	7	7
40	должно быть	2	7
41	речи в	4	7
42	того как	3	7
43	если мы	3	7
44	и что	10	7
45	с другой	6	7
46	или иной	3	7
47	в данном	1	7
48	слова и	6	7
49	сказать что	4	7
50	то же	2	6
51	с помощью	42	6
52	в силу	6	6
53	только в	10	6
54	так и	5	6
55	при этом	5	6
56	и тем	1	6
57	с тем	16	6
58	связи с	9	6
59	не может	6	6
60	могут быть	5	6
61	по себе	7	6
62	о том	5	6
63	что и	10	6
64	тот же	2	6
65	что он	6	6
66	для этого	2	6
67	также и	1	5
68	как мы	8	5
69	в чем	2	5
70	независимо от	4	5
71	все же	6	5
72	хотя и	2	5
73	из этих	4	5
74	как бы	10	5
75	что она	5	5
76	как и	15	5
77	не в	6	5
78	вовсе не	1	5
79	во внимание	1	5
80	от того	4	5
81	не могут	4	5
82	той или	2	5
83	слов и	5	5
84	тем что	8	5
85	на которых	2	5
86	в связи	6	5
87	что же	1	5
88	но это	5	5
89	а в	4	5
90	того же	6	4
91	тех же	1	4
92	отношения между	5	4
93	в сущности	1	4
94	столь же	7	4
95	как в	9	4
96	в своем	4	4
97	целый ряд	1	4
98	в целом	13	4
99	лишь с	1	4
100	ясно что	2	4
101	этого слова	4	4
102	в своей	2	4
103	не столько	4	4
104	которые в	3	4
105	том чтобы	1	4
106	тому что	2	4
107	тем самым	2	4
108	тогда когда	4	4
109	как раз	1	4
110	в ее	1	4
111	данном случае	1	4
112	были бы	3	4
113	для нас	2	4
114	а также	2	4
115	заключается в	9	4
116	между тем	3	4
117	один из	6	4
118	с одной	5	4
119	в нашей	2	4
120	что не	1	4
121	слова в	2	4
122	не случайно	1	4
123	одной стороны	5	4
124	в той	1	4
125	этом случае	1	4
126	то что	15	4
127	в таком	2	4
128	в слове	1	4
129	то в	3	3
130	той же	4	3
131	есть не	1	3
132	мы не	9	3
133	сам по	1	3
134	в ней	1	3
135	только после	2	3
136	то мы	1	3
137	но не	6	3
138	но как	3	3
139	по отношению	3	3
140	очевидно что	1	3
141	отношение к	1	3
142	речи но	2	3
143	то обстоятельство	3	3
144	отнюдь не	4	3
145	что как	2	3
146	и к	5	3
147	что слово	4	3
148	бы и	1	3
149	что это	5	3
150	бы сказать	3	3
151	бы не	1	3
152	тому же	1	3
153	но на	3	3
154	он не	4	3
155	и с	1	3
156	зрения на	2	3
157	и рядом	1	3
158	с этой	3	3
159	мы видели	6	3
160	не так	1	3
161	но если	1	3
162	в которых	3	3
163	и более	1	3
164	так называемого	1	3
165	в отношении	6	3
166	в то	4	3
167	не имеет	1	3
168	на него	1	3
169	в процессе	27	3
170	не по	1	3
171	был бы	1	3
172	в каком	2	3
173	не потому	1	3
174	обстоятельство что	3	3
175	не есть	3	3
176	всего этого	1	3
177	всего следует	1	3
178	в результате	3	3
179	и содержание	1	3
180	на вопрос	1	3
181	но и	4	3
182	связь между	4	3
183	отметить что	1	3
184	и только	2	3
185	вообще и	1	3
186	этот вопрос	3	3
187	в какой	4	3
188	а лишь	1	3
189	уже в	7	3
