N	2gram	Vinokur_Ku_3	Psycholo
1	и в	23	38
2	то что	4	35
3	все время	1	30
4	в том	22	25
5	в самом	13	25
6	самом деле	14	21
7	что в	13	20
8	может быть	14	19
9	и что	7	18
10	что она	5	16
11	точки зрения	23	16
12	в ней	3	15
13	и т	54	14
14	том что	11	14
15	если бы	8	14
16	как бы	5	14
17	потому что	12	14
18	в этом	16	13
19	и мы	1	13
20	совершенно ясно	2	13
21	не только	17	12
22	таким образом	9	12
23	было бы	16	12
24	не в	5	12
25	мы видим	1	12
26	мы увидим	1	12
27	что он	6	11
28	то же	6	10
29	в сущности	4	10
30	что это	3	10
31	и не	10	10
32	же самое	1	10
33	увидим что	2	9
34	о которых	1	9
35	с точки	16	9
36	того чтобы	11	9
37	в двух	2	9
38	и то	1	8
39	с этим	1	8
40	все же	5	8
41	и как	2	8
42	говорит что	1	8
43	с тем	6	8
44	как и	5	8
45	в одном	2	8
46	но только	1	8
47	вовсе не	5	8
48	как раз	4	8
49	для того	12	8
50	перед нами	1	8
51	для нас	4	8
52	с другой	7	7
53	заключается в	4	7
54	не может	6	7
55	как мы	5	7
56	в ее	4	7
57	никак не	2	7
58	между тем	4	7
59	может служить	2	7
60	а не	11	7
61	а в	5	7
62	и на	1	6
63	в которых	3	6
64	как это	7	6
65	и если	2	6
66	он не	3	6
67	мы видели	3	6
68	в котором	2	6
69	тому что	4	6
70	она не	3	6
71	не имеет	3	6
72	уже из	1	6
73	и его	1	6
74	к тому	3	6
75	ясно что	4	6
76	и здесь	2	6
77	о том	6	6
78	один из	4	6
79	с одной	4	6
80	если мы	7	6
81	так как	9	6
82	до сих	8	6
83	которых мы	1	6
84	там где	3	6
85	должна быть	3	5
86	мы не	3	5
87	я не	5	5
88	время в	3	5
89	в своем	4	5
90	в которой	1	5
91	так сказать	2	5
92	на этом	2	5
93	в другом	1	5
94	несмотря на	1	5
95	иначе говоря	2	5
96	в своей	4	5
97	т п	41	5
98	казалось бы	1	5
99	в его	11	5
100	в какой	3	5
101	но и	3	5
102	одной стороны	4	5
103	вместе с	2	5
104	в той	4	5
105	сих пор	8	5
106	о котором	1	5
107	другой стороны	3	5
108	совершенно не	5	5
109	на деле	1	4
110	что эти	2	4
111	до крайности	2	4
112	что если	2	4
113	время как	1	4
114	не то	2	4
115	что они	2	4
116	идет о	1	4
117	как в	4	4
118	когда он	2	4
119	в целом	4	4
120	все эти	7	4
121	в тех	2	4
122	раз в	1	4
123	в себе	1	4
124	если он	1	4
125	при этом	6	4
126	т д	8	4
127	здесь мы	1	4
128	она была	1	4
129	смысл и	2	4
130	не мог	1	4
131	но если	3	4
132	что с	1	4
133	никогда не	1	4
134	в самой	1	4
135	как будто	1	4
136	когда в	2	4
137	в виду	8	4
138	что и	6	4
139	только в	6	4
140	конечно не	2	4
141	не можем	1	4
142	при помощи	1	4
143	обратиться к	1	4
144	из которых	1	4
145	по своему	2	4
146	того что	11	4
147	и для	1	4
148	речь идет	3	4
149	в свою	1	4
150	сказать что	7	4
151	который не	1	4
152	того же	4	3
153	из всех	1	3
154	оба эти	1	3
155	что как	3	3
156	и к	3	3
157	но в	2	3
158	из этих	5	3
159	интересно что	1	3
160	не к	1	3
161	у читателя	1	3
162	состоит в	2	3
163	что все	2	3
164	конечно в	1	3
165	его в	2	3
166	и тем	6	3
167	ни в	3	3
168	далеко не	5	3
169	в такой	1	3
170	наше внимание	1	3
171	она в	1	3
172	всякий раз	1	3
173	бы не	3	3
174	в то	3	3
175	того как	7	3
176	в основе	1	3
177	и конечно	1	3
178	на это	1	3
179	и о	4	3
180	каждого из	1	3
181	наряду с	1	3
182	были бы	4	3
183	эти два	2	3
184	и только	3	3
185	здесь не	2	3
186	тот же	6	3
187	которое мы	1	3
188	дано в	2	3
189	был бы	3	3
190	не так	3	3
191	тем что	5	3
192	такое же	1	3
193	что не	4	3
194	то и	2	3
195	в речи	1	3
196	это только	1	3
197	этот рассказ	1	3
198	я говорю	1	3
199	который мы	1	3
200	только для	2	3
201	но это	5	3
202	все это	2	3
203	она должна	1	3
204	указать на	2	3
205	она может	2	3
206	главным образом	2	3
207	одновременно и	1	3
208	что под	1	3
209	к этому	1	3
210	как на	8	3
211	в таком	4	3
212	не иначе	1	2
213	отношения к	1	2
214	например в	1	2
215	увидим ниже	1	2
216	на самом	3	2
217	бы для	1	2
218	по преимуществу	3	2
219	не имеют	1	2
220	все те	2	2
221	поэзии и	1	2
222	той же	3	2
223	и ничего	1	2
224	нам в	1	2
225	большей частью	1	2
226	между собой	1	2
227	столь же	4	2
228	всего этого	3	2
229	заключается не	2	2
230	но как	3	2
231	в общем	6	2
232	очевидно что	3	2
233	не просто	2	2
234	отнюдь не	3	2
235	и я	2	2
236	в одной	1	2
237	что именно	3	2
238	как к	2	2
239	это был	1	2
240	целый ряд	4	2
241	со своей	1	2
242	он в	2	2
243	думать что	1	2
244	нами в	1	2
245	не могла	1	2
246	своим собственным	1	2
247	а вовсе	1	2
248	всех этих	1	2
249	до самого	1	2
250	в силу	6	2
251	и вот	3	2
252	наших глазах	1	2
253	одной и	1	2
254	так например	1	2
255	и дальше	2	2
256	он все	1	2
257	человек который	1	2
258	показывает что	1	2
259	он действительно	1	2
260	и уже	1	2
261	такой же	2	2
262	в эту	1	2
263	как ты	3	2
264	и ее	1	2
265	можно убедиться	1	2
266	признать что	1	2
267	и той	1	2
268	жанра и	1	2
269	образом и	1	2
270	но он	1	2
271	друг другу	1	2
272	и более	3	2
273	ее так	1	2
274	что сам	3	2
275	в этих	2	2
276	в русской	1	2
277	дело не	2	2
278	весь смысл	1	2
279	нельзя не	2	2
280	ничего не	6	2
281	на те	1	2
282	то это	3	2
283	у нас	10	2
284	не могут	5	2
285	когда мы	3	2
286	ли что	1	2
287	утверждать что	1	2
288	на наших	1	2
289	из всего	2	2
290	свою очередь	1	2
291	данном случае	4	2
292	только то	3	2
293	действия и	1	2
294	то время	1	2
295	уяснить себе	1	2
296	те случаи	1	2
297	по аналогии	1	2
298	одного из	1	2
299	мы в	1	2
300	для этого	6	2
301	со стороны	1	2
302	внимание на	2	2
303	но мы	2	2
304	эта фраза	1	2
305	у них	1	2
306	мы на	1	2
307	говорит он	1	2
308	слов и	5	2
309	что здесь	1	2
310	дело так	1	2
311	что даже	1	2
312	и часто	1	2
313	и действительно	3	2
314	наше время	1	2
315	это же	1	2
316	все они	2	2
317	в качестве	2	2
318	уже не	8	2
319	в виде	1	2
320	который как	2	2
321	нее в	1	2
322	для него	1	2
323	всяком случае	1	2
324	могло бы	3	2
325	иначе как	1	2
326	но что	1	2
327	заметить что	1	2
328	и вместе	1	2
329	к самому	1	2
330	это будет	1	2
331	свою мысль	1	2
332	на примере	1	2
333	как же	3	2
334	еще и	2	2
335	а с	3	2
336	на время	1	2
337	эти слова	2	2
338	к его	2	2
339	хотя бы	9	2
340	в данном	7	2
341	но сам	2	2
342	смысле этого	2	2
343	это есть	1	2
344	что же	5	2
345	в первой	1	2
346	по существу	3	2
347	том смысле	1	2
348	быть не	2	2
349	этого слова	4	2
350	с этой	3	2
351	при том	1	2
352	мы найдем	2	2
353	не более	2	2
354	не должна	1	2
355	только что	2	2
356	же в	1	2
357	лежит в	1	2
358	так же	2	2
359	нам не	1	2
360	в лучшем	1	2
361	какой мере	2	2
362	к этой	1	2
363	и другие	1	2
364	они не	3	2
365	во всяком	2	2
366	говорили о	1	1
367	скажет что	1	1
368	о каких	1	1
369	же как	1	1
370	именно эта	1	1
371	в движение	1	1
372	зависимость от	1	1
373	чтобы не	2	1
374	сплошь и	3	1
375	и потому	1	1
376	это и	3	1
377	и есть	5	1
378	в первом	5	1
379	на две	1	1
380	говорю о	1	1
381	в зависимости	7	1
382	что мы	2	1
383	в несколько	1	1
384	видно уже	1	1
385	к нашей	2	1
386	мы имеем	2	1
387	же фразе	1	1
388	которую я	2	1
389	бы что	1	1
390	что многие	1	1
391	не столько	4	1
392	так чтобы	1	1
393	на себя	2	1
394	и такой	2	1
395	на практике	4	1
396	случаи когда	2	1
397	что ж	1	1
398	доказательство того	1	1
399	я здесь	1	1
400	еще не	9	1
401	это возможно	1	1
402	в чем	5	1
403	значение которых	1	1
404	то мы	3	1
405	как правильно	1	1
406	слишком много	1	1
407	вы увидите	1	1
408	чем это	2	1
409	но не	3	1
410	на основе	1	1
411	мы будем	1	1
412	именно на	2	1
413	в сторону	1	1
414	не все	2	1
415	для всякой	1	1
416	отношение к	3	1
417	отличие от	2	1
418	тут же	1	1
419	нет и	1	1
420	вот эти	1	1
421	не буду	1	1
422	один и	2	1
423	стал бы	1	1
424	относится к	2	1
425	которые не	1	1
426	мы обязаны	1	1
427	это самое	2	1
428	этот прием	2	1
429	дело идет	1	1
430	независимо от	5	1
431	а самый	1	1
432	кроме того	2	1
433	и где	1	1
434	тех случаях	1	1
435	хотя и	5	1
436	себе дело	1	1
437	определенным кругом	1	1
438	между двумя	1	1
439	имеет в	2	1
440	более или	2	1
441	то в	3	1
442	для которого	2	1
443	соответственным образом	1	1
444	смыслом который	1	1
445	под ним	1	1
446	очень много	2	1
447	ни один	1	1
448	таковы например	1	1
449	бы сказать	3	1
450	же слово	1	1
451	или во	1	1
452	то я	1	1
453	в известном	2	1
454	это тот	1	1
455	и тот	2	1
456	зависимости от	8	1
457	имеем в	1	1
458	думается что	1	1
459	и те	1	1
460	нам на	1	1
461	его или	1	1
462	что одна	2	1
463	что без	1	1
464	в понимании	1	1
465	с нашим	1	1
466	не как	2	1
467	переходит от	1	1
468	дело именно	1	1
469	в корне	2	1
470	того целого	1	1
471	том чтобы	4	1
472	так уж	1	1
473	смысле как	1	1
474	всеобщим достоянием	1	1
475	но все	2	1
476	это конечно	2	1
477	русском языке	3	1
478	в одну	1	1
479	увидите что	1	1
480	как они	2	1
481	не будет	1	1
482	несоответствие между	2	1
483	значение в	2	1
484	том случае	4	1
485	только не	1	1
486	и с	3	1
487	слова или	1	1
488	на этой	1	1
489	сказать в	1	1
490	того или	3	1
491	с другими	2	1
492	есть не	3	1
493	как особый	1	1
494	для нее	1	1
495	это не	3	1
496	деле в	1	1
497	играет в	1	1
498	указанием на	1	1
499	приемов которые	1	1
500	если язык	1	1
501	деле всякая	1	1
502	и рядом	3	1
503	а вот	2	1
504	не ясно	1	1
505	вводит в	1	1
506	чаще всего	1	1
507	случае к	1	1
508	но вся	1	1
509	все равно	1	1
510	нас к	2	1
511	в слове	4	1
512	когда я	1	1
513	о чем	2	1
514	не заметить	1	1
515	двух направлениях	2	1
516	а если	1	1
517	рода и	1	1
518	и было	1	1
519	должно быть	7	1
520	мере не	2	1
521	обратимся к	1	1
522	еще раз	2	1
523	же я	1	1
524	нападки на	1	1
525	и становится	1	1
526	или менее	2	1
527	этого нет	1	1
528	и при	2	1
529	мы опять	1	1
530	просто и	2	1
531	что такое	4	1
532	таким же	1	1
533	рассказа о	1	1
534	представить себе	1	1
535	не зависит	1	1
536	в следующем	1	1
537	в их	6	1
538	если можно	1	1
539	задачей и	1	1
540	что до	1	1
541	оказывается что	1	1
542	стоит в	1	1
543	мысли и	2	1
544	в частном	1	1
545	ненужными и	1	1
546	принимать в	1	1
547	на простой	1	1
548	силу того	1	1
549	это утверждение	1	1
550	внимания и	1	1
551	у тургенева	1	1
552	есть еще	1	1
553	оказалось бы	1	1
554	однако в	2	1
555	решительно ничего	3	1
556	даже в	1	1
557	случае мы	1	1
558	ему как	1	1
559	дело как	1	1
560	уже выше	5	1
561	так он	1	1
562	поэтического произведения	1	1
563	заинтересован в	1	1
564	плохо справляется	1	1
565	в таких	2	1
566	ясно из	1	1
567	как о	3	1
568	оттого что	1	1
569	ее с	1	1
570	к этим	1	1
571	на него	3	1
572	не по	3	1
573	как показывают	1	1
574	в самых	1	1
575	это еще	2	1
576	не могло	1	1
577	он мог	1	1
578	так много	1	1
579	возможно и	1	1
580	именно с	1	1
581	это явление	1	1
582	в русском	2	1
583	с гораздо	1	1
584	это слово	1	1
585	следует из	1	1
586	бы по	1	1
587	с таким	1	1
588	большом количестве	1	1
589	своей цели	1	1
590	вместо этого	1	1
591	так то	2	1
592	что на	3	1
593	за ними	1	1
594	для нашей	4	1
595	представлять себе	1	1
596	конечно только	1	1
597	к таким	1	1
598	ни о	1	1
599	нам нужно	1	1
600	из элементов	1	1
601	может применяться	1	1
602	и другой	1	1
603	и такие	2	1
604	всего в	1	1
605	понять что	1	1
606	не самую	1	1
607	относительно того	2	1
608	не есть	3	1
609	это а	1	1
610	быть совершенно	2	1
611	все слова	1	1
612	отказаться от	1	1
613	от той	1	1
614	чтоб было	1	1
615	но по	1	1
616	которых и	1	1
617	в некоторых	2	1
618	всякую возможность	1	1
619	можно показать	1	1
620	а здесь	1	1
621	в собственном	1	1
622	характер и	1	1
623	который может	1	1
624	говорено выше	1	1
625	на той	1	1
626	не безболезненно	1	1
627	слова а	1	1
628	можно было	11	1
629	так и	6	1
630	те же	7	1
631	не с	2	1
632	это вовсе	1	1
633	мог бы	2	1
634	и каждый	1	1
635	образа в	1	1
636	то язык	1	1
637	как таковую	1	1
638	есть конечно	2	1
639	в результате	3	1
640	что дело	2	1
641	без сомнения	1	1
642	жанр однако	1	1
643	литературных жанров	1	1
644	понятно что	1	1
645	в словах	1	1
646	нас и	1	1
647	будет уже	3	1
648	и нужно	2	1
649	создается впечатление	1	1
650	от общих	1	1
651	может не	1	1
652	на вопрос	3	1
653	язык и	2	1
654	чтобы с	1	1
655	и просто	1	1
656	можно сказать	2	1
657	в пользу	1	1
658	нас в	3	1
659	для какой	1	1
660	в конечном	1	1
661	своему значению	1	1
662	частном случае	2	1
663	доходит до	2	1
664	которой мы	1	1
665	образом если	1	1
666	этих слов	3	1
667	этому поводу	1	1
668	раньше чем	1	1
669	заключается вовсе	1	1
670	еще более	2	1
671	вслед за	1	1
672	выше в	1	1
673	приемов и	2	1
674	для потебни	1	1
675	следовало бы	1	1
676	ясно ли	1	1
677	быть сказано	1	1
678	вытекают из	1	1
679	указывает что	2	1
680	быть и	1	1
681	показывают что	1	1
682	но с	1	1
683	моменты в	2	1
684	же все	1	1
685	всякого рода	5	1
686	этот вопрос	3	1
687	та мысль	1	1
688	не сказано	1	1
689	в поэтическом	1	1
690	от смысла	1	1
691	будто бы	1	1
692	эти отдельные	1	1
693	немедленно же	2	1
694	в большом	1	1
695	меня принимать	1	1
696	по этому	1	1
697	или несколько	1	1
698	которых я	1	1
699	подробнейшим образом	1	1
700	мысли что	1	1
701	ряде случаев	1	1
702	ни одного	2	1
703	мы получим	1	1
704	в поэзии	5	1
705	в нашей	4	1
706	в начале	1	1
707	не исчерпывает	2	1
708	целого ряда	1	1
709	же вывод	1	1
710	стороны которые	1	1
711	что сама	1	1
712	за ним	1	1
713	и их	1	1
714	как ясно	1	1
715	s для	1	1
716	является именно	1	1
717	с этими	1	1
718	для меня	2	1
719	фигуры которые	1	1
720	тому же	3	1
721	не о	2	1
722	противоречии с	1	1
723	дело и	1	1
724	тех которые	1	1
725	каждый из	1	1
726	не говорит	1	1
727	они будут	1	1
728	и разве	2	1
729	образом что	1	1
730	указание на	1	1
731	само собой	1	1
732	перейти к	2	1
733	уже совершенно	2	1
734	не было	4	1
735	требования которые	1	1
736	именно как	1	1
737	со всем	1	1
738	только у	1	1
739	а на	1	1
740	к рассмотрению	2	1
741	так не	1	1
742	которые можно	2	1
743	именно в	3	1
744	по своим	1	1
745	догадаться что	1	1
746	а именно	3	1
747	не потому	3	1
748	и прежде	1	1
749	письма и	1	1
750	свои особые	1	1
751	тому как	2	1
752	поэзию как	1	1
753	в отличие	2	1
754	ни на	2	1
755	что для	1	1
756	обратить внимание	1	1
757	положений и	1	1
758	превращается в	1	1
759	п то	1	1
760	который с	1	1
761	и составляет	1	1
762	на которых	5	1
763	и самый	2	1
764	зависит от	1	1
765	в теории	1	1
766	на эту	1	1
767	когда же	1	1
768	могут служить	1	1
769	поэтического смысла	1	1
770	совершенно очевидно	1	1
771	мы знаем	1	1
772	если не	1	1
773	для этой	1	1
774	как именно	1	1
775	тем чтобы	2	1
776	бы одно	1	1
777	именно поэтому	2	1
778	равно как	2	1
779	в частности	2	1
780	что поскольку	1	1
781	мы говорим	4	1
782	ближе он	1	1
783	по одному	1	1
784	в разговоре	1	1
785	поэзия и	3	1
786	у себя	1	1
787	в область	2	1
788	целом ряде	1	1
789	последний элемент	1	1
790	он будет	2	1
791	указывает нам	1	1
792	этого утверждения	1	1
793	а нам	1	1
794	нас одновременно	1	1
795	как нельзя	2	1
796	форма и	3	1
797	что существуют	1	1
798	то обширное	1	1
799	которое лежит	1	1
800	каждый раз	1	1
801	поэзией и	2	1
802	я сам	1	1
803	и наши	1	1
804	о его	1	1
805	слов которые	1	1
806	отличается от	2	1
807	между прочим	8	1
808	и практическая	2	1
809	при построении	1	1
810	каждой из	2	1
811	здесь полное	1	1
812	деле как	1	1
813	которых он	1	1
814	совершенно разное	1	1
815	ли в	1	1
816	уже на	1	1
817	этого рода	3	1
818	рассмотрению этого	1	1
819	тем и	1	1
820	так будто	1	1
821	мы сразу	1	1
822	особенно это	1	1
823	разве можно	1	1
824	как не	1	1
825	бы ему	1	1
826	к одной	1	1
827	от него	1	1
828	собственно говоря	1	1
829	или нет	1	1
830	всем по	1	1
831	другой сама	1	1
832	мы должны	3	1
833	первое что	1	1
834	же к	1	1
835	дана в	1	1
836	сказано о	1	1
837	поэма и	1	1
838	отношении к	1	1
839	выбор слов	1	1
840	именно здесь	1	1
841	между ними	1	1
842	бы наше	1	1
843	и эта	1	1
844	только как	4	1
845	они как	1	1
846	больших и	1	1
847	то здесь	2	1
848	и так	1	1
849	в последнем	1	1
850	или иного	3	1
851	мере в	1	1
852	есть и	1	1
853	несколько времени	1	1
854	что то	1	1
855	попросту говоря	1	1
856	это в	2	1
857	тем самым	4	1
858	все что	1	1
859	этой точки	1	1
860	смысле что	1	1
861	слова это	1	1
