N	2gram	Losev_Dial_3	Myshleni
1	точки зрения	25	26
2	таким образом	13	26
3	в том	5	24
4	и в	24	23
5	том что	8	21
6	с точки	14	18
7	в этом	8	17
8	то что	14	17
9	не только	23	16
10	так же	4	16
11	того что	12	15
12	для того	3	15
13	как и	7	14
14	может быть	13	14
15	но и	9	14
16	в его	2	14
17	что в	7	14
18	не может	19	12
19	об отношении	1	12
20	сказать что	4	11
21	как бы	3	11
22	в отношении	1	10
23	с другой	4	10
24	в психологии	1	10
25	прежде всего	8	10
26	и с	6	9
27	в качестве	1	9
28	одной стороны	3	9
29	другой стороны	2	9
30	вместе с	1	9
31	и не	27	9
32	то же	6	8
33	нас к	2	8
34	в процессе	1	8
35	в основе	3	8
36	и на	3	8
37	с одной	3	8
38	мы не	5	7
39	вопрос о	5	7
40	в самом	7	7
41	в то	5	7
42	мы могли	1	7
43	и ее	3	7
44	так как	6	7
45	что он	13	7
46	же как	2	6
47	в сущности	10	6
48	все это	6	6
49	независимо от	1	6
50	с этим	3	6
51	в себе	2	6
52	в силу	3	6
53	и тем	2	6
54	с этой	5	6
55	и его	5	6
56	о том	6	6
57	учения о	2	6
58	все время	3	6
59	только в	5	6
60	вопрос об	3	6
61	мы можем	1	6
62	тем что	3	6
63	от того	4	6
64	именно в	2	6
65	потому что	7	6
66	из того	2	5
67	бы в	2	5
68	перед нами	3	5
69	и как	8	5
70	но в	2	5
71	то время	4	5
72	на то	3	5
73	он не	5	5
74	и более	1	5
75	на основании	2	5
76	представить себе	1	5
77	если бы	6	5
78	тем самым	3	5
79	для этого	2	5
80	по себе	20	5
81	тому что	4	5
82	по своей	1	5
83	целом и	1	5
84	как мы	2	5
85	и что	15	5
86	можно сказать	1	5
87	так и	5	5
88	что для	5	5
89	слова и	1	5
90	что мы	8	5
91	и все	6	5
92	тем более	3	5
93	из этого	2	5
94	в своих	2	5
95	в котором	1	4
96	высшей степени	1	4
97	время как	4	4
98	в чем	4	4
99	с его	2	4
100	но не	2	4
101	целый ряд	2	4
102	и к	5	4
103	все эти	3	4
104	что она	9	4
105	при этом	2	4
106	их в	2	4
107	что все	14	4
108	было бы	5	4
109	ни в	9	4
110	понятий и	1	4
111	не в	3	4
112	о природе	1	4
113	этом отношении	1	4
114	к тому	4	4
115	должен быть	1	4
116	для себя	2	4
117	только что	4	4
118	в одном	1	4
119	как раз	7	4
120	до сих	1	4
121	фактов и	2	4
122	по существу	2	4
123	сих пор	1	4
124	этом вопросе	2	4
125	она должна	2	4
126	в результате	1	4
127	хотя бы	4	4
128	показали что	1	4
129	как на	5	4
130	отношения к	1	3
131	в сфере	1	3
132	в такой	1	3
133	сам по	5	3
134	и то	4	3
135	самом деле	6	3
136	с таким	1	3
137	я не	6	3
138	мы и	4	3
139	из которых	3	3
140	в их	2	3
141	же мере	1	3
142	силу этого	2	3
143	в общем	1	3
144	в одной	3	3
145	что именно	3	3
146	в своем	3	3
147	все же	3	3
148	в которой	1	3
149	что это	12	3
150	из этих	2	3
151	учение о	8	3
152	друг другу	1	3
153	и если	2	3
154	факт что	1	3
155	его не	2	3
156	показывает что	2	3
157	всегда и	1	3
158	такой же	1	3
159	она не	3	3
160	тогда когда	5	3
161	ничего не	17	3
162	во всем	3	3
163	в каком	3	3
164	факта что	1	3
165	образом что	1	3
166	могут быть	2	3
167	же самое	1	3
168	что оно	7	3
169	и это	4	3
170	не могу	1	3
171	об этом	6	3
172	как чисто	1	3
173	и который	1	3
174	этих двух	1	3
175	и следовательно	2	3
176	свести к	1	3
177	этот вопрос	1	3
178	связи с	1	3
179	то и	3	3
180	обратиться к	1	3
181	всяком случае	2	3
182	мы находим	1	3
183	вовсе не	13	3
184	в природе	2	3
185	во всех	1	3
186	превращается в	6	3
187	а не	26	3
188	и основной	1	3
189	если не	3	3
190	и от	3	3
191	сознания и	4	3
192	во всяком	2	3
193	и логикой	1	2
194	речь идет	1	2
195	всем ее	1	2
196	жизни сознания	1	2
197	он может	1	2
198	но тем	1	2
199	как такового	1	2
200	идет о	1	2
201	что эти	1	2
202	не вижу	1	2
203	едва ли	1	2
204	если к	1	2
205	в зависимости	2	2
206	той же	3	2
207	есть не	9	2
208	что если	2	2
209	является наиболее	1	2
210	оно есть	2	2
211	которое не	2	2
212	зависимости от	3	2
213	целое и	2	2
214	первый план	4	2
215	что его	5	2
216	как таковая	3	2
217	в ее	1	2
218	со всеми	2	2
219	только тогда	3	2
220	себе и	1	2
221	за пределы	3	2
222	и нам	1	2
223	и я	3	2
224	что как	1	2
225	хотя и	5	2
226	сознания в	2	2
227	и понимания	2	2
228	и наконец	1	2
229	нового и	1	2
230	от этого	1	2
231	в первом	2	2
232	бы и	1	2
233	быть выражена	1	2
234	построения мы	1	2
235	это понятие	1	2
236	всех этих	1	2
237	свою собственную	1	2
238	он должен	3	2
239	не к	1	2
240	и вот	2	2
241	одной и	1	2
242	на этом	2	2
243	одно и	5	2
244	но все	1	2
245	что является	1	2
246	есть все	1	2
247	этого мы	2	2
248	ближе к	1	2
249	в них	5	2
250	несмотря на	2	2
251	с такой	1	2
252	должно быть	3	2
253	как таковой	2	2
254	в научной	1	2
255	был бы	1	2
256	на первый	4	2
257	в этих	1	2
258	но до	1	2
259	и при	1	2
260	представление о	1	2
261	одном из	1	2
262	и той	1	2
263	точку зрения	1	2
264	и эти	2	2
265	что этот	2	2
266	того кто	3	2
267	что говоря	1	2
268	даже в	1	2
269	это вопрос	1	2
270	что эта	1	2
271	что с	1	2
272	не имеет	11	2
273	того как	1	2
274	говорить о	4	2
275	этих фактов	1	2
276	никогда не	7	2
277	же время	3	2
278	на удовлетворение	1	2
279	ибо все	1	2
280	на него	1	2
281	ничего кроме	1	2
282	говорят в	1	2
283	опыта и	1	2
284	гласит что	2	2
285	на вопрос	1	2
286	и которая	1	2
287	данном случае	1	2
288	что у	2	2
289	и логической	2	2
290	не с	1	2
291	ясно что	7	2
292	строго говоря	1	2
293	вот почему	1	2
294	и поэтому	1	2
295	все прочие	1	2
296	наконец в	1	2
297	если это	1	2
298	как видим	2	2
299	содержится в	2	2
300	выше и	1	2
301	может сказать	1	2
302	или они	1	2
303	уже не	5	2
304	вопроса о	1	2
305	в виде	8	2
306	одно из	5	2
307	для него	4	2
308	эти три	1	2
309	заметить что	1	2
310	зрения с	1	2
311	и даже	13	2
312	в основу	1	2
313	с той	1	2
314	если мы	1	2
315	и пр	6	2
316	чтобы убедиться	1	2
317	в слове	3	2
318	в частности	2	2
319	и потому	2	2
320	как это	5	2
321	его на	2	2
322	о чем	1	2
323	в данном	2	2
324	всего в	1	2
325	в течение	1	2
326	в словах	1	2
327	внешнего мира	1	2
328	и таким	1	2
329	в смысле	2	2
330	мы только	1	2
331	о котором	1	2
332	которая в	1	2
333	в одинаковой	2	2
334	также не	3	2
335	а в	2	2
336	между ними	1	2
337	и судьба	1	2
338	жизни и	5	2
339	ее в	2	2
340	кто его	1	1
341	ту же	1	1
342	и т	24	1
343	например в	2	1
344	личности мы	1	1
345	на самом	1	1
346	кто хочет	1	1
347	или к	2	1
348	по которым	1	1
349	или по	1	1
350	он всегда	1	1
351	не имеют	2	1
352	и больше	4	1
353	чем именно	1	1
354	самых существенных	1	1
355	по его	1	1
356	мы уже	3	1
357	должна уступить	1	1
358	от своего	2	1
359	основные моменты	1	1
360	на первом	1	1
361	науки и	1	1
362	все мышление	1	1
363	сущности это	1	1
364	фактов но	1	1
365	его только	1	1
366	в учении	1	1
367	а для	2	1
368	не вполне	2	1
