N	2gram	Tiupa_Lite_2	KulturaY
1	и т	2	33
2	в том	10	30
3	и в	19	24
4	потому что	2	23
5	том что	7	21
6	т п	2	18
7	что в	4	17
8	того чтобы	1	17
9	для того	2	16
10	было бы	2	15
11	в этом	9	14
12	точки зрения	4	14
13	может быть	17	13
14	все же	2	12
15	таким образом	1	12
16	языка в	1	12
17	и не	11	12
18	в его	4	12
19	не в	4	11
20	хотя бы	2	10
21	в самом	1	10
22	не только	8	10
23	у нас	5	10
24	вовсе не	2	10
25	самом деле	1	9
26	с точки	3	9
27	так как	3	9
28	о том	2	9
29	того что	5	9
30	отношению к	3	9
31	прежде всего	4	9
32	то что	7	9
33	по отношению	4	8
34	уже не	2	8
35	то же	12	8
36	том чтобы	3	8
37	тем что	4	8
38	как раз	2	8
39	а не	20	8
40	не может	9	7
41	это не	1	7
42	в них	2	7
43	не менее	6	7
44	связи с	1	7
45	в области	4	7
46	так и	7	7
47	бы в	1	7
48	в качестве	5	7
49	с другой	8	7
50	как бы	2	7
51	вместе с	5	7
52	мы имеем	1	6
53	на себе	1	6
54	в ней	4	6
55	однако не	1	6
56	все эти	1	6
57	при этом	6	6
58	не случайно	4	6
59	можно было	1	6
60	что он	3	6
61	в какой	2	6
62	но и	10	6
63	именно в	1	6
64	что же	1	6
65	этого рода	1	6
66	другой стороны	4	6
67	еще не	2	5
68	но не	5	5
69	не просто	1	5
70	и вовсе	1	5
71	что это	1	5
72	слово это	1	5
73	и с	3	5
74	но уже	2	5
75	рядом с	1	5
76	с тем	2	5
77	по крайней	2	5
78	и его	3	5
79	к тому	1	5
80	в виду	2	5
81	с ним	2	5
82	и что	2	5
83	а потому	2	5
84	крайней мере	2	5
85	еще и	1	5
86	что не	2	5
87	в результате	2	5
88	этом отношении	3	5
89	а в	3	5
90	того же	4	4
91	переход от	1	4
92	это и	1	4
93	разумеется не	2	4
94	и на	6	4
95	в рамках	4	4
96	как в	1	4
97	в целом	2	4
98	на то	1	4
99	в нем	3	4
100	же касается	1	4
101	в данном	3	4
102	тем не	2	4
103	тем самым	3	4
104	русский язык	1	4
105	того как	1	4
106	в русском	2	4
107	в пределах	1	4
108	что и	2	4
109	так что	4	4
110	есть в	1	4
111	речь в	2	4
112	из них	2	4
113	со стороны	3	4
114	в частности	4	4
115	и потому	1	4
116	по существу	3	4
117	слова и	7	4
118	один из	4	4
119	же в	2	4
120	в этих	1	4
121	так же	1	4
122	и то	3	3
123	в первом	1	3
124	той же	2	3
125	в сущности	3	3
126	на себя	2	3
127	и он	3	3
