N	2gram	Bakhtin_Pr_2	Psycholo
1	то что	5	44
2	и в	45	33
3	в этом	20	28
4	и что	2	25
5	как бы	15	25
6	все время	3	24
7	потому что	8	24
8	для того	1	23
9	том что	7	22
10	того чтобы	1	22
11	может быть	18	22
12	что в	6	21
13	в том	8	21
14	о том	3	20
15	что он	7	20
16	только что	2	15
17	как это	2	14
18	таким образом	11	13
19	то есть	50	13
20	так же	5	13
21	и не	42	13
22	все это	5	13
23	сказать что	5	13
24	самом деле	4	12
25	в самом	13	12
26	было бы	4	12
27	все то	2	12
28	к тому	1	12
29	и все	1	12
30	так как	5	12
31	он не	9	11
32	что все	3	11
33	на то	2	10
34	что она	4	10
35	если бы	2	10
36	в его	22	10
37	как она	1	10
38	не может	24	10
39	то же	5	9
40	в этой	1	9
41	и если	1	9
42	по себе	8	9
43	как раз	6	9
44	в конце	4	8
45	как будто	1	8
46	для этого	3	8
47	в рассказе	3	8
48	вместе с	1	8
49	характера и	2	8
50	в каком	1	8
51	показать что	2	7
52	в своем	5	7
53	не только	16	7
54	в нем	20	7
55	так что	2	7
56	и только	1	7
57	до конца	7	7
58	на самом	1	6
59	в сущности	7	6
60	в ней	7	6
61	что они	3	6
62	перед нами	4	6
63	все эти	4	6
64	в себе	5	6
65	и вот	2	6
66	точки зрения	19	6
67	но он	1	6
68	что эта	2	6
69	тому что	1	6
70	в самой	3	6
71	никак не	1	6
72	это не	3	6
73	мы видим	2	6
74	у него	6	6
75	а не	10	6
76	что мы	1	6
77	мы должны	4	6
78	как на	2	6
79	это и	1	5
80	мы уже	3	5
81	мы не	1	5
82	в целом	5	5
83	и на	7	5
84	с этим	1	5
85	все же	4	5
86	и как	2	5
87	как он	4	5
88	ясно что	1	5
89	как и	14	5
90	самого начала	1	5
91	никогда не	17	5
92	и его	8	5
93	с самого	1	5
94	и совершенно	1	5
95	мы будем	1	5
96	казалось бы	1	5
97	с ним	8	5
98	заключается в	1	5
99	в какой	1	5
100	что для	2	5
101	вовсе не	7	5
102	мы можем	4	5
103	связь с	2	5
104	и есть	1	4
105	той же	1	4
106	в которой	2	4
107	я не	6	4
108	могла бы	1	4
109	это было	2	4
110	для чего	1	4
111	слова и	1	4
112	этот материал	1	4
113	в своей	6	4
114	с точки	9	4
115	одна из	3	4
116	ее с	3	4
117	на него	2	4
118	а в	3	4
119	с другом	2	4
120	у нас	2	4
121	так например	1	4
122	как мы	8	4
123	и о	2	4
124	что у	4	4
125	можно было	2	4
126	жизнь и	3	4
127	об этом	3	4
128	о нем	6	4
129	того что	3	4
130	этот вопрос	4	4
131	только в	9	4
132	и так	1	4
133	себя в	2	4
134	в жизни	3	4
135	и других	3	4
136	из них	9	4
137	по поводу	1	4
138	что не	5	4
139	художественной формы	1	4
140	в частности	1	4
141	друг с	2	4
142	об убийстве	1	4
143	совершенно не	1	4
144	жизни и	15	4
145	ее в	2	4
146	это в	1	4
147	к этому	4	4
148	в таком	3	4
149	например в	2	3
150	же как	4	3
151	и сюжет	1	3
152	идет о	2	3
153	и до	4	3
154	что если	3	3
155	говорить о	1	3
156	и он	3	3
157	но не	6	3
158	в сторону	2	3
159	значение имеет	1	3
160	самом конце	1	3
161	сама по	5	3
162	конце концов	3	3
163	как в	4	3
164	от этого	1	3
165	та же	1	3
166	из этой	1	3
167	что может	1	3
168	на этом	1	3
169	здесь мы	1	3
170	его в	3	3
171	ни в	2	3
172	этого слова	2	3
173	ни одной	1	3
174	далеко не	4	3
175	должно быть	4	3
176	всех этих	1	3
177	несет в	1	3
178	но если	1	3
179	в которых	1	3
180	в дневнике	1	3
181	их в	7	3
182	тем самым	2	3
183	она не	5	3
184	в то	5	3
185	в основе	2	3
186	и для	2	3
187	нет ни	3	3
188	во все	2	3
189	он видит	1	3
190	с ее	3	3
191	в пределах	4	3
192	в мире	3	3
193	так и	3	3
194	понятно что	1	3
195	и здесь	2	3
196	которой мы	1	3
197	что и	5	3
198	во всей	1	3
199	в уста	3	3
200	с одной	1	3
201	конечно не	6	3
202	в виде	1	3
203	был бы	1	3
204	тому же	1	3
205	могло бы	1	3
206	в одном	6	3
207	сами по	1	3
208	тем что	2	3
209	до сих	2	3
210	но и	15	3
211	на этот	1	3
212	здесь в	2	3
213	и затем	2	3
214	не было	2	3
215	из которых	2	3
216	он говорит	2	3
217	видит в	1	3
218	в той	3	3
219	смысле этого	2	3
220	мы условно	1	3
221	да и	1	3
222	еще раз	3	3
223	сих пор	2	3
224	что оно	1	3
225	нам придется	1	3
226	тот же	2	3
227	рассказа это	1	3
228	бы его	1	3
229	к этой	2	3
230	в своих	4	3
231	во всяком	1	3
232	нем нет	1	2
233	все остальное	1	2
234	он может	2	2
235	силы и	1	2
236	на две	1	2
237	из его	1	2
238	сам автор	4	2
239	все те	2	2
240	с таким	1	2
241	а как	4	2
242	мы имеем	2	2
243	так чтобы	2	2
244	время как	1	2
245	принадлежит к	1	2
246	и ее	7	2
247	вместо этого	1	2
248	для нашей	1	2
249	литературы и	1	2
250	не был	2	2
251	с его	8	2
252	во всех	4	2
253	истинный смысл	2	2
254	точка зрения	7	2
255	него все	1	2
256	со стороны	4	2
257	мы сейчас	1	2
258	она есть	1	2
259	они действительно	1	2
260	в одной	5	2
261	в художественном	3	2
262	нам кажется	1	2
263	и наконец	1	2
264	не в	8	2
265	и к	2	2
266	это просто	1	2
267	но в	6	2
268	говорит не	1	2
269	тому как	2	2
270	бы и	3	2
271	всего романа	2	2
272	бы не	3	2
273	из этих	1	2
274	думать что	1	2
275	нами в	4	2
276	действительную жизнь	1	2
277	при этом	2	2
278	одной и	1	2
279	что ни	1	2
280	может понять	2	2
281	в нее	1	2
282	в них	4	2
283	всю жизнь	1	2
284	которую он	3	2
285	можно найти	2	2
286	это делает	2	2
287	в котором	7	2
288	в их	4	2
289	место в	1	2
290	и той	3	2
291	не понимает	1	2
292	и эти	1	2
293	быть не	1	2
294	можем обозначить	1	2
295	даже в	6	2
296	же мы	2	2
297	в русской	2	2
298	не имеет	3	2
299	не по	3	2
300	же время	3	2
301	действительно в	1	2
302	во всем	1	2
303	бы по	1	2
304	только с	1	2
305	не потому	2	2
306	перед ним	2	2
307	есть только	4	2
308	но все	4	2
309	чтобы сделать	1	2
310	лежит в	2	2
311	как только	1	2
312	мысли о	1	2
313	о них	2	2
314	без всякого	1	2
315	в ее	3	2
316	уже с	1	2
317	то время	1	2
318	и когда	1	2
319	на нее	1	2
320	те же	2	2
321	и с	7	2
322	в словах	2	2
323	ничего не	3	2
324	можно сказать	2	2
325	образом в	2	2
326	в виду	2	2
327	о ней	1	2
328	автор не	4	2
329	и неожиданно	1	2
330	и та	1	2
331	один из	2	2
332	у шекспира	1	2
333	никак нельзя	1	2
334	связи с	1	2
335	уже в	4	2
336	ни одного	3	2
337	не все	1	2
338	кажется что	2	2
339	себе автор	1	2
340	его и	3	2
341	одно из	1	2
342	эти три	1	2
343	к самому	1	2
344	именно как	1	2
345	видим что	1	2
346	с другой	1	2
347	на ее	1	2
348	именно в	3	2
349	в каких	1	2
350	сам себя	1	2
351	а с	3	2
352	прежде всего	11	2
353	а на	2	2
354	ничем не	2	2
355	не на	4	2
356	была бы	3	2
357	этот рассказ	1	2
358	до этого	1	2
359	и потому	6	2
360	к другой	1	2
361	быть это	1	2
362	есть как	1	2
363	по существу	1	2
364	для понимания	2	2
365	который он	1	2
366	и формы	1	2
367	и другом	1	2
368	видят в	1	2
369	со всей	2	2
370	не является	3	2
371	сюжета и	1	2
372	и от	3	2
373	в результате	3	2
374	его не	1	2
375	ее и	1	2
376	хотя бы	5	2
377	все они	4	2
378	слово в	3	2
379	героя и	7	2
380	и эта	3	2
381	другой стороны	1	2
382	который не	1	2
383	личностью а	1	1
384	только он	1	1
385	этого в	1	1
386	в обычном	1	1
387	таком случае	1	1
388	человека и	2	1
389	художественного произведения	1	1
390	переходит к	1	1
391	он произносит	1	1
392	связана с	1	1
393	есть мы	1	1
394	того же	1	1
395	не остается	1	1
396	ним или	1	1
397	как отца	1	1
398	быть ему	1	1
399	в первом	1	1
400	не хочет	1	1
401	своего романа	2	1
402	он всегда	1	1
403	не имеют	1	1
404	с основной	1	1
405	есть не	1	1
406	со всех	1	1
407	всего того	1	1
408	правильного понимания	2	1
409	которую мы	2	1
410	нашем анализе	1	1
411	случае это	1	1
412	не была	1	1
413	сюжет не	3	1
414	он как	3	1
415	значимое и	1	1
416	мы и	3	1
417	и со	2	1
418	следовательно в	1	1
419	во мне	1	1
420	еще не	9	1
421	и возможности	1	1
422	именно эти	1	1
423	остались бы	1	1
424	в сюжете	1	1
425	друг к	3	1
426	но как	2	1
427	и сказать	1	1
428	перед глазами	1	1
429	по отношению	8	1
430	который мы	1	1
431	человеческих отношений	2	1
432	менее всего	1	1
433	автора но	2	1
434	несмотря на	1	1
435	и речи	1	1
436	за пределы	5	1
437	в настоящем	1	1
438	относится к	2	1
439	в истории	2	1
440	что могло	1	1
441	независимо от	1	1
442	общего с	1	1
443	она даже	1	1
444	от автора	4	1
445	литературе нет	2	1
446	стороны и	1	1
447	как к	2	1
448	о жизни	1	1
449	в глубокую	1	1
450	есть что-то	1	1
451	в полном	1	1
452	другое совершенно	2	1
453	поэтому он	1	1
454	точку зрения	5	1
455	формы в	2	1
456	романа это	1	1
457	в нашем	2	1
458	не оставляет	3	1
459	свои мысли	1	1
460	ни одна	1	1
461	мы обратимся	1	1
462	только один	1	1
463	мысли ни	1	1
464	но ведь	3	1
465	так сказать	7	1
466	частности и	1	1
467	на его	5	1
468	мы их	1	1
469	к некоторому	1	1
470	случайно и	1	1
471	вообще не	1	1
472	необходимо для	1	1
473	и сам	3	1
474	что тут	1	1
475	в плане	1	1
476	их из	1	1
