N	2gram	Vygotskiy__2	FransuaR
1	и в	32	65
2	то есть	21	45
3	как бы	6	22
4	и не	10	22
5	вовсе не	2	18
6	в сущности	7	16
7	в том	37	16
8	в этом	13	15
9	но в	3	14
10	в нем	4	13
11	и на	5	11
12	прежде всего	1	11
13	все эти	7	10
14	не только	12	10
15	и его	7	10
16	так и	3	10
17	но и	10	10
18	во всех	3	9
19	в его	2	9
20	все это	5	9
21	форм и	2	9
22	за пределы	1	8
23	в основе	11	8
24	культуры и	1	8
25	и даже	5	8
26	по своему	3	8
27	и другие	1	8
28	формы и	6	7
29	его в	1	7
30	точки зрения	17	7
31	в области	1	7
32	только в	7	7
33	жизни и	4	7
34	на самом	5	6
35	в ней	5	6
36	еще не	2	6
37	все же	4	6
38	и у	2	6
39	главным образом	3	6
40	при этом	13	6
41	том что	21	6
42	в отношении	3	6
43	никогда не	9	6
44	как мы	1	6
45	времени и	1	6
46	искусства и	9	6
47	так как	12	6
48	может быть	18	6
49	века и	1	6
50	сказать что	7	6
51	в обычной	1	5
52	литературы и	1	5
53	с его	2	5
54	отличие от	2	5
55	как в	9	5
56	в них	2	5
57	как и	10	5
58	земли и	1	5
59	в своей	3	5
60	потому что	21	5
61	между тем	4	5
62	для него	1	5
63	в одном	2	5
64	в частности	3	5
65	в той	1	5
66	и все	4	5
67	еще более	3	5
68	в своих	9	5
69	и до	4	4
70	в общем	3	4
71	и к	3	4
72	в самом	12	4
73	в этой	6	4
74	в узком	2	4
75	в их	3	4
76	в отличие	1	4
77	не понимает	2	4
78	не в	8	4
79	до сих	5	4
80	связи с	1	4
81	в жизни	4	4
82	из них	4	4
83	отношение к	2	4
84	выходит за	1	4
85	нужно сказать	1	4
86	сих пор	5	4
87	мира и	1	4
88	для нас	2	4
89	между ними	1	4
90	совершенно не	4	4
91	это в	2	4
92	самом деле	16	3
93	мы и	1	3
94	мы будем	2	3
95	жить и	1	3
96	не просто	1	3
97	в себя	1	3
98	уже не	1	3
99	но все	1	3
100	то что	21	3
101	в себе	2	3
102	и с	4	3
103	и других	3	3
104	это не	2	3
105	далеко не	5	3
106	в ее	2	3
107	он и	1	3
108	с точки	10	3
109	разного рода	1	3
110	он дает	2	3
111	мир и	1	3
112	но это	2	3
113	эти формы	1	3
114	на котором	1	3
115	взглянуть на	1	3
116	ничего не	4	3
117	этом отношении	5	3
118	и здесь	2	3
119	не могут	3	3
120	и прежде	1	3
121	в виду	3	3
122	и вообще	2	3
123	о нем	1	3
124	в самой	2	3
125	с другой	3	3
126	и во	1	3
127	к нему	2	3
128	что он	13	3
129	но как	3	3
130	где они	1	3
131	как раз	5	3
132	в других	2	3
133	и эта	1	3
134	нет ничего	1	3
135	и их	3	3
136	в тех	1	3
137	в состоянии	2	3
138	в более	1	3
139	не может	17	3
140	что в	20	3
141	в искусстве	21	3
142	отношения к	1	2
143	одним из	1	2
144	например в	3	2
145	или к	1	2
146	это очень	2	2
147	из всех	2	2
148	всего того	1	2
149	на тех	3	2
150	не вполне	2	2
151	которое в	1	2
152	и он	3	2
153	время в	1	2
154	в чем	4	2
