N	2gram	Losev_Vlad_3	FransuaR
1	и в	40	29
2	то есть	24	21
3	таким образом	11	20
4	и не	25	16
5	в этой	8	13
6	и все	4	13
7	но в	4	12
8	как и	7	12
9	и на	6	11
10	в этом	16	11
11	так и	6	11
12	то же	4	10
13	мы уже	5	10
14	не только	25	10
15	во время	1	10
16	в то	7	10
17	как мы	8	10
18	все эти	5	9
19	и с	9	9
20	его в	2	9
21	в конце	12	9
22	вовсе не	13	9
23	но и	18	9
24	же время	2	8
25	и его	10	8
26	в его	14	8
27	прежде всего	10	8
28	как бы	3	8
29	в них	1	7
30	мы видели	3	7
31	в том	18	7
32	так как	7	7
33	еще и	18	7
34	так же	8	7
35	в сущности	2	6
36	но он	1	6
37	в атмосфере	1	6
38	здесь в	4	6
39	из них	2	6
40	это и	1	5
41	что это	9	5
42	в нем	3	5
43	в своей	9	5
44	до конца	4	5
45	рядом с	1	5
46	и о	4	5
47	это не	3	5
48	все они	2	5
49	у него	24	5
50	далеко не	3	5
51	сказать что	12	5
52	и по	2	5
53	того же	2	5
54	также и	17	4
55	на самом	3	4
56	и есть	1	4
57	в которой	2	4
58	еще не	4	4
59	с его	2	4
60	в нашем	2	4
61	конце концов	5	4
62	были в	2	4
63	которую он	1	4
64	точки зрения	13	4
65	в плане	1	4
66	в результате	4	4
67	жизнь и	3	4
68	в литературе	1	4
69	что он	5	4
70	конечно не	1	4
71	тем что	5	4
72	с другой	5	4
73	и др	1	4
74	по своему	1	4
75	только для	1	4
76	но это	6	4
77	все это	1	4
78	один из	1	4
79	перед нами	3	4
80	мира и	1	4
81	то что	28	4
82	есть и	4	4
83	жизни и	1	4
84	здесь и	2	3
85	по преимуществу	2	3
86	и за	2	3
87	и здесь	6	3
88	в ней	5	3
89	в чем	3	3
90	но как	2	3
91	в своем	8	3
92	и как	7	3
93	более или	5	3
94	то в	6	3
95	оттого что	1	3
96	в себе	9	3
97	церкви и	3	3
98	при этом	3	3
99	он не	8	3
100	и вот	1	3
101	и сам	1	3
102	для того	2	3
103	в году	10	3
104	особенно в	1	3
105	с начала	1	3
106	такой же	4	3
107	том что	18	3
108	или менее	5	3
109	образом и	1	3
110	почти все	1	3
111	самого начала	1	3
112	того чтобы	3	3
113	если кто	1	3
114	в разных	2	3
115	по своей	2	3
116	они были	1	3
117	конечно и	1	3
118	и вполне	2	3
119	с ее	1	3
120	здесь не	3	3
121	в ее	1	3
122	с самого	1	3
123	в дальнейшем	4	3
124	роль в	2	3
125	там же	7	3
126	к нему	3	3
127	отметить что	1	3
128	того что	7	3
129	что здесь	3	3
130	и так	2	3
131	в качестве	3	3
132	же и	2	3
133	и любви	1	3
134	и других	1	3
135	и их	1	3
136	том числе	1	3
137	и даже	6	3
138	на эту	1	3
139	с него	1	3
140	все же	4	3
141	у них	1	3
142	мы видим	1	3
143	другой стороны	2	3
144	в частности	1	3
