N	3gram	Vygotskiy__5	FransuaR
1	в то же	1	10
2	до сих пор	3	8
3	мы уже говорили	1	7
4	в том что	11	6
5	в другом месте	4	3
6	в том числе	1	3
7	таким образом и	1	3
8	в той же	2	3
9	в связи с	1	3
10	более или менее	1	2
11	с точки зрения	9	2
12	далеко за пределы	4	2
13	том числе и	1	2
14	во всех областях	1	2
15	в этом процессе	1	2
16	как мы видели	2	2
17	с одной стороны	3	2
18	в письменной и	1	2
19	в то время	4	2
20	о том что	4	2
21	не только не	3	2
22	можно сказать что	5	2
23	с другой стороны	2	2
24	мы видим что	2	2
25	для того чтобы	14	2
26	не может быть	3	2
27	таким образом что	2	1
28	что это не	1	1
29	в одном ряду	1	1
30	точка зрения на	1	1
31	теснейшим образом связаны	1	1
32	мы видим таким	1	1
33	прямо сказать что	1	1
34	сказать что в	1	1
35	в которой он	1	1
36	видим что все	1	1
37	потому что в	2	1
38	по отношению к	12	1
39	мы узнаем что	1	1
40	на самом деле	1	1
41	то что обычно	1	1
42	в самом деле	2	1
43	одном ряду с	1	1
44	подобно тому как	4	1
45	что для того	1	1
46	одной стороны и	1	1
47	он мог бы	1	1
48	по своему значению	1	1
49	те и другие	1	1
50	вместе с тем	2	1
51	в отличие от	2	1
52	в этом отношении	5	1
53	но он не	4	1
54	можно так выразиться	1	1
55	и то что	2	1
56	и в частности	2	1
57	в сущности это	2	1
58	о том как	2	1
59	если же мы	1	1
60	это существенно новое	1	1
61	на эту тему	1	1
62	совершенно иначе чем	1	1
63	состоит в том	3	1
64	так и в	1	1
65	но при этом	2	1
66	они вовсе не	1	1
67	в известном смысле	7	1
68	по сравнению с	5	1
69	и вместе с	1	1
70	а с другой	2	1
71	и в развитии	1	1
72	образом связаны с	1	1
73	если можно так	1	1
74	тем или иным	2	1
75	чрезвычайно распространены и	1	1
76	друг к другу	1	1
77	такое же значение	1	1
78	можно прямо сказать	1	1
79	вместо того чтобы	3	1
80	в свое время	2	1
81	на вопрос о	3	1
82	не могут иметь	1	1
83	в одном и	1	1
84	между этими двумя	1	1
85	таким образом в	2	1
86	мы не можем	1	1
87	что в его	1	1
88	с самого начала	5	1
89	включает в себя	2	1
90	вопрос о том	3	1
91	заключается в том	5	1
92	этому вопросу и	1	1
93	видим таким образом	1	1
94	как мы видим	1	1
95	более глубокий и	1	1
96	в этом смысле	1	1
97	и здесь в	1	1
98	в результате этого	1	1
99	можно было бы	3	1
100	друг с другом	7	1
101	то же самое	4	1
102	той или иной	1	1
