N	2gram	Vygotskiy__1	Problemy
1	и в	23	34
2	и не	9	29
3	как бы	11	27
4	что он	7	23
5	в его	14	22
6	в нем	1	19
7	может быть	14	19
8	не может	12	19
9	и все	5	19
10	как и	14	18
11	о себе	1	18
12	в этом	17	16
13	но в	5	16
14	и его	6	16
15	все это	6	16
16	он не	5	15
17	и с	9	15
18	что я	1	15
19	прежде всего	10	15
20	то же	8	14
21	с самим	1	14
22	самом деле	3	13
23	для него	2	13
24	и к	4	12
25	в то	7	12
26	же время	2	12
27	потому что	6	12
28	но и	14	12
29	на самом	1	11
30	в сущности	6	11
31	вовсе не	3	11
32	то что	17	11
33	не только	16	10
34	слова и	5	10
35	не в	4	9
36	в отношении	10	9
37	а не	3	9
38	и т	1	8
39	с самого	8	8
40	самого начала	8	8
41	никогда не	2	8
42	в другом	7	8
43	в самом	7	8
44	так же	16	8
45	что же	1	8
46	и слово	2	8
47	и для	1	8
48	точки зрения	26	8
49	я не	3	7
50	на него	2	7
51	как будто	1	7
52	как мы	5	7
53	слова в	1	7
54	и даже	2	7
55	что не	1	7
56	там где	2	7
57	этого слова	4	7
58	все же	3	7
59	отношении к	1	7
60	что в	14	7
61	мы уже	1	6
62	и на	8	6
63	с его	4	6
64	что они	3	6
65	что у	2	6
66	в плане	1	6
67	самим собой	1	6
68	для себя	4	6
69	так и	5	6
70	в себе	6	6
71	только в	6	6
72	отношению к	7	6
73	на них	1	5
74	в чем	4	5
75	по отношению	7	5
76	и наконец	2	5
77	и у	1	5
78	что это	3	5
79	в целом	20	5
80	и вот	2	5
81	но все	2	5
82	лишь в	6	5
83	на протяжении	1	5
84	с тем	7	5
85	в слове	2	5
86	не мог	1	5
87	в конце	2	5
88	даже в	2	5
89	таким образом	26	5
90	к тому	4	5
91	и что	5	5
92	что и	1	5
93	это не	1	5
94	все время	6	5
95	того что	15	5
96	так что	1	5
97	из них	1	5
98	всяком случае	3	5
99	в одном	4	5
100	себе и	2	5
101	когда я	1	5
102	к своему	1	5
103	и от	3	5
104	мы должны	5	5
105	хотя бы	4	5
106	а в	2	5
107	во всяком	3	5
108	с таким	3	4
109	он как	2	4
110	еще не	1	4
111	но не	4	4
112	как в	4	4
113	бы и	2	4
114	другого как	2	4
115	он в	3	4
116	все эти	4	4
117	но на	1	4
118	на его	1	4
119	при этом	4	4
120	внутренней речи	9	4
121	на этом	2	4
122	последнее слово	1	4
123	что все	4	4
124	с другими	2	4
125	этом смысле	1	4
126	ни в	4	4
127	с точки	18	4
128	друг другу	3	4
129	слово без	1	4
130	он с	1	4
131	ничего не	3	4
132	он хочет	1	4
133	как раз	4	4
134	его внутренней	1	4
135	и это	3	4
136	внутреннюю речь	3	4
137	если бы	5	4
138	на вопрос	2	4
139	его мысль	1	4
140	в виде	2	4
141	в общем	3	4
142	так как	7	4
143	у него	1	4
144	с другой	10	4
145	тем что	6	4
146	вместе с	9	4
147	как к	1	4
148	бы он	2	4
149	из своего	1	4
150	функции в	4	3
151	в такой	3	3
152	и то	3	3
153	за собой	2	3
154	высшей степени	4	3
155	говорить о	2	3
156	в виду	1	3
157	в ней	1	3
158	что его	2	3
159	в одной	3	3
160	хотя и	2	3
161	и как	5	3
162	уже в	3	3
163	ее как	1	3
164	как он	3	3
165	он ни	1	3
166	к одному	1	3
167	их в	4	3
168	тут не	1	3
169	в высшей	4	3
170	мы видели	2	3
171	должно быть	2	3
172	такой же	3	3
173	раз и	1	3
174	в своей	4	3
175	в котором	4	3
176	не менее	1	3
177	по крайней	1	3
178	по себе	5	3
179	что с	2	3
180	том что	21	3
181	во всем	3	3
182	его за	1	3
183	с ее	1	3
184	не могу	3	3
185	в ее	2	3
186	внутренняя речь	4	3
187	еще в	1	3
188	для этого	5	3
189	между тем	9	3
190	говорит он	15	3
191	крайней мере	1	3
192	наконец в	2	3
193	в том	24	3
194	человека с	2	3
195	нуждается в	2	3
196	как такового	2	3
197	а с	4	3
198	до конца	1	3
199	слова которое	1	3
200	под влиянием	2	3
201	по своему	1	3
202	слов в	1	3
203	про себя	2	3
204	словом и	2	3
205	но для	1	3
206	если не	3	3
207	сознания и	3	3
208	лишь о	1	3
209	это как	1	3
210	бы в	5	3
211	конце концов	1	3
212	только что	4	3
213	его к	1	3
214	только с	1	3
215	другой стороны	9	3
216	жизни и	2	3
217	например в	1	2
218	он может	2	2
219	не хочет	1	2
220	той же	2	2
221	себе как	1	2
222	та же	1	2
223	время от	1	2
224	совпадает с	1	2
225	мы и	3	2
226	почти на	2	2
227	в которых	3	2
228	столь же	6	2
229	во всех	3	2
230	в сторону	1	2
231	отличие от	1	2
232	за пределы	2	2
233	сама по	1	2
234	с этим	6	2
235	показать что	2	2
236	в своем	3	2
237	и слова	1	2
238	когда он	2	2
239	не удалось	1	2
240	в которой	3	2
241	бы с	1	2
242	раз в	1	2
243	вообще не	1	2
244	т д	1	2
245	всех этих	2	2
246	он должен	2	2
247	и если	3	2
248	друг с	4	2
249	много раз	1	2
250	было бы	4	2
251	в жизни	1	2
252	в них	2	2
253	был бы	2	2
254	от времени	1	2
255	в отличие	1	2
256	оно должно	1	2
257	которые в	1	2
258	тем не	1	2
259	речи в	14	2
260	войти в	1	2
261	что сам	1	2
262	между двумя	2	2
263	тому что	5	2
264	этими двумя	2	2
265	его внутренняя	1	2
266	во время	1	2
267	и без	1	2
268	слова как	2	2
269	как на	4	2
270	и мысли	2	2
271	с другом	4	2
272	и со	1	2
273	не является	9	2
274	отнюдь не	1	2
275	лежит в	2	2
276	отличается от	1	2
