N	3gram	Vygotskiy__5	FransuaR
1	в том числе	1	10
2	том числе и	1	7
3	мы уже говорили	1	7
4	в том что	11	6
5	той или иной	1	5
6	до сих пор	3	4
7	в отличие от	2	4
8	с точки зрения	9	3
9	в этом отношении	5	3
10	в известной мере	1	3
11	в применении к	1	3
12	на самом деле	1	2
13	на этот вопрос	4	2
14	и в частности	2	2
15	с одной стороны	3	2
16	в свое время	2	2
17	так и в	1	2
18	но все же	2	2
19	не знает и	1	2
20	можно сказать что	5	1
21	по своей природе	1	1
22	в нашем исследовании	1	1
23	и может быть	1	1
24	потому что он	5	1
25	но как раз	1	1
26	рождения и развития	1	1
27	или хотя бы	1	1
28	сводится к тому	1	1
29	только в пределах	2	1
30	говорит об этом	1	1
31	по отношению к	12	1
32	имеем в виду	1	1
33	там где они	1	1
34	требует для своего	1	1
35	в самом деле	2	1
36	том что он	2	1
37	на первый план	1	1
38	и в области	2	1
39	и не может	2	1
40	и в новой	1	1
41	но и на	1	1
42	с ним в	1	1
43	в собственном смысле	1	1
44	к самой природе	1	1
45	к тому чтобы	4	1
46	и ничего не	1	1
47	может быть правильно	1	1
48	области мысли и	1	1
49	во всех областях	1	1
50	сказать что в	1	1
51	уже говорили выше	1	1
52	но это и	1	1
53	и многие другие	1	1
54	можно даже сказать	1	1
55	тех или иных	1	1
56	один из них	1	1
57	лежит в основе	2	1
58	еще и в	1	1
59	в сущности это	2	1
60	связи с развитием	1	1
61	в свете которых	1	1
62	но при этом	2	1
63	по нашему мнению	1	1
64	в известном смысле	7	1
65	не могут быть	1	1
66	так и с	1	1
67	в виду только	1	1
68	в связи с	1	1
69	ни на что	1	1
70	все более и	1	1
71	во всяком случае	1	1
72	он не знает	1	1
73	это и не	1	1
74	с другой стороны	2	1
75	не может быть	3	1
76	тем самым он	1	1
77	в своем развитии	4	1
78	его теории в	1	1
79	мы и должны	1	1
80	все эти три	2	1
81	между тем и	1	1
82	включает в себя	2	1
83	более и более	1	1
84	в себя и	1	1
85	и не является	1	1
86	и в известной	1	1
87	именно потому что	2	1
88	он еще не	1	1
89	мы имеем в	1	1
90	для того чтобы	14	1
91	друг от друга	4	1
92	о чем мы	1	1
93	в то же	1	1
94	в вопросе о	1	1
95	мы видим что	2	1
96	друг с другом	7	1
97	в духе его	1	1
98	быть правильно поставлена	1	1
99	как мы говорили	1	1
