N	2gram	Ircho_Kome_3	Myshleni
1	в этом	8	29
2	точки зрения	4	28
3	и в	22	26
4	не только	5	24
5	то что	4	24
6	таким образом	12	23
7	с точки	3	21
8	и речи	4	19
9	представляет собой	3	19
10	того чтобы	6	19
11	для того	6	18
12	в том	12	18
13	и не	21	18
14	том что	13	17
15	потому что	10	16
16	как и	3	15
17	как мы	2	14
18	так как	11	14
19	так же	4	14
20	этом случае	2	14
21	с помощью	4	13
22	и его	6	12
23	вместе с	9	12
24	что в	5	12
25	в которой	3	11
26	в слове	1	11
27	но и	4	11
28	не может	3	11
29	что они	2	10
30	в развитии	2	10
31	по своей	1	10
32	в сущности	2	9
33	в самом	9	9
34	в себе	4	9
35	тому что	2	9
36	по сравнению	2	9
37	тем что	5	9
38	что мы	2	9
39	по своему	3	9
40	то же	7	8
41	той же	1	8
42	что она	4	8
43	что он	8	8
44	только в	1	8
45	ребенка и	1	8
46	сравнению с	2	8
47	сказать что	1	8
48	мы не	2	7
49	и к	3	7
50	с самого	4	7
51	представление о	2	7
52	самого начала	4	7
53	к тому	6	7
54	в ситуации	1	7
55	может быть	6	7
56	прежде всего	5	7
57	самом деле	6	6
58	вопрос о	1	6
59	во всех	2	6
60	по отношению	5	6
61	все же	4	6
62	все эти	1	6
63	выражение в	1	6
64	было бы	3	6
65	и тем	1	6
66	в ее	3	6
67	что эта	2	6
68	в сознании	1	6
69	между собой	4	6
70	и что	6	6
71	в какой	3	6
72	а не	4	6
73	как бы	3	6
74	в смысле	1	6
75	как на	1	6
76	все что	3	6
77	тем же	3	5
78	из всех	2	5
79	в целом	3	5
80	могли бы	1	5
81	в силу	2	5
82	и с	4	5
83	с тем	4	5
84	она не	2	5
85	что с	2	5
86	же самое	3	5
87	никак не	1	5
88	если бы	8	5
89	в виду	2	5
90	на вопрос	2	5
91	можно сказать	1	5
92	с одной	3	5
93	в качестве	2	5
94	если мы	2	5
95	в начале	3	5
96	одно из	1	5
97	себе в	3	5
98	и их	1	5
99	одной стороны	3	5
100	до конца	4	5
101	как это	5	5
102	отношению к	3	5
103	с этой	3	5
104	и для	4	5
105	бы в	4	5
106	только что	7	5
107	отношения между	1	4
108	едва ли	7	4
109	на пороге	1	4
110	еще не	6	4
111	с другой	4	4
112	в нашем	1	4
113	если в	1	4
114	как в	2	4
115	стороны и	2	4
116	целый ряд	2	4
117	но в	5	4
118	ситуации в	3	4
119	на то	3	4
120	и во	2	4
121	чем в	3	4
122	в котором	2	4
123	не в	4	4
124	не менее	5	4
125	не по	7	4
126	никогда не	3	4
127	своей природе	1	4
128	связи с	5	4
129	в области	2	4
130	не могут	2	4
131	слова с	1	4
132	приводит к	3	4
133	что у	1	4
134	о том	8	4
135	мысль не	1	4
136	в пользу	1	4
137	в его	8	4
138	и только	1	4
139	речи о	4	4
140	одной из	3	4
141	по этому	1	4
142	так что	6	4
143	к мысли	1	4
144	в конце	7	4
145	друг друга	4	4
146	относящихся к	1	4
147	о чем	7	4
148	и от	1	4
149	и наконец	1	4
150	этой точки	1	4
151	в первом	1	3
152	к другому	1	3
153	из того	3	3
154	из ее	1	3
155	в ней	4	3
156	в чем	1	3
157	но не	1	3
158	очевидно что	1	3
159	нет и	4	3
160	в этой	3	3
161	в одной	1	3
162	как к	1	3
163	самом начале	1	3
164	в этот	1	3
165	из этих	1	3
166	он не	5	3
167	в первой	1	3
168	и по	1	3
169	так и	4	3
170	об этом	7	3
171	с другими	2	3
172	такой же	1	3
173	в своей	5	3
174	мы в	1	3
175	в основном	1	3
176	друг другу	1	3
177	тем не	3	3
178	состоит в	2	3
179	том и	1	3
180	случае в	1	3
181	что ему	2	3
182	на котором	1	3
183	в основе	2	3
184	идет в	1	3
185	я не	1	3
186	во всем	1	3
187	этом отношении	2	3
188	представляется нам	1	3
189	с собой	1	3
190	мог бы	1	3
191	для этого	1	3
192	с ним	5	3
193	нашей работы	1	3
194	этому поводу	1	3
195	во втором	1	3
196	нуждается в	2	3
197	что и	8	3
198	это не	2	3
199	к нему	5	3
200	мы видим	1	3
201	только на	1	3
202	мы находим	1	3
203	мы можем	3	3
204	как раз	6	3
205	из двух	1	3
206	до сих	9	3
207	же точно	1	3
208	и потому	1	3
209	мы остановимся	1	3
210	и о	2	3
211	сих пор	9	3
212	о его	2	3
213	все это	5	3
214	не является	4	3
215	в новой	1	3
216	между ними	2	3
217	первом случае	1	3
218	в то	6	3
219	и наиболее	1	2
220	ко всем	1	2
221	отношения к	2	2
222	одним из	2	2
223	а из	1	2
224	то в	1	2
225	и до	1	2
226	становится совершенно	1	2
227	время как	2	2
228	и он	2	2
229	столь же	3	2
230	что его	5	2
231	конечном счете	2	2
232	ответ на	1	2
233	можем не	1	2
234	отношение к	5	2
235	отличие от	2	2
236	друг от	1	2
237	друга и	1	2
238	внешних проявлений	1	2
239	относится к	1	2
240	идет о	3	2
241	с этим	3	2
242	перед нами	1	2
243	что по	1	2
244	в действительности	1	2
245	раз в	2	2
246	не могла	3	2
247	в случае	1	2
248	на его	2	2
249	в нем	3	2
250	его от	2	2
251	от нее	3	2
252	а затем	2	2
253	значение в	1	2
254	а по	5	2
255	его в	8	2
256	которого не	1	2
257	ни в	10	2
258	показывает что	1	2
