N	3gram	Bakhtin_Pr_4	Problemy
1	на чужое слово	11	13
2	в пределах одного	6	9
3	с точки зрения	9	8
4	в большинстве случаев	8	8
5	до сих пор	8	7
6	на свой предмет	6	6
7	к чужому слову	5	6
8	по отношению к	5	5
9	на устную речь	5	5
10	сам по себе	3	5
11	то же время	5	5
12	с самим собою	3	5
13	чужое слово и	4	5
14	то перед нами	4	5
15	второй голос голядкина	1	5
16	в то же	5	5
17	последняя смысловая инстанция	5	5
18	на чужую речь	4	4
19	в одном слове	3	4
20	с чужим словом	3	4
21	и не может	7	4
22	как и все	4	4
23	в отличие от	3	4
24	разновидности третьего типа	4	4
25	я ведь и	4	4
26	сама по себе	2	4
27	не может быть	8	4
28	друг с другом	5	4
29	такой как и	4	4
30	пределах одного контекста	4	4
31	в самом деле	4	4
32	как бы в	3	4
33	второго голоса голядкина	1	4
34	в той или	1	3
35	к себе самому	3	3
36	он дескать переписывает	3	3
37	и в стилизации	3	3
38	более или менее	3	3
39	слово о себе	3	3
40	слово у достоевского	4	3
41	что я немного	3	3
42	но это ничего	2	3
43	чужим словом в	3	3
44	можно было бы	2	3
45	приведенном нами отрывке	2	3
46	да и только	3	3
47	в произведениях достоевского	2	3
48	в чужом слове	3	3
49	чужого слова и	3	3
50	и в пародии	3	3
51	ну что ж	5	3
52	жизнь слова в	3	3
53	чужое слово в	3	3
54	типов и разновидностей	3	3
55	ведь и сам	3	3
56	прямым авторским словом	3	3
57	разнонаправленное двуголосое слово	3	3
58	этот второй голос	2	3
59	знаю что я	3	3
60	к тому же	1	3
61	как мы увидим	3	3
62	прямое авторское слово	2	3
63	с другой стороны	3	3
64	деле такого что	3	3
65	что ж тут	4	3
66	в бедных людях	3	3
67	чужого слова в	3	3
68	я немного делаю	3	3
69	но в то	2	3
70	той или иной	2	3
71	и сам знаю	3	3
72	с самим собой	2	3
73	в направлении его	3	3
74	речь макара девушкина	3	3
75	о себе самом	3	3
76	в скрытой полемике	3	3
77	перебой голосов в	3	3
78	никак не может	1	3
79	последней разновидности третьего	3	3
80	самом деле такого	3	3
81	тут в самом	3	3
82	как и в	3	3
83	такого что переписываю	3	3
84	сам знаю что	3	3
85	в самом предмете	2	2
86	мы чувствуем что	1	2
87	великие полководцы да	1	2
88	там говорят что	1	2
89	быть более или	2	2
90	нужно быть никому	2	2
91	авторское слово не	2	2
92	чужому слову и	2	2
93	себе а то	2	2
94	хотя и не	2	2
95	то есть я	2	2
96	и безукоризненно употребляемый	2	2
97	установки на устную	2	2
98	был что вот	2	2
99	живу но это	2	2
100	третьего типа слов	2	2
101	такое чужой человек	1	2
102	в художественном творчестве	1	2
103	что ли? он	2	2
104	предвосхищением чужого слова	2	2
