N	3gram	Losev_Dial_4	Myshleni
1	в том что	9	21
2	с точки зрения	9	18
3	для того чтобы	5	10
4	в зависимости от	1	6
5	в связи с	1	6
6	не может быть	6	6
7	на то что	3	6
8	по сравнению с	2	5
9	из того что	1	4
10	о том что	1	4
11	в отличие от	1	3
12	в собственном смысле	2	3
13	в данном случае	1	3
14	лежит в основе	3	3
15	вместе с ним	1	3
16	мы видим в	1	2
17	ничего не объясняет	1	2
18	подобно тому как	4	2
19	в этом смысле	4	2
20	хотя бы и	2	2
21	если бы мы	1	2
22	само по себе	4	2
23	вовсе не в	2	2
24	легко заметить что	1	2
25	вопрос о том	1	2
26	друг от друга	1	2
27	сама по себе	5	2
28	только тогда когда	4	2
29	речь идет о	1	2
30	исключительно с точки	1	1
31	оба эти момента	1	1
32	не может не	1	1
33	что она не	1	1
34	что в этом	1	1
35	в силу этого	1	1
36	как чистое мышление	1	1
37	этой точки зрения	2	1
38	иметь в виду	2	1
39	дело в том	1	1
40	с научной точки	1	1
41	что перед нами	1	1
42	это было бы	1	1
43	научной точки зрения	1	1
44	в этом развитии	1	1
45	того как в	1	1
46	о том как	2	1
47	прекрасно показал как	1	1
48	он не может	1	1
49	на первый план	1	1
50	что с точки	1	1
51	имеет в виду	1	1
52	как и все	2	1
53	сам по себе	2	1
54	не входит в	1	1
55	не имеет никакого	2	1
56	это значило бы	1	1
57	на самом же	1	1
58	того и другого	1	1
59	но для этого	1	1
60	а вместе с	1	1
61	с тем что	1	1
62	которую так хорошо	1	1
63	точно так же	2	1
64	рано или поздно	1	1
65	во всей его	1	1
66	ничего не имеет	1	1
67	то и другое	2	1
68	в своем исследовании	1	1
69	и вовсе не	1	1
70	именно в этом	1	1
71	как и вообще	1	1
72	только для того	1	1
73	в том случае	1	1
74	и то что	1	1
75	в коем случае	2	1
76	и в частности	2	1
77	не в том	4	1
78	не только его	1	1
79	в данный момент	2	1
80	стороны мы видели	1	1
81	мы не знаем	1	1
82	что значит объяснить	1	1
83	этом едва ли	1	1
84	в сущности это	1	1
85	основе ее лежит	1	1
86	если мы не	1	1
87	до некоторой степени	1	1
88	того чтобы дать	1	1
89	только в силу	1	1
90	потому что мы	2	1
91	с другой стороны	1	1
92	что это есть	3	1
93	по себе не	1	1
94	ни в коем	2	1
95	той или другой	3	1
96	чрезвычайно важный момент	1	1
97	то обстоятельство что	1	1
98	том случае если	1	1
99	коем случае не	2	1
100	или можно сказать	1	1
101	в сущности в	1	1
102	связи с этим	1	1
103	ничего общего с	2	1
104	своего изменения и	1	1
105	не только не	1	1
106	включает в себя	1	1
107	как бы ни	1	1
108	что каждая вещь	1	1
109	и мы не	1	1
110	той или иной	1	1
111	можно сказать что	1	1
112	же это не	1	1
113	и если угодно	1	1
114	и притом чисто	1	1
115	судить о том	1	1
116	то же что	3	1
117	точки зрения она	1	1
118	после того как	1	1
119	заключается вовсе не	1	1
120	самом же деле	1	1
121	но что он	1	1
122	все это не	1	1
123	с и вот	1	1
124	и тем более	4	1
125	как только в	1	1
126	вот почему в	1	1
