N	3gram	Vygotskiy__2	Hudozhes
1	о том что	4	9
2	по отношению к	5	8
3	в том что	21	6
4	в самом деле	4	4
5	можно было бы	5	4
6	с точки зрения	18	3
7	в этом отношении	3	3
8	в связи с	6	3
9	и в самом	2	3
10	как и в	1	3
11	том что в	2	2
12	по своей природе	1	2
13	о том как	1	2
14	только в том	1	2
15	что он не	2	2
16	до сих пор	1	2
17	то и другое	1	2
18	как раз в	2	2
19	в такой же	1	2
20	не в том	1	2
21	связи с этим	1	2
22	вместо того чтобы	1	2
23	не может быть	6	2
24	в конечном счете	4	2
25	речь идет о	2	2
26	на то что	6	2
27	я и ты	1	2
28	на том что	2	1
29	потому что он	2	1
30	не может не	1	1
31	что она не	1	1
32	в заключительных словах	1	1
33	но и от	1	1
34	состоит в том	3	1
35	на самом деле	2	1
36	по аналогии со	1	1
37	в этом смысле	2	1
38	том что он	1	1
39	то же самое	2	1
40	с самых первых	1	1
41	одной стороны и	2	1
42	все та же	1	1
43	верно и то	1	1
44	самом деле не	1	1
45	именно в этом	1	1
46	том случае если	1	1
47	с самого начала	1	1
48	сами по себе	1	1
49	а также в	1	1
50	более или менее	2	1
51	отношению к личности	1	1
52	на самом же	1	1
53	того и другого	1	1
54	в отличие от	3	1
55	об этом в	1	1
56	к тому чтобы	2	1
57	в частности к	1	1
58	как и все	1	1
59	несмотря на то	1	1
60	в том случае	1	1
61	к себе и	1	1
62	точки зрения развития	1	1
63	не потому что	2	1
64	в высшей степени	7	1
65	по нашему мнению	1	1
66	и потому что	1	1
67	с той же	1	1
68	приводит к тому	1	1
69	мы уже говорили	3	1
70	в том и	1	1
71	во всяком случае	6	1
72	самом же деле	1	1
73	в свое время	1	1
74	в данном случае	3	1
75	в сущности в	1	1
76	ничего общего с	1	1
77	этой точки зрения	1	1
78	с тем что	1	1
79	едва ли можно	2	1
80	легко заметить что	2	1
81	не только не	1	1
82	является для него	1	1
83	по сути дела	1	1
84	ни у кого	1	1
85	за то что	1	1
86	склонны видеть в	1	1
87	друг от друга	2	1
88	мы не знаем	1	1
89	это действительно так	1	1
90	в том смысле	1	1
91	с одной стороны	7	1
92	так и по	1	1
93	друг с другом	2	1
94	не только от	1	1
95	переходная форма от	2	1
96	она не может	1	1
97	так можно было	1	1
98	в своей жизни	1	1
99	мы встречаемся в	1	1
