N	3gram	Propp_Isto_3	FransuaR
1	в том числе	1	10
2	мы уже говорили	1	7
3	в том что	5	6
4	до сих пор	5	4
5	с точки зрения	1	3
6	на самом же	1	3
7	самом же деле	1	3
8	и прежде всего	1	3
9	на самом деле	1	2
10	и в других	2	2
11	но и в	1	2
12	на этот вопрос	1	2
13	с одной стороны	2	2
14	и в том	1	2
15	но все же	2	2
16	в большинстве случаев	1	2
17	можно сказать что	1	1
18	но прежде всего	1	1
19	в чем же	1	1
20	и пр но	1	1
21	по отношению к	2	1
22	это одно из	1	1
23	еще одну особенность	1	1
24	что такие явления	1	1
25	сами по себе	1	1
26	литература но и	1	1
27	это вовсе не	1	1
28	и здесь мы	2	1
29	но этот же	1	1
30	мы встретимся с	1	1
31	не могла бы	1	1
32	это особого рода	1	1
33	то что было	1	1
34	уже говорили выше	1	1
35	один из них	1	1
36	все что в	1	1
37	в связи с	3	1
38	во всяком случае	2	1
39	с другой стороны	7	1
40	не может быть	1	1
41	одной стороны он	1	1
42	свою связь с	1	1
43	в одном из	2	1
44	здесь мы найдем	1	1
45	в себя и	1	1
46	мы имеем в	2	1
47	друг от друга	1	1
48	мы видим что	4	1
49	друг с другом	1	1
50	не только в	1	1
51	к тому же	2	1
