N	3gram	Vygotskiy__2	Vladivir
1	о том что	4	7
2	в том что	21	7
3	в свое время	1	5
4	то что он	2	5
5	дело в том	1	4
6	в этом смысле	2	4
7	философии и психологии	1	4
8	и то что	1	4
9	на то что	6	4
10	на этот раз	1	4
11	том что в	2	3
12	мы хотели бы	1	3
13	более или менее	2	3
14	что он не	2	3
15	и потому что	1	3
16	с другой стороны	1	3
17	не может быть	6	3
18	как мы уже	3	3
19	один и тот	1	2
20	говорит что в	1	2
21	на первый план	1	2
22	так как он	1	2
23	и в частности	1	2
24	то обстоятельство что	1	2
25	в том чтобы	4	2
26	и тот же	1	2
27	во всяком случае	6	2
28	можно сказать что	1	2
29	для того чтобы	10	2
30	том что он	1	2
31	к тому же	1	2
32	потому что его	1	1
33	потому что как	1	1
34	одной стороны а	1	1
35	действительность в целом	1	1
36	и вообще в	1	1
37	сам говорит что	2	1
38	но как это	1	1
39	по этому вопросу	1	1
40	того что в	2	1
41	будет сказать что	1	1
42	в самом деле	4	1
43	и по существу	1	1
44	в том же	2	1
45	самом же деле	1	1
46	в таких случаях	1	1
47	бы то ни	1	1
48	на самом же	1	1
49	но все это	1	1
50	только то что	1	1
51	говорит что с	1	1
52	указанием на то	1	1
53	что даже в	1	1
54	дело не в	1	1
55	как раз в	2	1
56	вопрос об отношении	1	1
57	у него в	1	1
58	то что для	1	1
59	в целом и	1	1
60	не потому что	2	1
61	в результате такого	1	1
62	если бы мы	2	1
63	то ни было	1	1
64	с одной стороны	7	1
65	что для нас	1	1
66	смысле этого слова	3	1
67	в связи с	6	1
68	мы привели только	1	1
69	по существу дела	2	1
70	а с другой	4	1
71	в заключение мы	1	1
72	он сам говорит	1	1
73	указывает на то	1	1
74	уже видели что	2	1
75	не в одном	1	1
76	с ней в	1	1
77	мы уже видели	2	1
78	в переводе на	1	1
79	вызывает в нас	1	1
80	заключается в том	7	1
81	всей своей жизни	1	1
82	стороны а с	1	1
83	и теперь в	1	1
84	скажем только что	1	1
85	с тем что	1	1
86	мы не будем	1	1
87	и тем самым	1	1
88	не только не	1	1
89	с которой мы	1	1
90	да едва ли	1	1
91	на всю жизнь	1	1
92	за то что	1	1
93	укажем только на	1	1
94	по этому поводу	3	1
95	и только в	1	1
96	во всем его	1	1
97	в этом отношении	3	1
