N	3gram	Potebnia_M_4	Istorich
1	с другой стороны	1	8
2	и т д	3	8
3	с одной стороны	1	7
4	в этом случае	5	6
5	в том что	7	5
6	до сих пор	4	4
7	здесь мы имеем	1	4
8	о том что	5	4
9	о том как	1	3
10	вместе с тем	3	3
11	в данном случае	2	3
12	но так как	1	3
13	мы видели что	1	3
14	в то время	1	3
15	не может быть	5	3
16	отсюда видно что	1	2
17	но и в	1	2
18	что в нем	1	2
19	точно так же	1	2
20	во всяком случае	3	2
21	по отношению к	8	2
22	после того как	2	2
23	как и в	1	2
24	что и в	2	2
25	там где еще	1	1
26	таким образом если	1	1
27	что иное как	2	1
28	также имеет свою	1	1
29	лицом к лицу	1	1
30	только потому что	2	1
31	выше мы видели	1	1
32	говорит так как	1	1
33	мере того как	4	1
34	и по-видимому не	1	1
35	более чем в	1	1
36	в том числе	1	1
37	по мере того	4	1
38	а потом и	1	1
39	сих пор не	1	1
40	то и другое	2	1
41	и не может	1	1
42	и то и	1	1
43	в таком случае	2	1
44	в этих случаях	2	1
45	что все эти	1	1
46	таким образом в	1	1
47	с тем что	4	1
48	том числе и	1	1
49	к тому чтобы	1	1
50	кроме того что	1	1
51	но и эта	1	1
52	на этот вопрос	2	1
53	на первый взгляд	1	1
54	и др в	1	1
55	со всех сторон	1	1
56	и то что	4	1
57	не может считаться	1	1
58	или как говорит	1	1
59	чтобы ответить на	1	1
60	ту же роль	1	1
61	от своего собственного	1	1
62	еще не имеет	1	1
63	но при этом	1	1
64	может быть решен	1	1
65	как один из	1	1
66	мы можем предположить	1	1
67	очень сложное и	1	1
68	и не могу	1	1
69	так или иначе	2	1
70	каждый раз когда	1	1
71	то что все	1	1
72	это не значит	2	1
73	и в том	2	1
74	в том смысле	2	1
75	в свое время	1	1
76	же роль что	1	1
77	есть не что	1	1
78	можем предположить что	1	1
79	в общих чертах	2	1
80	от того что	3	1
81	таким образом мы	2	1
82	том смысле что	1	1
83	и вместе с	1	1
84	есть своего рода	1	1
85	играет ту же	1	1
86	и тем более	1	1
87	потому что мы	2	1
88	подобно тому как	2	1
89	речь идет о	1	1
90	не менее в	1	1
91	можно сказать что	4	1
92	случае если бы	1	1
93	на то что	4	1
94	что же она	1	1
95	не что иное	2	1
96	меня в этом	1	1
97	тем не менее	4	1
98	в сравнении с	1	1
99	для того чтобы	4	1
100	в них не	1	1
101	смысле этого слова	1	1
102	но еще не	1	1
103	как бы он	1	1
