N	2gram	Vygotskiy__5	Analitik
1	тогда как	1	19
2	в этом	25	18
3	не только	16	16
4	и в	16	16
5	в частности	3	16
6	так и	7	15
7	как и	8	14
8	но и	6	12
9	и не	12	12
10	том что	15	12
11	в том	18	12
12	иначе говоря	1	11
13	в качестве	4	11
14	при этом	4	10
15	могут быть	4	10
16	а не	10	10
17	как бы	5	10
18	в этой	6	9
19	лишь в	1	9
20	ничего не	5	9
21	в пределах	4	9
22	и даже	2	9
23	в целом	4	8
24	представляет собой	7	8
25	состоит в	6	8
26	в данном	1	8
27	и т.п	1	8
28	к тому	6	7
29	о том	8	7
30	в себе	1	7
31	то что	26	7
32	в самом	4	6
33	и на	6	6
34	но в	6	6
35	говорить о	3	6
36	может быть	9	6
37	с другой	4	6
38	как это	8	6
39	и к	2	5
40	с одной	3	5
41	говорит о	3	5
42	того же	7	4
43	между двумя	3	4
44	в сущности	13	4
45	совпадает с	2	4
46	столь же	2	4
47	как правило	1	4
48	но не	10	4
49	по отношению	12	4
50	за пределы	4	4
51	как в	5	4
52	в своем	5	4
53	в себя	3	4
54	он в	3	4
55	тому же	2	4
56	внутренней речи	7	4
57	на этом	3	4
58	то же	8	4
59	не с	2	4
60	и тем	3	4
61	тем самым	8	4
62	для него	5	4
63	точки зрения	18	4
64	в ходе	12	4
65	не в	6	4
66	в конце	1	4
67	только не	3	4
68	и является	3	4
69	имеет место	2	4
70	не менее	3	4
71	во второй	2	4
72	можно сказать	5	4
73	во всех	2	4
74	только в	10	4
75	и его	3	4
76	в сознании	1	4
77	не так	1	4
78	у него	6	4
79	как раз	1	4
80	одной стороны	3	4
81	не может	18	4
82	этом случае	3	4
83	все это	2	4
84	отношению к	12	4
85	и то	4	3
86	в их	3	3
87	мы имеем	1	3
88	ответ на	3	3
89	в центре	2	3
90	как уже	3	3
91	в нашем	1	3
92	на его	2	3
93	ключ к	1	3
94	подобно тому	4	3
95	несмотря на	1	3
96	место в	1	3
97	не столько	1	3
98	тем не	1	3
99	никогда не	5	3
100	казалось бы	4	3
101	сводится к	1	3
102	тем что	5	3
103	как будто	2	3
104	этом отношении	5	3
105	что на	1	3
106	той или	1	3
107	как мы	10	3
108	приводит к	7	3
109	можно было	5	3
110	в результате	4	3
111	если бы	8	3
112	и т.д	4	3
113	одного из	1	3
114	того или	1	3
115	что и	3	3
116	и все	1	3
117	одной из	3	3
118	с ними	1	3
119	так что	4	3
120	есть в	1	3
121	из них	2	3
122	только на	2	3
123	со стороны	1	3
124	или иной	1	3
125	именно в	4	3
126	было бы	10	3
127	в речи	1	3
128	или иного	1	3
129	тому как	4	3
130	в первой	2	3
131	этого слова	1	3
132	бы в	4	3
133	прежде всего	3	3
134	а в	3	3
135	не знает	5	3
136	в действительности	3	3
137	по поводу	2	3
138	отношения к	2	2
139	он произносит	2	2
140	из его	1	2
141	той же	4	2
142	во времени	1	2
143	в изложении	1	2
144	и он	1	2
145	собой в	1	2
146	еще не	4	2
147	он был	1	2
148	на основе	2	2
149	в общем	1	2
150	отличие от	2	2
151	оказывается не	2	2
152	с их	4	2
153	на то	1	2
154	в случае	2	2
155	вообще не	4	2
156	он не	8	2
157	от которого	1	2
158	переходит от	1	2
159	что она	2	2
160	таким образом	19	2
161	значительной степени	1	2
162	в одну	1	2
163	что все	6	2
164	это было	1	2
165	обоих случаях	1	2
166	на протяжении	2	2
167	этом смысле	1	2
168	в речевом	2	2
169	по себе	7	2
170	еще в	3	2
171	в этих	3	2
172	в своей	2	2
173	в котором	2	2
174	с точки	9	2
175	к предмету	2	2
176	в отличие	2	2
177	речи в	6	2
178	она не	1	2
179	что с	5	2
180	в обоих	1	2
181	в то	5	2
182	дело не	1	2
183	не имеет	4	2
184	на котором	1	2
185	особого рода	1	2
186	или иных	1	2
187	мы узнаем	1	2
188	с ее	1	2
189	языка и	6	2
190	природе своей	1	2
191	те же	2	2
192	строго говоря	1	2
193	другого и	1	2
194	нас к	3	2
195	с ним	5	2
196	что в	16	2
197	никак не	3	2
198	его в	2	2
199	и во	1	2
200	на всех	1	2
201	в два	1	2
202	между тем	3	2
203	в его	11	2
204	того что	16	2
205	один из	1	2
206	целого и	1	2
207	себя в	1	2
208	для всех	1	2
209	не есть	4	2
210	а то	1	2
211	связывается с	1	2
212	и их	4	2
213	или даже	1	2
214	в одном	3	2
215	вовсе не	2	2
216	уже и	1	2
217	представляют собой	2	2
218	здесь в	1	2
219	вслед за	2	2
220	своего собственного	2	2
221	отношения в	1	2
222	может ли	2	2
223	на этот	4	2
224	одну из	1	2
225	была бы	1	2
226	о чем	2	2
227	вместе с	4	2
228	так же	15	2
229	к его	3	2
230	и иной	1	2
231	при переходе	1	2
232	по существу	3	2
233	в состоянии	4	2
234	тех или	1	2
235	и для	1	2
236	при таком	1	2
237	и другими	2	2
238	еще более	5	2
239	сказать что	13	2
240	другой стороны	2	2
241	речи и	6	2
242	все что	2	2
243	к этому	3	2
244	и наиболее	1	1
245	а между	1	1
246	как известно	4	1
247	по законам	1	1
248	ко всем	1	1
249	также и	1	1
250	этом она	1	1
251	точнее обозначить	1	1
252	самом деле	3	1
253	переход от	7	1
254	отношений в	4	1
255	здесь и	1	1
256	в первом	3	1
257	к другому	1	1
258	отношения между	3	1
259	и больше	1	1
260	мы уже	1	1
261	их и	2	1
262	полагает что	1	1
263	есть не	2	1
264	с более	1	1
265	на первом	1	1
266	между его	1	1
267	почему мы	1	1
268	сущности это	2	1
269	это всегда	1	1
270	что иное	1	1
271	самую идею	2	1
272	равной мере	1	1
273	в полной	1	1
274	почти исключительно	1	1
275	я не	2	1
276	из того	11	1
277	событий и	1	1
278	самой своей	2	1
279	частный случай	3	1
280	связь этих	1	1
281	что начальные	1	1
282	то его	1	1
283	что оба	2	1
284	иное как	1	1
285	быть в	2	1
286	нам представляется	1	1
287	в чем	3	1
288	же самые	2	1
289	не требует	2	1
290	для жизни	1	1
291	очевидно что	2	1
292	и будет	1	1
293	сама по	4	1
294	один и	3	1
295	и должны	1	1
296	независимо от	1	1
297	от до	1	1
298	тех случаях	1	1
299	которая состоит	1	1
300	применении к	1	1
301	когда он	2	1
302	и наконец	1	1
303	и тот	3	1
304	тем же	1	1
305	более или	1	1
306	следующим образом	1	1
307	моментов в	1	1
308	дело только	1	1
309	не приходится	1	1
310	в которой	5	1
311	привести к	1	1
312	постановки вопроса	1	1
313	другого как	1	1
314	все эти	4	1
315	эти более	1	1
316	которые в	1	1
317	фразы в	1	1
318	еще один	1	1
319	в известном	8	1
320	что даже	1	1
321	и те	1	1
322	как он	6	1
323	в наших	1	1
324	но на	1	1
325	так сказать	1	1
326	в нем	7	1
327	речи то	2	1
328	оно в	1	1
329	в первую	1	1
330	к одному	2	1
331	не как	1	1
332	в силу	10	1
333	различия в	1	1
334	из виду	2	1
335	об отношении	2	1
336	свое время	2	1
337	и по	4	1
338	его до	1	1
339	чем при	1	1
340	в каждом	1	1
341	выходит далеко	3	1
342	нам остается	1	1
343	него могут	1	1
344	об этом	1	1
345	слова или	1	1
346	первый и	2	1
347	входит в	1	1
348	заключается в	5	1
349	восприятия в	1	1
350	первую очередь	1	1
351	это не	4	1
352	последовательности которая	1	1
353	не совпадает	2	1
354	в жизни	2	1
355	в ином	1	1
356	только одно	1	1
357	ни в	1	1
358	останавливаться на	1	1
359	в них	2	1
360	все равно	2	1
361	к которым	2	1
362	этого не	1	1
363	которой он	1	1
364	всегда и	1	1
365	же самый	2	1
366	такой же	4	1
367	нисколько не	1	1
368	со всей	1	1
369	в понимании	1	1
370	но если	6	1
371	внешняя речь	1	1
372	таким же	3	1
373	этой связи	1	1
374	взгляд на	1	1
375	в следующем	1	1
376	в такой	5	1
377	одним и	1	1
378	означает в	3	1
379	что я	2	1
380	подтверждается и	1	1
381	который всегда	1	1
382	не считает	1	1
383	обращение к	1	1
384	и эти	2	1
385	и более	3	1
386	мере в	5	1
387	внимание и	3	1
388	однако в	1	1
389	том же	1	1
390	что этот	1	1
391	ни одна	1	1
392	зрения и	1	1
393	форму в	1	1
394	тому что	5	1
395	совершенно особого	1	1
396	ничего нового	1	1
397	все три	1	1
398	мы вынуждены	2	1
399	с теми	1	1
400	и другое	4	1
401	тогда когда	5	1
402	в центр	3	1
403	которого он	1	1
404	но только	2	1
405	каждый из	1	1
406	что ни	1	1
407	к каждой	1	1
408	такова что	1	1
409	этих двух	3	1
410	всего на	1	1
411	как она	3	1
412	по своей	3	1
413	это слово	1	1
414	потому что	21	1
415	связи с	3	1
416	они возникают	3	1
417	и систематизации	1	1
418	возвращает нас	1	1
419	с другом	7	1
420	у нас	2	1
421	языка в	1	1
422	мысли так	1	1
423	одно и	1	1
424	в специальном	1	1
425	которых он	2	1
426	начиная с	1	1
427	т.п и	1	1
428	если он	2	1
429	выход из	1	1
430	и заключается	1	1
431	из самого	1	1
432	и другой	1	1
433	далеко за	4	1
434	таков же	1	1
435	отличается от	1	1
436	же самое	4	1
437	имевших место	2	1
438	должны быть	2	1
439	состоит почти	1	1
440	указывает на	2	1
441	он оказывается	2	1
442	что при	1	1
443	если же	1	1
444	в применении	1	1
445	для себя	1	1
446	не одного	1	1
447	и о	1	1
448	в виду	2	1
449	свою очередь	3	1
450	но при	2	1
451	имеет никаких	1	1
452	в ее	1	1
453	только то	1	1
454	сохраняет свою	1	1
455	не возникает	1	1
456	по способу	1	1
457	в совершенно	2	1
458	однако эта	1	1
459	в отношении	9	1
460	что нам	2	1
461	связан с	1	1
462	речи как	4	1
463	и оставляет	1	1
464	есть миф	1	1
465	и здесь	2	1
466	вопроса и	1	1
467	этому мы	1	1
468	мы могли	7	1
469	в другом	6	1
470	но к	1	1
471	всем протяжении	2	1
472	на вопрос	5	1
473	но мы	5	1
474	и что	12	1
475	что его	1	1
476	все его	1	1
477	может не	1	1
478	отличаются от	1	1
479	в которую	1	1
480	к нему	3	1
481	с его	1	1
482	путь к	1	1
483	или иначе	1	1
484	полной мере	1	1
485	во внутренней	1	1
486	из одних	1	1
487	слов и	2	1
488	известном смысле	7	1
489	мы видим	4	1
490	тот же	5	1
491	в основном	1	1
492	дело с	1	1
