N	3gram	Vygotskiy__4	Myshleni
1	в том что	12	21
2	с точки зрения	4	18
3	для того чтобы	19	10
4	с одной стороны	3	7
5	заключается в том	3	7
6	во всяком случае	3	6
7	не может быть	1	6
8	на то что	6	6
9	по отношению к	1	5
10	можно было бы	4	5
11	на этот вопрос	1	5
12	в самом деле	7	4
13	мы могли бы	1	4
14	из того что	1	4
15	а с другой	1	4
16	в том чтобы	3	4
17	о том что	10	4
18	в конечном счете	1	4
19	в предисловии к	1	4
20	как мы уже	1	3
21	лежит в основе	1	3
22	смысле этого слова	3	3
23	мы уже говорили	1	3
24	вместе с ним	1	3
25	с таким образом	2	3
26	что в сущности	1	3
27	мы не можем	1	3
28	на самом деле	5	2
29	подобно тому как	1	2
30	в этом смысле	1	2
31	потому что он	2	2
32	что он не	4	2
33	мы не станем	1	2
34	к тому чтобы	3	2
35	при каких условиях	1	2
36	в своем развитии	1	2
37	и в своем	1	2
38	как раз в	4	2
39	если бы мы	2	2
40	мы будем иметь	1	2
41	по существу дела	1	2
42	то что он	3	2
43	мы знаем о	1	2
44	или во всяком	1	2
45	то же самое	6	2
46	вовсе не в	1	2
47	же самое что	2	2
48	едва ли можно	1	2
49	и в самом	2	2
50	сама по себе	3	2
51	будем иметь случай	1	2
52	друг с другом	4	2
53	мы увидим что	1	2
54	речь идет о	2	2
55	потому что его	1	1
56	друг к другу	1	1
57	что она не	1	1
58	и целый ряд	1	1
59	что в этом	1	1
60	сводится к тому	2	1
61	и к тому	1	1
62	этой точки зрения	1	1
63	дело в том	1	1
64	указывают на то	1	1
65	ответить на этот	1	1
66	в которых он	1	1
67	говорит что в	1	1
68	в том и	1	1
69	и в некоторых	1	1
70	те же самые	2	1
71	о том как	2	1
72	самом деле не	1	1
73	до сих пор	3	1
74	имеет в виду	1	1
75	сам по себе	2	1
76	на одном из	1	1
77	когда он начинает	1	1
78	бы то ни	1	1
79	том что есть	1	1
80	если мы обратимся	1	1
81	только то что	1	1
82	то что в	3	1
83	вместо того чтобы	2	1
84	с тем что	1	1
85	тому же самому	1	1
86	как это делают	1	1
87	в сущности говоря	2	1
88	или хотя бы	1	1
89	и только что	2	1
90	точно так же	3	1
91	всяком случае то	1	1
92	что видит в	1	1
93	том что его	1	1
94	элементы из которых	1	1
95	что все это	1	1
96	объяснения вот как	1	1
97	бы сказать что	1	1
98	видит в этом	1	1
99	только для того	1	1
100	так как он	1	1
101	и в частности	2	1
102	для нас это	1	1
103	бы показать что	1	1
104	совершенно понятно что	2	1
105	то что оно	1	1
106	сами по себе	3	1
107	то ни было	1	1
108	целым рядом исследований	1	1
109	шаг за шагом	3	1
110	тот факт что	1	1
111	том что эта	1	1
112	мы тем самым	1	1
113	до некоторой степени	1	1
114	он говорит что	2	1
115	именно это и	1	1
116	с ним и	1	1
117	чтобы увидеть что	1	1
118	когда он утверждает	1	1
119	перед нами в	1	1
120	целый ряд других	1	1
121	однако и эта	1	1
122	с другой стороны	2	1
123	мы все время	2	1
124	так же как	3	1
125	он полагает что	2	1
126	не в одном	1	1
127	что это есть	1	1
128	с психологической стороны	1	1
129	спросим себя как	1	1
130	у него в	1	1
131	то обстоятельство что	1	1
132	она не может	1	1
133	ничего общего с	1	1
134	к выводу что	1	1
135	с самого начала	5	1
136	не только не	2	1
137	и мы не	1	1
138	несмотря на все	1	1
139	можно сказать что	1	1
140	на которые ссылается	1	1
141	за то что	3	1
142	мы обратимся к	1	1
143	и с точки	1	1
144	на одной из	1	1
145	что можно с	1	1
146	самом деле всякий	1	1
147	самом деле если	1	1
148	он утверждает что	1	1
149	том что он	3	1
150	связи с этой	1	1
151	к тому же	2	1
152	не больше чем	1	1
153	точку зрения на	1	1
