N	2gram	Voloshinov_1	Marksizm
1	может быть	13	28
2	и пр	9	25
3	и в	15	19
4	как бы	11	19
5	и не	16	19
6	в процессе	4	18
7	не может	13	18
8	точки зрения	13	17
9	то же	7	16
10	и его	15	16
11	как мы	10	15
12	в этом	13	15
13	так сказать	3	14
14	таким образом	21	14
15	не только	5	13
16	с точки	10	13
17	связи с	1	13
18	речи и	1	13
19	в нем	4	11
20	если бы	3	11
21	вовсе не	2	11
22	не в	4	10
23	так и	10	10
24	и т.п	2	10
25	но и	4	10
26	том что	5	10
27	самом деле	7	9
28	при этом	7	9
29	как и	6	9
30	для него	5	9
31	в основе	3	9
32	это –	9	9
33	а не	2	9
34	на почве	2	9
35	с его	8	8
36	по отношению	11	8
37	в то	6	8
38	же время	5	8
39	только в	6	8
40	слова в	1	8
41	отнюдь не	2	8
42	не является	3	8
43	отношению к	9	8
44	на самом	2	7
45	внутренней речи	3	7
46	его в	8	7
47	одна из	3	7
48	никогда не	7	7
49	в том	4	7
50	прежде всего	11	7
51	и для	2	7
52	но в	9	7
53	в таком	3	7
54	мы уже	5	6
55	и значение	1	6
56	социальной группы	1	6
57	во всех	8	6
58	и как	1	6
59	в самом	6	6
60	если мы	5	6
61	слова и	2	6
62	ни в	6	6
63	в смысле	1	6
64	того чтобы	2	6
65	к тому	4	6
66	для того	1	6
67	речи мы	2	6
68	и следовательно	1	6
69	быть и	2	6
70	между тем	2	6
71	мы можем	12	6
72	более того	2	6
73	с помощью	9	6
74	– не	7	6
75	и все	4	6
76	хотя бы	7	6
77	в свою	2	6
78	смысле слова	2	5
79	того же	1	5
80	и на	3	5
81	все же	5	5
82	выражение в	2	5
83	то ни	1	5
84	на этой	2	5
85	в данном	3	5
86	самого начала	5	5
87	свою очередь	1	5
88	с самого	7	5
89	– и	5	5
90	и здесь	1	5
91	к нему	7	5
92	в его	9	5
93	мы ни	1	5
94	в форме	1	5
95	этой почве	1	5
96	в большинстве	4	5
97	большинстве случаев	5	5
98	или иной	1	5
99	его –	1	5
100	и того	1	5
101	тем более	1	5
102	совершенно не	2	5
103	– как	2	5
104	к этому	7	5
105	так же	1	5
106	тем же	1	4
107	все те	4	4
108	должна быть	1	4
109	а как	1	4
110	и ее	3	4
111	обратное влияние	1	4
112	к целому	1	4
113	бы то	1	4
114	конечно не	3	4
115	только на	2	4
116	в себе	4	4
117	на то	1	4
118	– лишь	2	4
119	значение в	3	4
120	это не	2	4
121	было бы	6	4
122	и тем	1	4
123	ведь если	2	4
124	мы видели	5	4
125	его формы	1	4
126	тому что	3	4
127	в отношении	2	4
128	ничего не	2	4
129	данной социальной	1	4
130	из одного	1	4
131	того что	2	4
132	с ними	4	4
133	что он	8	4
134	в душе	13	4
135	как раз	2	4
136	влияние на	1	4
137	– в	13	4
138	связь с	4	4
139	– это	15	4
140	в основном	2	4
141	к пониманию	1	4
142	бы в	2	4
143	социальной ориентации	1	4
144	то что	10	4
145	сказать что	6	4
146	таком случае	2	3
147	и то	2	3
148	в котором	1	3
149	и до	3	3
150	высшей степени	2	3
151	в ней	5	3
152	еще не	7	3
153	в ее	4	3
154	иногда и	1	3
155	отличие от	1	3
156	за пределы	2	3
157	относится к	1	3
158	чем же	5	3
159	в истории	3	3
160	с этим	6	3
161	перед нами	1	3
162	все эти	9	3
163	учение о	2	3
164	в этой	5	3
165	слово в	1	3
166	он не	4	3
167	не к	1	3
168	не как	1	3
169	в корне	1	3
170	одно и	1	3
171	здесь мы	1	3
172	в другом	1	3
173	конечно в	2	3
174	той же	2	3
175	с другими	5	3
176	форму и	1	3
177	по себе	2	3
178	в этих	2	3
179	в своей	9	3
180	речи ведь	1	3
181	в отличие	1	3
182	мысли и	4	3
183	а иногда	1	3
184	для всего	1	3
185	они являются	1	3
186	в каком	3	3
187	у нас	3	3
188	могут быть	6	3
189	бы он	3	3
190	и это	1	3
191	оно может	3	3
192	на основе	1	3
193	мы только	1	3
194	громадное значение	1	3
195	о том	1	3
196	нашей работы	1	3
197	что и	2	3
198	слов и	1	3
199	социальной среды	3	3
200	в двух	1	3
201	одной из	1	3
202	в какой	1	3
203	с одной	1	3
204	в качестве	2	3
205	социального общения	1	3
206	его и	2	3
207	так как	9	3
208	в высшей	2	3
209	до сих	3	3
210	с другой	1	3
211	связано с	1	3
212	не было	4	3
213	одной стороны	1	3
214	хоть сколько-нибудь	1	3
215	подхода к	2	3
216	со всею	3	3
217	для понимания	1	3
218	должно быть	2	3
219	и от	1	3
220	сих пор	3	3
221	– с	3	3
222	не существует	3	3
223	что оно	2	3
224	сознания и	5	3
225	в различных	2	3
226	а в	6	3
227	всецело определяется	1	3
228	во всяком	4	3
229	отношения к	2	2
230	одним из	3	2
231	связана с	1	2
232	науки о	1	2
233	нас –	1	2
234	собственном смысле	1	2
235	в зависимости	2	2
236	из всего	1	2
237	вопрос о	1	2
238	конечно и	3	2
239	имеют место	1	2
240	зависимости от	2	2
241	и самого	1	2
242	он был	3	2
243	то мы	1	2
244	но как	1	2
245	ответ на	2	2
246	из важнейших	2	2
247	что они	1	2
248	только путем	1	2
249	определяется не	1	2
250	конечно совершенно	1	2
251	в собственном	2	2
252	в одной	2	2
253	независимо от	1	2
254	в своем	2	2
255	его к	1	2
256	от этого	1	2
257	что это	3	2
258	в нашем	3	2
259	бы не	1	2
260	следующей главе	3	2
261	не следует	2	2
262	в узком	2	2
263	мы полагаем	1	2
264	из него	2	2
265	выражение и	1	2
266	различие между	1	2
267	– говорит	2	2
268	и с	7	2
269	оно становится	1	2
270	на все	2	2
271	то есть	1	2
272	это было	1	2
273	речью и	1	2
274	на протяжении	5	2
275	может стать	3	2
276	уже знаем	3	2
277	делает его	1	2
278	в жизни	5	2
279	всем этим	1	2
280	критика теории	1	2
281	рядом с	2	2
282	далеко не	4	2
283	можем сказать	2	2
284	и потому	8	2
285	он и	2	2
286	перейдем к	1	2
287	двух направлениях	1	2
288	мы не	4	2
289	и тогда	1	2
290	является для	1	2
291	– в.в	2	2
292	теперь мы	4	2
293	является только	1	2
294	точку зрения	4	2
295	по крайней	1	2
296	на языке	1	2
297	и почти	1	2
298	в атмосфере	1	2
299	– всецело	1	2
300	находятся в	1	2
301	или как	3	2
302	и является	1	2
303	нам важно	3	2
304	находит себе	1	2
305	ли это	1	2
306	глава третья	1	2
307	должны быть	3	2
308	если же	1	2
309	должен быть	2	2
310	и о	3	2
311	определяется его	1	2
312	формы и	2	2
313	приводит к	2	2
314	все то	2	2
315	компромиссом между	1	2
316	поэтому в	1	2
317	и даже	2	2
318	сводится к	3	2
319	прав в	1	2
320	другими словами	3	2
321	и являются	2	2
322	все его	2	2
323	ее от	1	2
324	и методов	1	2
325	в индивидуальной	1	2
326	крайней мере	1	2
327	всяком случае	3	2
328	все время	4	2
329	или может	2	2
330	свое наиболее	1	2
331	себя с	3	2
332	каждого человека	2	2
333	но не	5	2
334	мы увидим	4	2
335	которой мы	3	2
336	они могут	1	2
337	или же	1	2
338	себя в	2	2
339	и у	6	2
340	уже в	1	2
341	мы знаем	7	2
342	не так	1	2
343	– так	2	2
344	у него	3	2
345	тем что	1	2
346	на границе	1	2
347	в особенности	1	2
348	– одна	1	2
349	этом как	1	2
350	именно в	3	2
351	здесь в	1	2
352	мы никогда	1	2
353	ведь все	2	2
354	и прежде	5	2
355	– к	3	2
356	а с	1	2
357	во внутренней	1	2
358	они не	2	2
359	до конца	5	2
360	не на	1	2
361	однако и	2	2
362	так называемой	1	2
363	они-то и	1	2
364	и всякое	1	2
365	вместе с	4	2
366	и особенно	1	2
367	ко всем	1	2
368	к его	1	2
369	из форм	1	2
370	распадается на	1	2
371	– мы	1	2
372	в начале	1	2
373	является как	1	2
374	в более	3	2
375	в следующей	5	2
376	т.е к	1	2
377	или в	1	2
378	узком смысле	2	2
379	следовательно и	2	2
380	и внешней	1	2
381	еще более	2	2
382	между ними	2	2
383	не знает	3	2
384	переживание –	2	2
385	слагается из	1	2
386	выходят за	1	2
387	жизни и	5	2
388	что в	6	2
389	все основные	4	2
390	и эта	1	2
391	как на	3	2
392	этом совершенно	2	1
393	выражено в	1	1
394	также и	1	1
395	например в	1	1
396	относится и	1	1
397	исторического существования	1	1
398	человека и	6	1
399	сам по	2	1
400	прочь от	1	1
401	идеологических течений	1	1
402	нам кажется	1	1
403	то в	1	1
404	и принципиально	1	1
405	и существеннее	1	1
406	конечно с	2	1
407	оно оно	1	1
408	уже указывали	3	1
409	случае нельзя	1	1
410	о так	1	1
411	и за	2	1
412	на тех	1	1
413	содержание психики	1	1
414	не приходится	1	1
415	не делает	1	1
416	из глубин	1	1
417	этих идеологических	1	1
418	и дать	3	1
419	под ним	1	1
420	из того	2	1
421	которое не	1	1
422	мы и	4	1
423	то это	1	1
424	работе над	1	1
425	и со	2	1
426	образом оказывается	1	1
427	– объективный	1	1
428	так а	1	1
429	откуда же	1	1
430	но при	1	1
431	изжить себя	1	1
432	дать ему	3	1
433	между собой	4	1
434	время в	2	1
435	всего этого	1	1
436	что его	1	1
437	всеми членами	1	1
438	сознания а	1	1
439	там и	1	1
440	нему и	1	1
441	а следовательно	2	1
442	подходить к	1	1
443	из этих	4	1
444	видели что	1	1
445	совсем не	5	1
446	– а	2	1
447	к процессу	1	1
448	же на	1	1
449	а только	1	1
450	точка зрения	1	1
451	к которой	1	1
452	не все	1	1
453	каком направлении	1	1
454	идеологическое творчество	1	1
455	глава четвертая	1	1
456	или иное	2	1
457	и чем	1	1
458	помощью которых	1	1
459	всю эту	1	1
460	в центре	3	1
461	и процессы	1	1
462	как в	3	1
463	данный момент	1	1
464	так называемая	1	1
465	дает нам	2	1
466	– но	1	1
467	выражение этого	1	1
468	этим мы	1	1
469	группы в	1	1
470	в различные	1	1
471	и нет	1	1
472	когда он	1	1
473	в круг	1	1
474	и наконец	10	1
475	связанный с	2	1
476	увидим что	4	1
477	глава вторая	1	1
478	и хотя	1	1
479	в этот	4	1
480	к современной	1	1
481	другой –	2	1
482	в которой	1	1
483	как это	1	1
484	и современная	2	1
485	время это	1	1
486	 глава	2	1
487	с их	3	1
488	явлением в	2	1
489	этот вывод	1	1
490	как он	1	1
491	перемены в	1	1
492	направления –	1	1
493	построения мы	1	1
