N	3gram	Vygotskiy__2	Vladivir
1	в том что	17	10
2	тем не менее	4	9
3	о том что	4	8
4	с точки зрения	10	6
5	вместе с тем	1	6
6	не может быть	8	6
7	это значит что	2	6
8	более или менее	1	5
9	что же касается	1	5
10	в конце концов	3	5
11	то это значит	1	4
12	точно так же	3	4
13	и то что	2	4
14	в то время	3	4
15	том что в	2	3
16	в этом смысле	1	3
17	только в том	4	3
18	бы то ни	2	3
19	в том случае	4	3
20	во всяком случае	2	3
21	с одной стороны	1	3
22	в то же	2	3
23	в отличие от	1	3
24	само по себе	3	3
25	что и в	3	3
26	само собой разумеется	1	2
27	то ни стало	1	2
28	оно не может	1	2
29	свидетельствует о том	1	2
30	во что бы	1	2
31	в таком случае	1	2
32	сам по себе	4	2
33	в этом отношении	5	2
34	а с другой	1	2
35	это едва ли	1	2
36	он никогда не	1	2
37	том случае если	4	2
38	что бы то	1	2
39	так же как	4	2
40	в данном случае	4	2
41	то время как	2	2
42	в связи с	1	2
43	а не только	1	2
44	с другой стороны	2	2
45	и в том	2	2
46	не имеет ничего	1	2
47	бросается в глаза	1	2
48	и в таком	1	2
49	то что это	1	2
50	ни в каком	2	2
51	то же время	2	2
52	те или иные	1	2
53	ничего общего с	1	2
54	к нему и	1	2
55	на то что	6	2
56	бы если бы	1	2
57	к тому что	2	2
58	в согласии с	2	2
59	что иное как	1	1
60	потому что он	1	1
61	а не к	1	1
62	несмотря на все	3	1
63	это то что	2	1
64	потому что в	1	1
65	а потому и	1	1
66	это было бы	2	1
67	на все эти	1	1
68	что с этой	1	1
69	которые мы находим	1	1
70	так как в	2	1
71	в том и	2	1
72	том что он	3	1
73	о том как	1	1
74	может и не	1	1
75	в этом случае	1	1
76	то прежде всего	1	1
77	же как и	1	1
78	и должны быть	1	1
79	до сих пор	5	1
80	при этом что	1	1
81	только то что	1	1
82	и заключается что	1	1
83	с тем что	3	1
84	этой проблемы и	1	1
85	ли из этого	2	1
86	несмотря на свою	1	1
87	можно было бы	4	1
88	идет только о	1	1
89	случае если мы	1	1
90	бросаются в глаза	1	1
91	только при помощи	1	1
92	собой разумеется что	1	1
93	благодаря тому что	1	1
94	в основе своей	1	1
95	но когда оно	1	1
96	так же поступает	1	1
97	с этой точки	1	1
98	является такой же	1	1
99	одно и то	1	1
100	по этому поводу	1	1
101	и тем не	1	1
102	себе представление о	1	1
103	и что в	2	1
104	в этой области	2	1
105	и если в	1	1
106	то ни было	1	1
107	она вошла в	1	1
108	именно в этой	1	1
109	для себя ни	1	1
110	все дело в	1	1
111	и то же	1	1
112	как будто бы	1	1
113	что такая точка	1	1
114	целым рядом других	1	1
115	в противном случае	1	1
116	все же не	1	1
117	только как на	1	1
118	если бы не	1	1
119	том и заключается	2	1
120	с тем чтобы	1	1
121	такая точка зрения	1	1
122	этой точки зрения	2	1
123	не имеет никакого	1	1
124	указать на то	1	1
125	и только на	1	1
126	такой взгляд на	1	1
127	не впадая в	1	1
128	нет ничего кроме	1	1
129	ясно что в	1	1
130	к этим трем	1	1
131	надо сказать что	2	1
132	с самого начала	1	1
133	не только не	1	1
134	и что все	1	1
135	можно не соглашаться	1	1
136	и так как	1	1
137	в самом деле	11	1
138	выходит за пределы	1	1
139	мы знаем что	4	1
140	заключается в том	10	1
141	не только на	1	1
142	в том смысле	1	1
143	мы видим что	2	1
144	не что иное	1	1
145	не соглашаться с	1	1
146	на то как	2	1
147	он не только	1	1
148	мы никак не	1	1
149	тем что в	1	1
150	для того чтобы	13	1
151	бы само собой	1	1
152	нечего и говорить	1	1
153	того что люди	1	1
154	те же самые	2	1
155	то же самое	6	1
156	и что эта	1	1
157	есть вместе с	1	1
